會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營建收入淨額,589519.0,97.04,236550.0,84.89,20695.0,39.25,2353101.0,94.66
工程收入淨額,13947.0,2.3,38156.0,13.69,28065.0,53.23,116644.0,4.69
營建工程收入,603466.0,99.33,274706.0,98.58,48760.0,92.49,2469745.0,99.36
其他營業收入淨額,4043.0,0.67,3945.0,1.42,3962.0,7.51,15979.0,0.64
營業收入合計,607509.0,100.0,278651.0,100.0,52722.0,100.0,2485724.0,100.0
營業成本合計,437173.0,71.96,217570.0,78.08,47367.0,89.84,1673107.0,67.31
營業毛利（毛損）,170336.0,28.04,61081.0,21.92,5355.0,10.16,812617.0,32.69
營業毛利（毛損）淨額,170336.0,28.04,61081.0,21.92,5355.0,10.16,812617.0,32.69
營業費用,,,,,,,,
推銷費用,24468.0,4.03,47315.0,16.98,35293.0,66.94,248082.0,9.98
管理費用,74955.0,12.34,59863.0,21.48,74280.0,140.89,344979.0,13.88
營業費用合計,99423.0,16.37,107178.0,38.46,109573.0,207.83,593061.0,23.86
營業利益（損失）,70913.0,11.67,-46097.0,-16.54,-104218.0,-197.67,219556.0,8.83
營業外收入及支出,,,,,,,,
利息收入,41.0,0.01,2000.0,0.72,148.0,0.28,10730.0,0.43
其他收入,2460.0,0.4,57130.0,20.5,387.0,0.73,62366.0,2.51
其他利益及損失淨額,6812.0,1.12,52746.0,18.93,36863.0,69.92,99759.0,4.01
財務成本淨額,30898.0,5.09,40113.0,14.4,41023.0,77.81,159342.0,6.41
營業外收入及支出合計,-21585.0,-3.55,71763.0,25.75,-3625.0,-6.88,13513.0,0.54
稅前淨利（淨損）,49328.0,8.12,25666.0,9.21,-107843.0,-204.55,233069.0,9.38
所得稅費用（利益）合計,7829.0,1.29,25387.0,9.11,-3305.0,-6.27,76433.0,3.07
繼續營業單位本期淨利（淨損）,41499.0,6.83,279.0,0.1,-104538.0,-198.28,156636.0,6.3
本期淨利（淨損）,41499.0,6.83,279.0,0.1,-104538.0,-198.28,156636.0,6.3
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-11173.0,-1.84,-2629.0,-0.94,-30151.0,-57.19,-25152.0,-1.01
不重分類至損益之項目：,-11173.0,-1.84,-2629.0,-0.94,-30151.0,-57.19,-25152.0,-1.01
其他綜合損益（淨額）,-11173.0,-1.84,-2629.0,-0.94,-30151.0,-57.19,-25152.0,-1.01
本期綜合損益總額,30326.0,4.99,-2350.0,-0.84,-134689.0,-255.47,131484.0,5.29
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,41499.0,6.83,279.0,0.1,-104538.0,-198.28,156636.0,6.3
母公司業主（綜合損益）,30326.0,4.99,-2350.0,-0.84,-134689.0,-255.47,131484.0,5.29
基本每股盈餘,,,,,,,,
基本每股盈餘,0.11,,0.0,,-0.23,,0.35,
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.11,,0.0,,-0.23,,0.35,
