會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,4595532.0,100.0,3040393.0,100.0,3482906.0,100.0,14630178.0,100.0
營業成本合計,3491583.0,75.98,2488696.0,81.85,2718312.0,78.05,11337623.0,77.49
營業毛利（毛損）,1103949.0,24.02,551697.0,18.15,764594.0,21.95,3292555.0,22.51
營業毛利（毛損）淨額,1103949.0,24.02,551697.0,18.15,764594.0,21.95,3292555.0,22.51
營業費用,,,,,,,,
推銷費用,144427.0,3.14,143924.0,4.73,137579.0,3.95,563390.0,3.85
管理費用,412709.0,8.98,366669.0,12.06,435874.0,12.51,1654882.0,11.31
研究發展費用,2806.0,0.06,8788.0,0.29,4837.0,0.14,22328.0,0.15
預期信用減損損失（利益）,-101.0,0.0,1473.0,0.05,2914.0,0.08,1512.0,0.01
營業費用合計,559841.0,12.18,520854.0,17.13,581204.0,16.69,2242112.0,15.33
營業利益（損失）,544108.0,11.84,30843.0,1.01,183390.0,5.27,1050443.0,7.18
營業外收入及支出,,,,,,,,
利息收入,7791.0,0.17,8168.0,0.27,8313.0,0.24,39870.0,0.27
其他收入,22808.0,0.5,40282.0,1.32,28299.0,0.81,119361.0,0.82
其他利益及損失淨額,19626.0,0.43,23320.0,0.77,82702.0,2.37,111377.0,0.76
財務成本淨額,51649.0,1.12,62137.0,2.04,68530.0,1.97,274775.0,1.88
採用權益法認列之關聯企業及合資損益之份額淨額,-9263.0,-0.2,-25350.0,-0.83,-12662.0,-0.36,-56976.0,-0.39
營業外收入及支出合計,-10687.0,-0.23,-15717.0,-0.52,38122.0,1.09,-61143.0,-0.42
稅前淨利（淨損）,533421.0,11.61,15126.0,0.5,221512.0,6.36,989300.0,6.76
所得稅費用（利益）合計,62035.0,1.35,-75456.0,-2.48,415.0,0.01,390.0,0.0
繼續營業單位本期淨利（淨損）,471386.0,10.26,90582.0,2.98,221097.0,6.35,988910.0,6.76
本期淨利（淨損）,471386.0,10.26,90582.0,2.98,221097.0,6.35,988910.0,6.76
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-5796.0,-0.13,-11969.0,-0.39,-5244.0,-0.15,7843.0,0.05
不重分類至損益之項目：,-5796.0,-0.13,-11969.0,-0.39,-5244.0,-0.15,-20742.0,-0.14
國外營運機構財務報表換算之兌換差額,362441.0,7.89,-207804.0,-6.83,23524.0,0.68,-12899.0,-0.09
後續可能重分類至損益之項目：,362441.0,7.89,-207804.0,-6.83,23524.0,0.68,58938.0,0.4
其他綜合損益（淨額）,356645.0,7.76,-219773.0,-7.23,18280.0,0.52,58938.0,0.4
本期綜合損益總額,828031.0,18.02,-129191.0,-4.25,239377.0,6.87,46039.0,0.31
淨利（損）歸屬於：,,,,,,,1034949.0,7.07
母公司業主（淨利∕損）,346281.0,7.54,92432.0,3.04,195205.0,5.6,,
非控制權益（淨利∕損）,125105.0,2.72,-1850.0,-0.06,25892.0,0.74,805125.0,5.5
母公司業主（綜合損益）,637423.0,13.87,-96220.0,-3.16,200506.0,5.76,183785.0,1.26
非控制權益（綜合損益）,190608.0,4.15,-32971.0,-1.08,38871.0,1.12,827294.0,5.65
基本每股盈餘,,,,,,,207655.0,1.42
基本每股盈餘,0.92,,0.25,,0.52,,,
稀釋每股盈餘,,,,,,,2.14,
稀釋每股盈餘,0.92,,0.21,,0.45,,,
