會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,4493248.0,22.62,4374006.0,20.97,4074621.0,19.82,4077805.0,20.73
透過損益按公允價值衡量之金融資產－流動,565193.0,2.84,580532.0,2.78,503987.0,2.45,471854.0,2.4
透過其他綜合損益按公允價值衡量之金融資產－流動,53123.0,0.27,51133.0,0.25,49064.0,0.24,49574.0,0.25
按攤銷後成本衡量之金融資產－流動,128806.0,0.65,151997.0,0.73,64721.0,0.31,126885.0,0.65
應收票據淨額,18944.0,0.1,26925.0,0.13,32766.0,0.16,29692.0,0.15
應收帳款淨額,1175916.0,5.92,1698486.0,8.14,1759994.0,8.56,1623785.0,8.25
應收帳款－關係人淨額,10819.0,0.05,11613.0,0.06,9228.0,0.04,9700.0,0.05
應收融資租賃款淨額,2573.0,0.01,2598.0,0.01,2615.0,0.01,2669.0,0.01
存貨,1532997.0,7.72,2112758.0,10.13,2145221.0,10.44,1935198.0,9.84
其他流動資產,477798.0,2.4,581208.0,2.79,728374.0,3.54,504466.0,2.56
流動資產合計,8459417.0,42.58,9591256.0,45.97,9370591.0,45.59,8831628.0,44.9
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,17758.0,0.09,13731.0,0.07,12325.0,0.06,12933.0,0.07
透過其他綜合損益按公允價值衡量之金融資產－非流動,341174.0,1.72,283895.0,1.36,288215.0,1.4,253194.0,1.29
按攤銷後成本衡量之金融資產－非流動,213584.0,1.08,238837.0,1.14,260393.0,1.27,197945.0,1.01
採用權益法之投資,313231.0,1.58,112079.0,0.54,117759.0,0.57,84813.0,0.43
不動產、廠房及設備,8561324.0,43.09,8502537.0,40.76,8400568.0,40.87,8200472.0,41.69
使用權資產,373891.0,1.88,394453.0,1.89,387456.0,1.89,375995.0,1.91
投資性不動產淨額,739900.0,3.72,734919.0,3.52,729939.0,3.55,728500.0,3.7
無形資產,569143.0,2.86,661963.0,3.17,658068.0,3.2,656764.0,3.34
遞延所得稅資產,231655.0,1.17,276690.0,1.33,263722.0,1.28,260308.0,1.32
其他非流動資產,46350.0,0.23,52026.0,0.25,65088.0,0.32,68010.0,0.35
非流動資產合計,11408010.0,57.42,11271130.0,54.03,11183533.0,54.41,10838934.0,55.1
資產總額,19867427.0,100.0,20862386.0,100.0,20554124.0,100.0,19670562.0,100.0
流動負債,,,,,,,,
短期借款,1190202.0,5.99,1594885.0,7.64,1505835.0,7.33,1393483.0,7.08
應付短期票券,25678.0,0.13,14423.0,0.07,14716.0,0.07,13138.0,0.07
應付票據,28629.0,0.14,33693.0,0.16,32492.0,0.16,22503.0,0.11
應付帳款,583187.0,2.94,875958.0,4.2,943699.0,4.59,782001.0,3.98
應付帳款－關係人,5.0,0.0,160.0,0.0,2.0,0.0,7.0,0.0
其他應付款,557609.0,2.81,811283.0,3.89,597325.0,2.91,645250.0,3.28
