會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1589426.0,100.0,2042950.0,100.0,2087095.0,100.0,7739061.0,100.0
營業成本合計,1356923.0,85.37,1629177.0,79.75,1720825.0,82.45,6419858.0,82.95
營業毛利（毛損）,232503.0,14.63,413773.0,20.25,366270.0,17.55,1319203.0,17.05
營業毛利（毛損）淨額,232503.0,14.63,413773.0,20.25,366270.0,17.55,1319203.0,17.05
營業費用,,,,,,,,
推銷費用,133600.0,8.41,99498.0,4.87,139243.0,6.67,450386.0,5.82
管理費用,165464.0,10.41,219498.0,10.74,224046.0,10.73,911649.0,11.78
研究發展費用,41447.0,2.61,58609.0,2.87,51210.0,2.45,213191.0,2.75
預期信用減損損失（利益）,3494.0,0.22,10145.0,0.5,7003.0,0.34,18790.0,0.24
營業費用合計,344005.0,21.64,387750.0,18.98,421502.0,20.2,1594016.0,20.6
營業利益（損失）,-111502.0,-7.02,26023.0,1.27,-55232.0,-2.65,-274813.0,-3.55
營業外收入及支出,,,,,,,,
利息收入,3169.0,0.2,2969.0,0.15,6289.0,0.3,22870.0,0.3
其他收入,88139.0,5.55,154374.0,7.56,121855.0,5.84,392464.0,5.07
其他利益及損失淨額,6976.0,0.44,-94898.0,-4.65,53756.0,2.58,30992.0,0.4
財務成本淨額,33571.0,2.11,36185.0,1.77,40717.0,1.95,148902.0,1.92
採用權益法認列之關聯企業及合資損益之份額淨額,7172.0,0.45,0.0,0.0,4687.0,0.22,18736.0,0.24
營業外收入及支出合計,71885.0,4.52,4826.0,0.24,3674.0,0.18,16594.0,0.21
稅前淨利（淨損）,-39617.0,-2.49,31086.0,1.52,140170.0,6.72,295282.0,3.82
所得稅費用（利益）合計,51834.0,3.26,57109.0,2.8,84938.0,4.07,20469.0,0.26
繼續營業單位本期淨利（淨損）,-91451.0,-5.75,11421.0,0.56,32795.0,1.57,88616.0,1.15
本期淨利（淨損）,-91451.0,-5.75,45688.0,2.24,52143.0,2.5,-68147.0,-0.88
其他綜合損益(淨額),,,45688.0,2.24,52143.0,2.5,-68147.0,-0.88
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,67600.0,4.25,,,,,,
不重分類至損益之項目：,67600.0,4.25,-34998.0,-1.71,37665.0,1.8,53502.0,0.69
國外營運機構財務報表換算之兌換差額,90810.0,5.71,-34998.0,-1.71,37665.0,1.8,30422.0,0.39
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,852.0,0.05,-6854.0,-0.34,63440.0,3.04,83924.0,1.08
與可能重分類之項目相關之所得稅,-54.0,0.0,988.0,0.05,1832.0,0.09,31837.0,0.41
後續可能重分類至損益之項目：,91716.0,5.77,-222.0,-0.01,32.0,0.0,2738.0,0.04
其他綜合損益（淨額）,159316.0,10.02,-5644.0,-0.28,65240.0,3.13,-58.0,0.0
本期綜合損益總額,67865.0,4.27,-40642.0,-1.99,102905.0,4.93,34633.0,0.45
淨利（損）歸屬於：,,,5046.0,0.25,155048.0,7.43,118557.0,1.53
母公司業主（淨利∕損）,-97075.0,-6.11,,,,,50410.0,0.65
非控制權益（淨利∕損）,5624.0,0.35,30316.0,1.48,3740.0,0.18,,
母公司業主（綜合損益）,-9950.0,-0.63,15372.0,0.75,48403.0,2.32,-149267.0,-1.93
非控制權益（綜合損益）,77815.0,4.9,14627.0,0.72,109191.0,5.23,81120.0,1.05
基本每股盈餘,,,-9581.0,-0.47,45857.0,2.2,-18419.0,-0.24
基本每股盈餘,-0.14,,,,,,68829.0,0.89
