會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,5269.0,10960.0,15099.0,8897.0
本期稅前淨利（淨損）,5269.0,10960.0,15099.0,8897.0
折舊費用,3063.0,6115.0,9168.0,12171.0
攤銷費用,128.0,399.0,599.0,772.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,15.0,-14.0,36.0,-136.0
利息費用,44.0,86.0,127.0,198.0
利息收入,-109.0,-290.0,-482.0,-971.0
股利收入,3141.0,0.0,0.0,0.0
處分及報廢不動產、廠房及設備損失（利益）,2030.0,6296.0,26.0,26.0
其他項目,8210.0,406.0,9474.0,-337.0
收益費損項目合計,4688.0,13232.0,1640.0,11723.0
應收票據（增加）減少,-1049.0,13386.0,12990.0,-1472.0
應收帳款（增加）減少,0.0,-1466.0,15471.0,18706.0
存貨（增加）減少,13879.0,0.0,-413.0,12169.0
其他流動資產（增加）減少,-1263.0,25558.0,-330.0,719.0
與營業活動相關之資產之淨變動合計,-32882.0,-246.0,29358.0,30122.0
合約負債增加（減少）,-18505.0,-25405.0,-557.0,-477.0
應付帳款增加（減少）,-1895.0,-8055.0,-26014.0,-7775.0
其他應付款增加（減少）,-112.0,-3559.0,-13479.0,-2151.0
其他金融負債增加（減少）,-54657.0,-222.0,-537.0,-7688.0
淨確定福利負債增加(減少),-40778.0,-37487.0,-40587.0,-435.0
與營業活動相關之負債之淨變動合計,-37637.0,-11929.0,-11229.0,-18526.0
與營業活動相關之資產及負債之淨變動合計,-32368.0,-5633.0,-1755.0,11596.0
調整項目合計,33.0,5327.0,13344.0,23319.0
營運產生之現金流入（流出）,-44.0,204.0,350.0,32216.0
收取之利息,-6.0,-86.0,0.0,581.0
收取之股利,-32385.0,-2759.0,-127.0,0.0
支付之利息,,2686.0,-5037.0,-198.0
退還（支付）之所得稅,-19914.0,,8530.0,-5062.0
營業活動之淨現金流入（流出）,-1319.0,-30714.0,,27537.0
投資活動之現金流量,-41.0,-2648.0,-17086.0,
取得按攤銷後成本衡量之金融資產,-439.0,0.0,-3781.0,-34639.0
取得不動產、廠房及設備,-2961.0,37.0,137.0,-6537.0
處分不動產、廠房及設備,-24674.0,-490.0,0.0,138.0
存出保證金增加,,-9337.0,7.0,0.0
存出保證金減少,-400.0,-43152.0,-502.0,47.0
取得無形資產,-400.0,,-9413.0,-539.0
其他非流動資產增加,2195.0,-802.0,-30638.0,-7375.0
投資活動之淨現金流入（流出）,-55264.0,-802.0,,-48905.0
籌資活動之現金流量,165370.0,252.0,-1206.0,
租賃本金償還,110106.0,-41016.0,-14855.0,-1594.0
發放現金股利,110106.0,165370.0,-16061.0,-14855.0
