會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,5334450.0,,5905868.0,100.0,6506096.0,100.0,23473804.0,100.0
營業成本合計,3850093.0,,4271396.0,72.32,4722329.0,72.58,17050563.0,72.64
營業毛利（毛損）,1484357.0,,1634472.0,27.68,1783767.0,27.42,6423241.0,27.36
營業毛利（毛損）淨額,1484357.0,,1634472.0,27.68,1783767.0,27.42,6423241.0,27.36
營業費用,,,,,,,,
推銷費用,1051917.0,,1185439.0,20.07,1233762.0,18.96,4575504.0,19.49
管理費用,215202.0,,253900.0,4.3,266900.0,4.1,1006241.0,4.29
研究發展費用,57718.0,,63625.0,1.08,65983.0,1.01,258556.0,1.1
預期信用減損損失（利益）,1528.0,,-3710.0,-0.06,-420.0,-0.01,-2782.0,-0.01
營業費用合計,1326365.0,,1499254.0,25.39,1566225.0,24.07,5837519.0,24.87
營業利益（損失）,157992.0,,135218.0,2.29,217542.0,3.34,585722.0,2.5
營業外收入及支出,,,,,,,,
利息收入,6801.0,,6070.0,0.1,5180.0,0.08,22977.0,0.1
其他收入,62814.0,,27688.0,0.47,45739.0,0.7,191093.0,0.81
其他利益及損失淨額,-9886.0,,-11267.0,-0.19,-11282.0,-0.17,-49652.0,-0.21
財務成本淨額,34775.0,,34230.0,0.58,31719.0,0.49,128885.0,0.55
採用權益法認列之關聯企業及合資損益之份額淨額,-118.0,,-52.0,0.0,-48.0,0.0,-298.0,0.0
營業外收入及支出合計,24836.0,,-11791.0,-0.2,7870.0,0.12,35235.0,0.15
稅前淨利（淨損）,182828.0,,123427.0,2.09,225412.0,3.46,620957.0,2.65
所得稅費用（利益）合計,51269.0,,19825.0,0.34,84786.0,1.3,177255.0,0.76
繼續營業單位本期淨利（淨損）,131559.0,,103602.0,1.75,140626.0,2.16,443702.0,1.89
本期淨利（淨損）,131559.0,,103602.0,1.75,140626.0,2.16,443702.0,1.89
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,118482.0,,30770.0,0.52,-30518.0,-0.47,-26747.0,-0.11
與可能重分類之項目相關之所得稅,0.0,,0.0,0.0,0.0,0.0,-26747.0,-0.11
後續可能重分類至損益之項目：,118482.0,,30770.0,0.52,-30518.0,-0.47,155470.0,0.66
其他綜合損益（淨額）,118482.0,,30770.0,0.52,-30518.0,-0.47,0.0,0.0
本期綜合損益總額,250041.0,,134372.0,2.28,110108.0,1.69,155470.0,0.66
淨利（損）歸屬於：,,,,,,,128723.0,0.55
母公司業主（淨利∕損）,131329.0,,103378.0,1.75,140403.0,2.16,572425.0,2.44
非控制權益（淨利∕損）,230.0,,224.0,0.0,223.0,0.0,,
母公司業主（綜合損益）,249811.0,,134148.0,2.27,109885.0,1.69,442713.0,1.89
非控制權益（綜合損益）,230.0,,224.0,0.0,223.0,0.0,989.0,0.0
基本每股盈餘,,,,,,,571417.0,2.43
繼續營業單位淨利（淨損）,0.26,,0.2,,0.28,,1008.0,0.0
基本每股盈餘,0.26,,0.2,,0.28,,,
稀釋每股盈餘,,,,,,,0.87,
繼續營業單位淨利（淨損）,0.26,,0.2,,0.28,,0.87,
稀釋每股盈餘,0.26,,0.2,,0.28,,,
