會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,3838900.0,100.0,4288219.0,100.0,3808937.0,100.0,15531669.0,100.0
營業成本合計,3187216.0,83.02,3535591.0,82.45,3197389.0,83.94,13008745.0,83.76
營業毛利（毛損）,651684.0,16.98,752628.0,17.55,611548.0,16.06,2522924.0,16.24
營業毛利（毛損）淨額,651684.0,16.98,752628.0,17.55,611548.0,16.06,2522924.0,16.24
營業費用,,,,,,,,
推銷費用,189511.0,4.94,199652.0,4.66,191150.0,5.02,742128.0,4.78
研究發展費用,74678.0,1.95,89931.0,2.1,82113.0,2.16,340002.0,2.19
預期信用減損損失（利益）,21011.0,0.55,13795.0,0.32,-13754.0,-0.36,7548.0,0.05
營業費用合計,285200.0,7.43,303378.0,7.07,259509.0,6.81,1089678.0,7.02
營業利益（損失）,366484.0,9.55,,,,,,
營業外收入及支出,,,-203.0,0.0,257.0,0.01,54.0,0.0
利息收入,970.0,0.03,449047.0,10.47,352296.0,9.25,1433300.0,9.23
其他收入,11003.0,0.29,,,,,,
其他利益及損失淨額,80308.0,2.09,1556.0,0.04,1441.0,0.04,11102.0,0.07
財務成本淨額,5748.0,0.15,11061.0,0.26,70607.0,1.85,166048.0,1.07
採用權益法認列之關聯企業及合資損益之份額淨額,12958.0,0.34,34838.0,0.81,94609.0,2.48,153180.0,0.99
營業外收入及支出合計,99491.0,2.59,6313.0,0.15,6595.0,0.17,25909.0,0.17
稅前淨利（淨損）,465975.0,12.14,20536.0,0.48,461.0,0.01,0.0,0.0
所得稅費用（利益）合計,98612.0,2.57,61678.0,1.44,160523.0,4.21,30567.0,0.2
繼續營業單位本期淨利（淨損）,367363.0,9.57,510725.0,11.91,512819.0,13.46,334988.0,2.16
本期淨利（淨損）,367363.0,9.57,90341.0,2.11,79978.0,2.1,1768288.0,11.39
其他綜合損益(淨額),,,420384.0,9.8,432841.0,11.36,319635.0,2.06
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,605.0,0.02,420384.0,9.8,432841.0,11.36,1448653.0,9.33
與不重分類之項目相關之所得稅,-1992.0,-0.05,,,,,1448653.0,9.33
不重分類至損益之項目：,2597.0,0.07,-68684.0,-1.6,-107257.0,-2.82,,
國外營運機構財務報表換算之兌換差額,10869.0,0.28,2381.0,0.06,2030.0,0.05,120460.0,0.78
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,1746.0,0.05,-71065.0,-1.66,-109287.0,-2.87,-72236.0,-0.47
與可能重分類之項目相關之所得稅,2523.0,0.07,10695.0,0.25,30649.0,0.8,24002.0,0.15
後續可能重分類至損益之項目：,10092.0,0.26,3453.0,0.08,0.0,0.0,24222.0,0.16
其他綜合損益（淨額）,12689.0,0.33,2829.0,0.07,6352.0,0.17,37794.0,0.24
本期綜合損益總額,380052.0,9.9,11319.0,0.26,24297.0,0.64,0.0,0.0
淨利（損）歸屬於：,,,-59746.0,-1.39,-84990.0,-2.23,7819.0,0.05
母公司業主（淨利∕損）,367363.0,9.57,360638.0,8.41,347851.0,9.13,29975.0,0.19
母公司業主（綜合損益）,380052.0,9.9,,,,,54197.0,0.35
基本每股盈餘,,,420384.0,9.8,432841.0,11.36,1502850.0,9.68
繼續營業單位淨利（淨損）,0.52,,360638.0,8.41,347851.0,9.13,,
基本每股盈餘,0.52,,,,,,1448653.0,9.33
稀釋每股盈餘,,,0.61,,0.65,,1502850.0,9.68
繼續營業單位淨利（淨損）,0.5,,0.61,,0.65,,,
稀釋每股盈餘,0.5,,,,,,2.02,
