會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,353463.0,100.0,386067.0,100.0,525237.0,100.0,1615632.0,100.0
營業成本合計,370703.0,104.88,379503.0,98.3,484880.0,92.32,1646698.0,101.92
營業毛利（毛損）,-17240.0,-4.88,6564.0,1.7,40357.0,7.68,-31066.0,-1.92
營業毛利（毛損）淨額,-17240.0,-4.88,6564.0,1.7,40357.0,7.68,-31066.0,-1.92
營業費用,,,,,,,,
推銷費用,73900.0,20.91,78172.0,20.25,85008.0,16.18,310528.0,19.22
管理費用,70988.0,20.08,86353.0,22.37,71845.0,13.68,308416.0,19.09
研究發展費用,20035.0,5.67,20956.0,5.43,19477.0,3.71,79078.0,4.89
預期信用減損損失（利益）,4234.0,1.2,1214.0,0.31,-4109.0,-0.78,-263.0,-0.02
營業費用合計,169157.0,47.86,186695.0,48.36,172221.0,32.79,697759.0,43.19
營業利益（損失）,-186397.0,-52.73,-180131.0,-46.66,-131864.0,-25.11,-728825.0,-45.11
營業外收入及支出,,,,,,,,
利息收入,2804.0,0.79,2469.0,0.64,1561.0,0.3,10271.0,0.64
其他收入,2734.0,0.77,1096.0,0.28,6841.0,1.3,18997.0,1.18
其他利益及損失淨額,28737.0,8.13,47916.0,12.41,19472.0,3.71,-577224.0,-35.73
財務成本淨額,15809.0,4.47,18283.0,4.74,21035.0,4.0,77765.0,4.81
營業外收入及支出合計,18466.0,5.22,33198.0,8.6,6839.0,1.3,-625721.0,-38.73
稅前淨利（淨損）,-167931.0,-47.51,-146933.0,-38.06,-125025.0,-23.8,-1354546.0,-83.84
所得稅費用（利益）合計,-38.0,-0.01,928.0,0.24,1469.0,0.28,1664.0,0.1
繼續營業單位本期淨利（淨損）,-167893.0,-47.5,-147861.0,-38.3,-126494.0,-24.08,-1356210.0,-83.94
本期淨利（淨損）,-167893.0,-47.5,-147861.0,-38.3,-126494.0,-24.08,-1356210.0,-83.94
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.03
不重分類至損益之項目：,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國外營運機構財務報表換算之兌換差額,38981.0,11.03,-11186.0,-2.9,13838.0,2.63,529.0,0.03
後續可能重分類至損益之項目：,38981.0,11.03,-11186.0,-2.9,13838.0,2.63,28008.0,1.73
其他綜合損益（淨額）,38981.0,11.03,-11186.0,-2.9,13838.0,2.63,28008.0,1.73
本期綜合損益總額,-128912.0,-36.47,-159047.0,-41.2,-112656.0,-21.45,28537.0,1.77
淨利（損）歸屬於：,,,,,,,-1327673.0,-82.18
母公司業主（淨利∕損）,-167893.0,-47.5,-147861.0,-38.3,-126494.0,-24.08,,
母公司業主（綜合損益）,-128912.0,-36.47,-159047.0,-41.2,-112656.0,-21.45,-1356210.0,-83.94
基本每股盈餘,,,,,,,-1327673.0,-82.18
基本每股盈餘,-0.37,,-0.32,,-0.28,,,
