會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1005252.0,98.12,1042234.0,99.85,985667.0,96.35,4335256.0,97.8
銷貨退回,191.0,0.02,592.0,0.06,592.0,0.06,2367.0,0.05
銷貨折讓,13323.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
銷貨收入淨額,991738.0,96.8,1013.0,0.1,36782.0,3.6,95180.0,2.15
租賃收入,590.0,0.06,1013.0,0.1,36782.0,3.6,95180.0,2.15
營建收入淨額,0.0,0.0,1043839.0,100.0,1023041.0,100.0,4432803.0,100.0
工程收入淨額,32218.0,3.14,888683.0,85.14,871366.0,85.17,3704859.0,83.58
營建工程收入,32218.0,3.14,301.0,0.03,301.0,0.03,1202.0,0.03
營業收入合計,1024546.0,100.0,408.0,0.04,0.0,0.0,0.0,0.0
銷貨成本,866045.0,84.53,3442.0,0.33,30818.0,3.01,76138.0,1.72
租賃成本,300.0,0.03,3850.0,0.37,30818.0,3.01,76138.0,1.72
營建成本,350.0,0.03,892834.0,85.53,902485.0,88.22,3782199.0,85.32
工程成本,28067.0,2.74,151005.0,14.47,120556.0,11.78,650604.0,14.68
營建工程成本,28417.0,2.77,151005.0,14.47,120556.0,11.78,650604.0,14.68
營業成本合計,894762.0,87.33,,,,,,
營業毛利（毛損）,129784.0,12.67,10986.0,1.05,14087.0,1.38,50818.0,1.15
營業毛利（毛損）淨額,129784.0,12.67,24800.0,2.38,30788.0,3.01,115599.0,2.61
營業費用,,,2579.0,0.25,2183.0,0.21,8972.0,0.2
推銷費用,11471.0,1.12,-54.0,-0.01,-148.0,-0.01,-333.0,-0.01
管理費用,28923.0,2.82,38311.0,3.67,46910.0,4.59,175056.0,3.95
研究發展費用,2663.0,0.26,112694.0,10.8,73646.0,7.2,475548.0,10.73
預期信用減損損失（利益）,-70.0,-0.01,,,,,,
營業費用合計,42987.0,4.2,109.0,0.01,32.0,0.0,326.0,0.01
營業利益（損失）,86797.0,8.47,22191.0,2.13,11231.0,1.1,33422.0,0.75
營業外收入及支出,,,-19327.0,-1.85,1964.0,0.19,35935.0,0.81
利息收入,42.0,0.0,1466.0,0.14,1925.0,0.19,7267.0,0.16
其他利益及損失淨額,49171.0,4.8,1507.0,0.14,11302.0,1.1,62416.0,1.41
財務成本淨額,1365.0,0.13,114201.0,10.94,84948.0,8.3,537964.0,12.14
營業外收入及支出合計,47848.0,4.67,28345.0,2.72,14427.0,1.41,106404.0,2.4
稅前淨利（淨損）,134645.0,13.14,85856.0,8.23,70521.0,6.89,431560.0,9.74
所得稅費用（利益）合計,26978.0,2.63,,,70521.0,6.89,431560.0,9.74
繼續營業單位本期淨利（淨損）,107667.0,10.51,0.0,0.0,,,,
本期淨利（淨損）,107667.0,10.51,85856.0,8.23,-34406.0,-3.36,-363.0,-0.01
其他綜合損益(淨額),,,,,0.0,0.0,-59571.0,-1.34
確定福利計畫之再衡量數,0.0,0.0,0.0,0.0,-34406.0,-3.36,-72.0,0.0
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,28126.0,2.75,-84174.0,-8.06,-34406.0,-3.36,-59862.0,-1.35
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,36115.0,3.53,-59862.0,-1.35
不重分類至損益之項目：,28126.0,2.75,-84174.0,-8.06,,,371698.0,8.39
國外營運機構財務報表換算之兌換差額,0.0,0.0,0.0,0.0,70521.0,6.89,,
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,0.0,0.0,0.0,0.0,36115.0,3.53,431560.0,9.74
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,0.0,0.0,-84174.0,-8.06,,,371698.0,8.39
可能重分類至損益之其他項目,0.0,0.0,1682.0,0.16,0.47,,,
後續可能重分類至損益之項目：,0.0,0.0,,,,,2.9,
其他綜合損益（淨額）,28126.0,2.75,85856.0,8.23,0.47,,,
本期綜合損益總額,135793.0,13.25,1682.0,0.16,,,2.89,
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,107667.0,10.51,0.62,,,,,
共同控制下前手權益（淨利∕損）,0.0,0.0,,,,,,
非控制權益（淨利∕損）,0.0,0.0,0.62,,,,,
母公司業主（綜合損益）,135793.0,13.25,,,,,,
共同控制下前手權益（綜合損益）,0.0,0.0,,,,,,
非控制權益（綜合損益）,0.0,0.0,,,,,,
基本每股盈餘,,,,,,,,
基本每股盈餘,0.78,,,,,,,
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.78,,,,,,,
