會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,3286321.0,80.47,3104961.0,82.88,3153080.0,84.92,12829197.0,85.23
銷貨退回,24604.0,0.6,10670.0,0.28,19375.0,0.52,66983.0,0.45
銷貨收入淨額,3261717.0,79.87,3094291.0,82.6,3133705.0,84.4,12762214.0,84.79
租賃收入,514253.0,12.59,496766.0,13.26,500969.0,13.49,2020325.0,13.42
其他營業收入淨額,307873.0,7.54,496766.0,13.26,0.0,0.0,2020325.0,13.42
營業收入合計,4083843.0,100.0,0.0,0.0,78412.0,2.11,0.0,0.0
銷貨成本,3587927.0,87.86,0.0,0.0,3713086.0,100.0,269712.0,1.79
租賃成本,209517.0,5.13,155268.0,4.14,3172330.0,85.44,15052251.0,100.0
營業成本合計,3797444.0,92.99,3746325.0,100.0,197650.0,5.32,12925337.0,85.87
營業毛利（毛損）,286399.0,7.01,3490367.0,93.17,0.0,0.0,834875.0,5.55
營業毛利（毛損）淨額,286399.0,7.01,206530.0,5.51,3369980.0,90.76,834875.0,5.55
營業費用,,,206530.0,5.51,343106.0,9.24,0.0,0.0
推銷費用,170437.0,4.17,0.0,0.0,343106.0,9.24,13760212.0,91.42
管理費用,250578.0,6.14,0.0,0.0,,,1292039.0,8.58
研究發展費用,9991.0,0.24,3696897.0,98.68,197283.0,5.31,1292039.0,8.58
營業費用合計,431006.0,10.55,49428.0,1.32,230802.0,6.22,,
營業利益（損失）,-144607.0,-3.54,49428.0,1.32,11599.0,0.31,667786.0,4.44
營業外收入及支出,,,,,0.0,0.0,1069479.0,7.11
利息收入,3630.0,0.09,136590.0,3.65,439684.0,11.84,42570.0,0.28
其他收入,3100.0,0.08,315667.0,8.43,-96578.0,-2.6,727.0,0.0
其他利益及損失淨額,78487.0,1.92,11107.0,0.3,,,1780562.0,11.83
財務成本淨額,1109.0,0.03,0.0,0.0,10678.0,0.29,-488523.0,-3.25
採用權益法認列之關聯企業及合資損益之份額淨額,1032182.0,25.27,463364.0,12.37,117684.0,3.17,,
營業外收入及支出合計,1116290.0,27.33,-413936.0,-11.05,94804.0,2.55,37450.0,0.25
稅前淨利（淨損）,971683.0,23.79,,,846.0,0.02,118532.0,0.79
所得稅費用（利益）合計,192778.0,4.72,5545.0,0.15,662700.0,17.85,141543.0,0.94
繼續營業單位本期淨利（淨損）,778905.0,19.07,3976.0,0.11,885020.0,23.84,4153.0,0.03
本期淨利（淨損）,778905.0,19.07,56015.0,1.5,788442.0,21.23,3491616.0,23.2
其他綜合損益(淨額),,,962.0,0.03,159906.0,4.31,3784988.0,25.15
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-22457.0,-0.55,1308118.0,34.92,628536.0,16.93,3296465.0,21.9
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,328.0,0.01,1372692.0,36.64,628536.0,16.93,626816.0,4.16
不重分類至損益之項目：,-22129.0,-0.54,958756.0,25.59,,,2669649.0,17.74
國外營運機構財務報表換算之兌換差額,1015.0,0.02,189656.0,5.06,-357339.0,-9.62,2669649.0,17.74
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,384001.0,9.4,769100.0,20.53,15.0,0.0,,
與可能重分類之項目相關之所得稅,77021.0,1.89,769100.0,20.53,-357324.0,-9.62,21436.0,0.14
後續可能重分類至損益之項目：,307995.0,7.54,,,2483.0,0.07,-417138.0,-2.77
其他綜合損益（淨額）,285866.0,7.0,-103491.0,-2.76,709575.0,19.11,-6390.0,-0.04
本期綜合損益總額,1064771.0,26.07,417.0,0.01,142407.0,3.84,4287.0,0.03
淨利（損）歸屬於：,,,-103074.0,-2.75,569651.0,15.34,-406379.0,-2.7
母公司業主（淨利∕損）,778905.0,19.07,-285.0,-0.01,212327.0,5.72,-2561.0,-0.02
母公司業主（綜合損益）,1064771.0,26.07,430978.0,11.5,840863.0,22.65,1145798.0,7.61
基本每股盈餘,,,86459.0,2.31,,,229875.0,1.53
基本每股盈餘,0.79,,344234.0,9.19,628536.0,16.93,913362.0,6.07
稀釋每股盈餘,,,241160.0,6.44,840863.0,22.65,506983.0,3.37
稀釋每股盈餘,0.79,,1010260.0,26.97,,,3176632.0,21.1
