會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,11959.0,100.0,4273.0,100.0,155986.0,100.0,570153.0,100.0
營業成本合計,11880.0,99.34,4232.0,99.04,116526.0,74.7,446013.0,78.23
營業毛利（毛損）,79.0,0.66,41.0,0.96,39460.0,25.3,124140.0,21.77
營業毛利（毛損）淨額,79.0,0.66,41.0,0.96,39460.0,25.3,124140.0,21.77
營業費用,,,,,,,,
推銷費用,217.0,1.81,5.0,0.12,9115.0,5.84,32469.0,5.69
管理費用,8212.0,68.67,9186.0,214.98,12386.0,7.94,50820.0,8.91
預期信用減損損失（利益）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
營業費用合計,8429.0,70.48,9191.0,215.09,21501.0,13.78,83289.0,14.61
營業利益（損失）,-8350.0,-69.82,-9150.0,-214.14,17959.0,11.51,40851.0,7.16
營業外收入及支出,,,,,,,,
利息收入,320.0,2.68,476.0,11.14,488.0,0.31,3738.0,0.66
其他收入,29.0,0.24,915.0,21.41,2881.0,1.85,11001.0,1.93
其他利益及損失淨額,1061.0,8.87,840.0,19.66,1805.0,1.16,-48508.0,-8.51
財務成本淨額,19.0,0.16,1.0,0.02,2743.0,1.76,11664.0,2.05
採用權益法認列之關聯企業及合資損益之份額淨額,35831.0,299.62,27889.0,652.68,57222.0,36.68,166618.0,29.22
營業外收入及支出合計,37222.0,311.25,30119.0,704.87,59653.0,38.24,121185.0,21.25
稅前淨利（淨損）,28872.0,241.42,20969.0,490.73,77612.0,49.76,162036.0,28.42
所得稅費用（利益）合計,203.0,1.7,178.0,4.17,4509.0,2.89,18444.0,3.23
繼續營業單位本期淨利（淨損）,28669.0,239.73,20791.0,486.57,73103.0,46.87,143592.0,25.18
本期淨利（淨損）,28669.0,239.73,20791.0,486.57,73103.0,46.87,143592.0,25.18
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-2125.0,-17.77,-31493.0,-737.02,-10778.0,-6.91,-41365.0,-7.26
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,8930.0,74.67,-45239.0,-1058.72,-15236.0,-9.77,-64426.0,-11.3
不重分類至損益之項目：,6805.0,56.9,-76732.0,-1795.74,-26014.0,-16.68,-105791.0,-18.55
其他綜合損益（淨額）,6805.0,56.9,-76732.0,-1795.74,-26014.0,-16.68,-105791.0,-18.55
本期綜合損益總額,35474.0,296.63,-55941.0,-1309.17,47089.0,30.19,37801.0,6.63
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,28669.0,239.73,20791.0,486.57,56462.0,36.2,92205.0,16.17
母公司業主（綜合損益）,35474.0,296.63,-55941.0,-1309.17,3536.0,2.27,13190.0,2.31
基本每股盈餘,,,,,13105.0,8.4,38197.0,6.7
繼續營業單位淨利（淨損）,0.31,,0.23,,30448.0,19.52,-13586.0,-2.38
基本每股盈餘,0.31,,0.23,,3536.0,2.27,13190.0,2.31
稀釋每股盈餘,,,,,13105.0,8.4,38197.0,6.7
繼續營業單位淨利（淨損）,0.31,,0.23,,,,,
稀釋每股盈餘,0.31,,0.23,,0.61,,1.0,
