會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,100368.0,100.0,132210.0,100.0,164903.0,100.0,557348.0,100.0
營業成本合計,40603.0,40.45,46247.0,34.98,52546.0,31.86,185481.0,33.28
營業毛利（毛損）,59765.0,59.55,85963.0,65.02,112357.0,68.14,371867.0,66.72
營業毛利（毛損）淨額,59765.0,59.55,85963.0,65.02,112357.0,68.14,371867.0,66.72
營業費用,,,,,,,,
推銷費用,15029.0,14.97,27470.0,20.78,27818.0,16.87,110177.0,19.77
管理費用,15270.0,15.21,19153.0,14.49,20163.0,12.23,74619.0,13.39
研究發展費用,13251.0,13.2,14824.0,11.21,13626.0,8.26,52460.0,9.41
營業費用合計,43550.0,43.39,61447.0,46.48,61607.0,37.36,237256.0,42.57
營業利益（損失）,16215.0,16.16,24516.0,18.54,50750.0,30.78,134611.0,24.15
營業外收入及支出,,,,,,,,
利息收入,655.0,0.65,1326.0,1.0,358.0,0.22,4884.0,0.88
其他收入,26.0,0.03,5.0,0.0,16.0,0.01,170.0,0.03
其他利益及損失淨額,9406.0,9.37,30486.0,23.06,3560.0,2.16,36561.0,6.56
財務成本淨額,1634.0,1.63,0.0,0.0,3782.0,2.29,3782.0,0.68
營業外收入及支出合計,8453.0,8.42,1136.0,0.86,1267.0,0.77,6458.0,1.16
稅前淨利（淨損）,24668.0,24.58,30681.0,23.21,6449.0,3.91,38939.0,6.99
所得稅費用（利益）合計,-2302.0,-2.29,55197.0,41.75,57199.0,34.69,173550.0,31.14
繼續營業單位本期淨利（淨損）,26970.0,26.87,15541.0,11.75,11656.0,7.07,31834.0,5.71
本期淨利（淨損）,26970.0,26.87,39656.0,29.99,45543.0,27.62,141716.0,25.43
其他綜合損益(淨額),,,39656.0,29.99,45543.0,27.62,141716.0,25.43
國外營運機構財務報表換算之兌換差額,37.0,0.04,,,,,,
後續可能重分類至損益之項目：,37.0,0.04,-14.0,-0.01,13.0,0.01,3759.0,0.67
其他綜合損益（淨額）,37.0,0.04,-14.0,-0.01,13.0,0.01,752.0,0.13
本期綜合損益總額,27007.0,26.91,-14.0,-0.01,13.0,0.01,3007.0,0.54
淨利（損）歸屬於：,,,39642.0,29.98,45556.0,27.63,16.0,0.0
母公司業主（淨利∕損）,26970.0,26.87,,,,,16.0,0.0
母公司業主（綜合損益）,27007.0,26.91,39656.0,29.99,45543.0,27.62,3023.0,0.54
基本每股盈餘,,,39642.0,29.98,45556.0,27.63,144739.0,25.97
基本每股盈餘,0.41,,,,,,,
稀釋每股盈餘,,,0.6,,0.69,,141716.0,25.43
稀釋每股盈餘,0.41,,,,,,144739.0,25.97
