會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,589474.0,101.39,707038.0,101.31,699263.0,102.2,2709494.0,101.49
銷貨退回,1373.0,0.24,1251.0,0.18,7945.0,1.16,6536.0,0.24
銷貨折讓,10742.0,1.85,11769.0,1.69,11429.0,1.67,50787.0,1.9
銷貨收入淨額,577359.0,99.3,694018.0,99.44,679889.0,99.37,2652171.0,99.35
其他營業收入淨額,4051.0,0.7,3888.0,0.56,4321.0,0.63,17435.0,0.65
營業收入合計,581410.0,100.0,697906.0,100.0,684210.0,100.0,2669606.0,100.0
銷貨成本,368857.0,63.44,455519.0,65.27,429626.0,62.79,1703026.0,63.79
其他營業成本,12005.0,2.06,10853.0,1.56,11131.0,1.63,47236.0,1.77
營業成本合計,380862.0,65.51,466372.0,66.82,440757.0,64.42,1750262.0,65.56
營業毛利（毛損）,200548.0,34.49,231534.0,33.18,243453.0,35.58,919344.0,34.44
營業毛利（毛損）淨額,200548.0,34.49,231534.0,33.18,243453.0,35.58,919344.0,34.44
營業費用,,,,,,,,
推銷費用,80520.0,13.85,79541.0,11.4,83776.0,12.24,326148.0,12.22
管理費用,46043.0,7.92,52149.0,7.47,47702.0,6.97,192546.0,7.21
研究發展費用,6202.0,1.07,6312.0,0.9,7718.0,1.13,28607.0,1.07
預期信用減損損失（利益）,-322.0,-0.06,267.0,0.04,281.0,0.04,-582.0,-0.02
營業費用合計,132443.0,22.78,138269.0,19.81,139477.0,20.39,546719.0,20.48
其他收益及費損淨額,,,,,,,,
其他收益及費損淨額,171.0,0.03,181.0,0.03,35.0,0.01,387.0,0.01
營業利益（損失）,68276.0,11.74,93446.0,13.39,104011.0,15.2,373012.0,13.97
營業外收入及支出,,,,,,,,
利息收入,919.0,0.16,894.0,0.13,877.0,0.13,4345.0,0.16
其他收入,643.0,0.11,58.0,0.01,495.0,0.07,2142.0,0.08
其他利益及損失淨額,3554.0,0.61,4773.0,0.68,3328.0,0.49,11656.0,0.44
財務成本淨額,1670.0,0.29,1928.0,0.28,2037.0,0.3,7724.0,0.29
採用權益法認列之關聯企業及合資損益之份額淨額,0.0,0.0,3797.0,0.54,2663.0,0.39,10419.0,0.39
營業外收入及支出合計,3446.0,0.59,97243.0,13.93,106674.0,15.59,383431.0,14.36
稅前淨利（淨損）,71722.0,12.34,22931.0,3.29,23477.0,3.43,88140.0,3.3
所得稅費用（利益）合計,14778.0,2.54,74312.0,10.65,83197.0,12.16,295291.0,11.06
繼續營業單位本期淨利（淨損）,56944.0,9.79,74312.0,10.65,83197.0,12.16,295291.0,11.06
本期淨利（淨損）,56944.0,9.79,,,,,,
其他綜合損益(淨額),,,0.0,0.0,0.0,0.0,0.0,0.0
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不重分類至損益之項目：,0.0,0.0,27640.0,3.96,55779.0,8.15,87913.0,3.29
國外營運機構財務報表換算之兌換差額,37237.0,6.4,5528.0,0.79,11156.0,1.63,17583.0,0.66
與可能重分類之項目相關之所得稅,7447.0,1.28,22112.0,3.17,44623.0,6.52,70330.0,2.63
後續可能重分類至損益之項目：,29790.0,5.12,22112.0,3.17,44623.0,6.52,70330.0,2.63
其他綜合損益（淨額）,29790.0,5.12,96424.0,13.82,127820.0,18.68,365621.0,13.7
本期綜合損益總額,86734.0,14.92,,,,,,
淨利（損）歸屬於：,,,72912.0,10.45,82061.0,11.99,290827.0,10.89
母公司業主（淨利∕損）,56264.0,9.68,1400.0,0.2,1136.0,0.17,4464.0,0.17
非控制權益（淨利∕損）,680.0,0.12,95024.0,13.62,126684.0,18.52,361157.0,13.53
母公司業主（綜合損益）,86054.0,14.8,1400.0,0.2,1136.0,0.17,4464.0,0.17
非控制權益（綜合損益）,680.0,0.12,,,,,,
基本每股盈餘,,,1.01,,1.14,,4.04,
基本每股盈餘,0.78,,,,,,,
稀釋每股盈餘,,,1.0,,1.13,,4.01,
稀釋每股盈餘,0.78,,,,,,,
