會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,318401.0,100.0,307755.0,100.0,422608.0,100.0,1412468.0,100.0
營業收入合計,318401.0,100.0,307755.0,100.0,422608.0,100.0,1412468.0,100.0
銷貨成本,277133.0,87.04,300657.0,97.69,363114.0,85.92,1394289.0,98.71
營業成本合計,277133.0,87.04,300657.0,97.69,363114.0,85.92,1394289.0,98.71
營業毛利（毛損）,41268.0,12.96,7098.0,2.31,59494.0,14.08,18179.0,1.29
營業毛利（毛損）淨額,41268.0,12.96,7098.0,2.31,59494.0,14.08,18179.0,1.29
營業費用,,,,,,,,
推銷費用,8066.0,2.53,8864.0,2.88,6438.0,1.52,31919.0,2.26
管理費用,37034.0,11.63,20783.0,6.75,13608.0,3.22,90665.0,6.42
研究發展費用,735.0,0.23,713.0,0.23,719.0,0.17,3012.0,0.21
預期信用減損損失（利益）,2275.0,0.71,2362.0,0.77,-9414.0,-2.23,-3421.0,-0.24
營業費用合計,48110.0,15.11,32722.0,10.63,11351.0,2.69,122175.0,8.65
營業利益（損失）,-6842.0,-2.15,-25624.0,-8.33,48143.0,11.39,-103996.0,-7.36
營業外收入及支出,,,,,,,,
利息收入,270.0,0.08,463.0,0.15,1158.0,0.27,2914.0,0.21
其他收入,6592.0,2.07,4836.0,1.57,6210.0,1.47,88112.0,6.24
其他利益及損失淨額,23731.0,7.45,61005.0,19.82,59287.0,14.03,72334.0,5.12
財務成本淨額,5410.0,1.7,5681.0,1.85,5503.0,1.3,22674.0,1.61
採用權益法認列之關聯企業及合資損益之份額淨額,-720.0,-0.23,7.0,0.0,-85.0,-0.02,-791.0,-0.06
營業外收入及支出合計,24463.0,7.68,60630.0,19.7,61067.0,14.45,139895.0,9.9
稅前淨利（淨損）,17621.0,5.53,35006.0,11.37,109210.0,25.84,35899.0,2.54
所得稅費用（利益）合計,4337.0,1.36,25.0,0.01,-4105.0,-0.97,83.0,0.01
繼續營業單位本期淨利（淨損）,13284.0,4.17,34981.0,11.37,113315.0,26.81,35816.0,2.54
本期淨利（淨損）,13284.0,4.17,34981.0,11.37,113315.0,26.81,35816.0,2.54
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-10427.0,-3.27,-9690.0,-3.15,-2395.0,-0.57,-20390.0,-1.44
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不重分類至損益之項目：,-10427.0,-3.27,-9690.0,-3.15,-2395.0,-0.57,-20390.0,-1.44
國外營運機構財務報表換算之兌換差額,5966.0,1.87,-2750.0,-0.89,2010.0,0.48,2387.0,0.17
與可能重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.03
後續可能重分類至損益之項目：,5966.0,1.87,-2750.0,-0.89,2010.0,0.48,1990.0,0.14
其他綜合損益（淨額）,-4461.0,-1.4,-12440.0,-4.04,-385.0,-0.09,-18400.0,-1.3
本期綜合損益總額,8823.0,2.77,22541.0,7.32,112930.0,26.72,17416.0,1.23
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,14995.0,4.71,33724.0,10.96,104579.0,24.75,37030.0,2.62
非控制權益（淨利∕損）,-1711.0,-0.54,1257.0,0.41,8736.0,2.07,-1214.0,-0.09
母公司業主（綜合損益）,9535.0,2.99,21745.0,7.07,103857.0,24.58,18230.0,1.29
非控制權益（綜合損益）,-712.0,-0.22,796.0,0.26,9073.0,2.15,-814.0,-0.06
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.09,,0.21,,0.65,,0.23,
基本每股盈餘,0.09,,0.21,,0.65,,0.23,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.09,,0.21,,0.65,,0.23,
稀釋每股盈餘,0.09,,0.21,,0.65,,0.23,
