會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,858400.0,100.01,920712.0,100.05,1041055.0,100.01,3718212.0,100.02
銷貨折讓,44.0,0.01,3.0,0.0,0.0,0.0,3.0,0.0
銷貨收入淨額,858356.0,100.0,489.0,0.05,59.0,0.01,737.0,0.02
營業收入合計,858356.0,100.0,920220.0,100.0,1040996.0,100.0,3717472.0,100.0
營業成本合計,788553.0,91.87,920220.0,100.0,1040996.0,100.0,3717472.0,100.0
營業毛利（毛損）,69803.0,8.13,865259.0,94.03,959463.0,92.17,3422227.0,92.06
營業毛利（毛損）淨額,69803.0,8.13,54961.0,5.97,81533.0,7.83,295245.0,7.94
營業費用,,,54961.0,5.97,81533.0,7.83,295245.0,7.94
推銷費用,9673.0,1.13,,,,,,
管理費用,27211.0,3.17,10472.0,1.14,24371.0,2.34,62403.0,1.68
研究發展費用,2012.0,0.23,26489.0,2.88,24914.0,2.39,101129.0,2.72
預期信用減損損失（利益）,20.0,0.0,8405.0,0.91,6396.0,0.61,17928.0,0.48
營業費用合計,38916.0,4.53,-20.0,0.0,55681.0,5.35,0.0,0.0
營業利益（損失）,30887.0,3.6,45346.0,4.93,25852.0,2.48,181460.0,4.88
營業外收入及支出,,,9615.0,1.04,,,113785.0,3.06
利息收入,285.0,0.03,,,268.0,0.03,,
其他收入,8453.0,0.98,51.0,0.01,8410.0,0.81,1743.0,0.05
其他利益及損失淨額,-23704.0,-2.76,9378.0,1.02,-78481.0,-7.54,28213.0,0.76
財務成本淨額,3717.0,0.43,-17990.0,-1.95,8949.0,0.86,-79656.0,-2.14
營業外收入及支出合計,-18683.0,-2.18,5025.0,0.55,-78752.0,-7.57,30083.0,0.81
稅前淨利（淨損）,12204.0,1.42,-13586.0,-1.48,-52900.0,-5.08,-79783.0,-2.15
所得稅費用（利益）合計,3782.0,0.44,-3971.0,-0.43,0.0,0.0,34002.0,0.91
繼續營業單位本期淨利（淨損）,8422.0,0.98,0.0,0.0,-52900.0,-5.08,15548.0,0.42
本期淨利（淨損）,8422.0,0.98,-3971.0,-0.43,-52900.0,-5.08,18454.0,0.5
其他綜合損益(淨額),,,-3971.0,-0.43,,,18454.0,0.5
國外營運機構財務報表換算之兌換差額,12139.0,1.41,,,7030.0,0.68,,
與可能重分類之項目相關之所得稅,2429.0,0.28,21674.0,2.36,-20377.0,-1.96,3581.0,0.1
後續可能重分類至損益之項目：,9710.0,1.13,4333.0,0.47,27407.0,2.63,3581.0,0.1
其他綜合損益（淨額）,9710.0,1.13,17341.0,1.88,27407.0,2.63,50608.0,1.36
本期綜合損益總額,18132.0,2.11,17341.0,1.88,-25493.0,-2.45,10122.0,0.27
淨利（損）歸屬於：,,,13370.0,1.45,,,40486.0,1.09
母公司業主（淨利∕損）,8422.0,0.98,,,-52900.0,-5.08,44067.0,1.19
母公司業主（綜合損益）,18132.0,2.11,-3971.0,-0.43,-25493.0,-2.45,62521.0,1.68
基本每股盈餘,,,13370.0,1.45,,,,
基本每股盈餘,0.04,,,,-0.28,,18454.0,0.5
