會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,12204.0,8233.0,-44667.0,34002.0
本期稅前淨利（淨損）,12204.0,8233.0,-44667.0,34002.0
折舊費用,13044.0,26058.0,39078.0,51892.0
攤銷費用,41.0,82.0,127.0,174.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,20.0,-16115.0,-18052.0,0.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,1097.0,8742.0,17691.0,-29637.0
利息費用,3717.0,-336.0,-604.0,30083.0
利息收入,-285.0,31.0,-423.0,-1743.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,11091.0,32219.0,-393.0
其他項目,2268.0,29553.0,70036.0,33456.0
收益費損項目合計,19902.0,25569.0,24299.0,83832.0
強制透過損益按公允價值衡量之金融資產（增加）減少,13976.0,14570.0,-37866.0,39427.0
應收票據（增加）減少,-7254.0,86478.0,-119500.0,-857.0
應收帳款（增加）減少,-97531.0,-239418.0,-271242.0,-21604.0
存貨（增加）減少,-196948.0,44924.0,70023.0,-203820.0
其他流動資產（增加）減少,18515.0,-4411.0,-3521.0,71689.0
其他金融資產（增加）減少,-4913.0,-72288.0,-337807.0,-1380.0
與營業活動相關之資產之淨變動合計,-274155.0,-5608.0,-2314.0,-116545.0
應付票據增加（減少）,-11608.0,76736.0,124854.0,-13994.0
應付帳款增加（減少）,177337.0,10232.0,18743.0,-18271.0
其他流動負債增加（減少）,-4356.0,47.0,222.0,39531.0
淨確定福利負債增加(減少),-12.0,81407.0,141505.0,-12.0
與營業活動相關之負債之淨變動合計,161361.0,9119.0,-196302.0,7254.0
與營業活動相關之資產及負債之淨變動合計,-112794.0,38672.0,-126266.0,-109291.0
調整項目合計,-92892.0,46905.0,-170933.0,-25459.0
營運產生之現金流入（流出）,-80688.0,336.0,604.0,8543.0
收取之利息,285.0,-7001.0,-12844.0,1743.0
支付之利息,-2879.0,-857.0,-865.0,-24503.0
退還（支付）之所得稅,-857.0,39383.0,-184038.0,-890.0
營業活動之淨現金流入（流出）,-84139.0,,,-15107.0
投資活動之現金流量,,-22875.0,-122556.0,
取得不動產、廠房及設備,-7186.0,0.0,429.0,-128449.0
處分不動產、廠房及設備,6182.0,20025.0,1404.0,429.0
其他投資活動,-1004.0,-2850.0,-120723.0,-9164.0
投資活動之淨現金流入（流出）,,,,-137184.0
籌資活動之現金流量,109127.0,0.0,104777.0,
短期借款增加,0.0,-22112.0,0.0,23829.0
存入保證金增加,44.0,0.0,-179.0,0.0
存入保證金減少,0.0,-49.0,-2315.0,-427.0
租賃本金償還,-770.0,0.0,102283.0,-3088.0
籌資活動之淨現金流入（流出）,108401.0,-1543.0,77267.0,20314.0
匯率變動對現金及約當現金之影響,14961.0,-23704.0,-125211.0,53107.0
本期現金及約當現金增加（減少）數,38219.0,35696.0,293495.0,-78870.0
期初現金及約當現金餘額,293495.0,48525.0,168284.0,293495.0
期末現金及約當現金餘額,331714.0,293495.0,168284.0,214625.0
資產負債表帳列之現金及約當現金,331714.0,342020.0,,214625.0
