會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1445129.0,100.0,1360959.0,100.0,1342939.0,100.0,5414345.0,100.0
營業成本合計,1153905.0,79.85,1073153.0,78.85,1079411.0,80.38,4338315.0,80.13
營業毛利（毛損）,291224.0,20.15,287806.0,21.15,263528.0,19.62,1076030.0,19.87
營業毛利（毛損）淨額,291224.0,20.15,287806.0,21.15,263528.0,19.62,1076030.0,19.87
營業費用,,,,,,,,
推銷費用,56551.0,3.91,55851.0,4.1,52886.0,3.94,222759.0,4.11
管理費用,65713.0,4.55,58258.0,4.28,74490.0,5.55,253828.0,4.69
研究發展費用,9399.0,0.65,7772.0,0.57,7268.0,0.54,31704.0,0.59
預期信用減損損失（利益）,-3704.0,-0.26,3101.0,0.23,-808.0,-0.06,-3527.0,-0.07
營業費用合計,127959.0,8.85,124982.0,9.18,133836.0,9.97,504764.0,9.32
營業利益（損失）,163265.0,11.3,162824.0,11.96,129692.0,9.66,571266.0,10.55
營業外收入及支出,,,,,,,,
利息收入,1470.0,0.1,2664.0,0.2,2000.0,0.15,4785.0,0.09
其他收入,9059.0,0.63,8130.0,0.6,10490.0,0.78,36803.0,0.68
其他利益及損失淨額,26891.0,1.86,-2192.0,-0.16,136784.0,10.19,64423.0,1.19
財務成本淨額,11941.0,0.83,14479.0,1.06,18349.0,1.37,56469.0,1.04
採用權益法認列之關聯企業及合資損益之份額淨額,-1100.0,-0.08,1180.0,0.09,-56.0,0.0,-1597.0,-0.03
營業外收入及支出合計,24379.0,1.69,-4697.0,-0.35,130869.0,9.74,47945.0,0.89
稅前淨利（淨損）,187644.0,12.98,158127.0,11.62,260561.0,19.4,619211.0,11.44
所得稅費用（利益）合計,46588.0,3.22,67651.0,4.97,55569.0,4.14,174866.0,3.23
繼續營業單位本期淨利（淨損）,141056.0,9.76,90476.0,6.65,204992.0,15.26,444345.0,8.21
本期淨利（淨損）,141056.0,9.76,90476.0,6.65,204992.0,15.26,444345.0,8.21
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-16238.0,-1.12,4558.0,0.33,4273.0,0.32,25041.0,0.46
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-1957.0,-0.14,-2364.0,-0.17,3832.0,0.29,5889.0,0.11
不重分類至損益之項目：,-18195.0,-1.26,2194.0,0.16,8105.0,0.6,-2808.0,-0.05
國外營運機構財務報表換算之兌換差額,122522.0,8.48,-30952.0,-2.27,57371.0,4.27,5007.0,0.09
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,0.0,0.0,166.0,0.01,305.0,0.02,23115.0,0.43
與可能重分類之項目相關之所得稅,13991.0,0.97,-897.0,-0.07,10852.0,0.81,271636.0,5.02
後續可能重分類至損益之項目：,108531.0,7.51,-29889.0,-2.2,46824.0,3.49,458.0,0.01
其他綜合損益（淨額）,90336.0,6.25,-27695.0,-2.03,54929.0,4.09,34110.0,0.63
本期綜合損益總額,231392.0,16.01,62781.0,4.61,259921.0,19.35,237984.0,4.4
淨利（損）歸屬於：,,,,,,,261099.0,4.82
母公司業主（淨利∕損）,100328.0,6.94,39953.0,2.94,139924.0,10.42,705444.0,13.03
非控制權益（淨利∕損）,40728.0,2.82,50523.0,3.71,65068.0,4.85,,
母公司業主（綜合損益）,138095.0,9.56,38734.0,2.85,191239.0,14.24,294488.0,5.44
非控制權益（綜合損益）,93297.0,6.46,24047.0,1.77,68682.0,5.11,149857.0,2.77
基本每股盈餘,,,,,,,447319.0,8.26
繼續營業單位淨利（淨損）,0.36,,0.14,,0.5,,258125.0,4.77
基本每股盈餘,0.36,,0.14,,0.5,,,
稀釋每股盈餘,,,,,,,1.05,
繼續營業單位淨利（淨損）,0.36,,0.14,,0.5,,1.05,
稀釋每股盈餘,0.36,,0.14,,0.5,,,
