會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1078009.0,100.0,961596.0,100.0,1269243.0,100.0,4373785.0,100.0
營業成本合計,854842.0,79.3,711797.0,74.02,904547.0,71.27,3237540.0,74.02
營業毛利（毛損）,223167.0,20.7,249799.0,25.98,364696.0,28.73,1136245.0,25.98
營業毛利（毛損）淨額,223167.0,20.7,249799.0,25.98,364696.0,28.73,1136245.0,25.98
營業費用,,,,,,,,
推銷費用,43119.0,4.0,44365.0,4.61,40655.0,3.2,172868.0,3.95
管理費用,78027.0,7.24,80555.0,8.38,86827.0,6.84,334323.0,7.64
研究發展費用,39055.0,3.62,35195.0,3.66,45040.0,3.55,162150.0,3.71
預期信用減損損失（利益）,-1752.0,-0.16,3536.0,0.37,929.0,0.07,16308.0,0.37
營業費用合計,158449.0,14.7,163651.0,17.02,173451.0,13.67,685649.0,15.68
營業利益（損失）,64718.0,6.0,86148.0,8.96,191245.0,15.07,450596.0,10.3
營業外收入及支出,,,,,,,,
利息收入,1842.0,0.17,5182.0,0.54,5016.0,0.4,18473.0,0.42
其他收入,84.0,0.01,84.0,0.01,84.0,0.01,336.0,0.01
其他利益及損失淨額,33413.0,3.1,40082.0,4.17,53436.0,4.21,144644.0,3.31
財務成本淨額,1718.0,0.16,1963.0,0.2,2260.0,0.18,8392.0,0.19
營業外收入及支出合計,33621.0,3.12,43385.0,4.51,56276.0,4.43,155061.0,3.55
稅前淨利（淨損）,98339.0,9.12,129533.0,13.47,247521.0,19.5,605657.0,13.85
所得稅費用（利益）合計,28379.0,2.63,36171.0,3.76,57109.0,4.5,153067.0,3.5
繼續營業單位本期淨利（淨損）,69960.0,6.49,93362.0,9.71,190412.0,15.0,452590.0,10.35
本期淨利（淨損）,69960.0,6.49,93362.0,9.71,190412.0,15.0,452590.0,10.35
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,120740.0,11.2,-69426.0,-7.22,20481.0,1.61,11818.0,0.27
與可能重分類之項目相關之所得稅,24148.0,2.24,-13885.0,-1.44,4097.0,0.32,2364.0,0.05
後續可能重分類至損益之項目：,96592.0,8.96,-55541.0,-5.78,16384.0,1.29,9454.0,0.22
其他綜合損益（淨額）,96592.0,8.96,-55541.0,-5.78,16384.0,1.29,72009.0,1.65
本期綜合損益總額,166552.0,15.45,37821.0,3.93,206796.0,16.29,14403.0,0.33
淨利（損）歸屬於：,,,,,,,57606.0,1.32
母公司業主（淨利∕損）,69960.0,6.49,93362.0,9.71,190412.0,15.0,67060.0,1.53
母公司業主（綜合損益）,166552.0,15.45,37821.0,3.93,206796.0,16.29,519650.0,11.88
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.92,,1.23,,2.51,,452590.0,10.35
基本每股盈餘,0.92,,1.23,,2.51,,519650.0,11.88
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.89,,1.19,,2.42,,5.97,
稀釋每股盈餘,0.89,,1.19,,2.42,,5.97,
