會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,11279598.0,100.0,11525272.0,100.0,10617330.0,100.0,43921728.0,100.0
營業成本合計,9071856.0,80.43,9539268.0,82.77,9275037.0,87.36,36588956.0,83.3
營業毛利（毛損）,2207742.0,19.57,1986004.0,17.23,1342293.0,12.64,7332772.0,16.7
營業毛利（毛損）淨額,2207742.0,19.57,1986004.0,17.23,1342293.0,12.64,7332772.0,16.7
營業費用,,,,,,,,
推銷費用,777688.0,6.89,771661.0,6.7,687835.0,6.48,2958635.0,6.74
管理費用,626526.0,5.55,641895.0,5.57,661735.0,6.23,2593001.0,5.9
研究發展費用,28299.0,0.25,27399.0,0.24,30600.0,0.29,119242.0,0.27
預期信用減損損失（利益）,-14461.0,-0.13,7873.0,0.07,7732.0,0.07,4301.0,0.01
營業費用合計,1418052.0,12.57,1448828.0,12.57,1387902.0,13.07,5675179.0,12.92
營業利益（損失）,789690.0,7.0,537176.0,4.66,-45609.0,-0.43,1657593.0,3.77
營業外收入及支出,,,,,,,,
利息收入,7785.0,0.07,789966.0,6.85,14421.0,0.14,846346.0,1.93
其他收入,37117.0,0.33,173842.0,1.51,71479.0,0.67,321978.0,0.73
其他利益及損失淨額,191754.0,1.7,324633.0,2.82,244634.0,2.3,617159.0,1.41
財務成本淨額,79655.0,0.71,96315.0,0.84,136603.0,1.29,466599.0,1.06
採用權益法認列之關聯企業及合資損益之份額淨額,22054.0,0.2,43960.0,0.38,102515.0,0.97,220483.0,0.5
營業外收入及支出合計,179055.0,1.59,1236086.0,10.73,296446.0,2.79,1539367.0,3.5
稅前淨利（淨損）,968745.0,8.59,1773262.0,15.39,250837.0,2.36,3196960.0,7.28
所得稅費用（利益）合計,217922.0,1.93,363067.0,3.15,3784.0,0.04,487471.0,1.11
繼續營業單位本期淨利（淨損）,750823.0,6.66,1410195.0,12.24,247053.0,2.33,2709489.0,6.17
本期淨利（淨損）,750823.0,6.66,1410195.0,12.24,247053.0,2.33,2709489.0,6.17
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,67306.0,0.6,-92018.0,-0.8,-2676.0,-0.03,487302.0,1.11
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-418.0,0.0,-27426.0,-0.24,1697.0,0.02,-62291.0,-0.14
不重分類至損益之項目：,66888.0,0.59,-119444.0,-1.04,-979.0,-0.01,-57465.0,-0.13
國外營運機構財務報表換算之兌換差額,210070.0,1.86,-123102.0,-1.07,439926.0,4.14,367546.0,0.84
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-2428.0,-0.02,14294.0,0.12,17114.0,0.16,368250.0,0.84
與可能重分類之項目相關之所得稅,35736.0,0.32,-22334.0,-0.19,84290.0,0.79,59904.0,0.14
後續可能重分類至損益之項目：,171906.0,1.52,-86474.0,-0.75,372750.0,3.51,77073.0,0.18
其他綜合損益（淨額）,238794.0,2.12,-205918.0,-1.79,371771.0,3.5,351081.0,0.8
本期綜合損益總額,989617.0,8.77,1204277.0,10.45,618824.0,5.83,718627.0,1.64
淨利（損）歸屬於：,,,,,,,3428116.0,7.81
母公司業主（淨利∕損）,742145.0,6.58,1239624.0,10.76,223760.0,2.11,,
非控制權益（淨利∕損）,8678.0,0.08,170571.0,1.48,23293.0,0.22,2520098.0,5.74
母公司業主（綜合損益）,951975.0,8.44,1030833.0,8.94,559958.0,5.27,189391.0,0.43
非控制權益（綜合損益）,37642.0,0.33,173444.0,1.5,58866.0,0.55,3195302.0,7.27
基本每股盈餘,,,,,,,232814.0,0.53
基本每股盈餘,0.67,,1.12,,0.2,,,
稀釋每股盈餘,,,,,,,2.27,
稀釋每股盈餘,0.67,,1.12,,0.2,,,
