會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,2300437.0,93.48,2151616.0,94.05,2206837.0,94.14,9115921.0,93.64
工程收入淨額,160360.0,6.52,136108.0,5.95,137429.0,5.86,619640.0,6.36
營建工程收入,160360.0,6.52,136108.0,5.95,137429.0,5.86,619640.0,6.36
營業收入合計,2460797.0,100.0,2287724.0,100.0,2344266.0,100.0,9735561.0,100.0
銷貨成本,1755386.0,71.33,1690259.0,73.88,1732562.0,73.91,7041601.0,72.33
工程成本,139323.0,5.66,113793.0,4.97,117911.0,5.03,536654.0,5.51
營建工程成本,139323.0,5.66,113793.0,4.97,117911.0,5.03,536654.0,5.51
營業成本合計,1894709.0,77.0,1804052.0,78.86,1850473.0,78.94,7578255.0,77.84
營業毛利（毛損）,566088.0,23.0,483672.0,21.14,493793.0,21.06,2157306.0,22.16
營業毛利（毛損）淨額,566088.0,23.0,483672.0,21.14,493793.0,21.06,2157306.0,22.16
營業費用,,,,,,,,
推銷費用,175123.0,7.12,157017.0,6.86,166985.0,7.12,647449.0,6.65
管理費用,87299.0,3.55,96949.0,4.24,101454.0,4.33,394693.0,4.05
研究發展費用,60778.0,2.47,55356.0,2.42,61873.0,2.64,245613.0,2.52
預期信用減損損失（利益）,-6262.0,-0.25,-5363.0,-0.23,1117.0,0.05,75.0,0.0
營業費用合計,316938.0,12.88,303959.0,13.29,331429.0,14.14,1287830.0,13.23
營業利益（損失）,249150.0,10.12,179713.0,7.86,162364.0,6.93,869476.0,8.93
營業外收入及支出,,,,,,,,
利息收入,1554.0,0.06,2370.0,0.1,1683.0,0.07,8088.0,0.08
其他收入,4014.0,0.16,6729.0,0.29,27364.0,1.17,45407.0,0.47
其他利益及損失淨額,23937.0,0.97,73094.0,3.2,30655.0,1.31,119088.0,1.22
財務成本淨額,625.0,0.03,660.0,0.03,485.0,0.02,2989.0,0.03
採用權益法認列之關聯企業及合資損益之份額淨額,-106.0,0.0,640.0,0.03,-444.0,-0.02,806.0,0.01
營業外收入及支出合計,28774.0,1.17,82173.0,3.59,58773.0,2.51,170400.0,1.75
稅前淨利（淨損）,277924.0,11.29,261886.0,11.45,221137.0,9.43,1039876.0,10.68
所得稅費用（利益）合計,59794.0,2.43,56656.0,2.48,48330.0,2.06,225402.0,2.32
繼續營業單位本期淨利（淨損）,218130.0,8.86,205230.0,8.97,172807.0,7.37,814474.0,8.37
本期淨利（淨損）,218130.0,8.86,205230.0,8.97,172807.0,7.37,814474.0,8.37
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-5095.0,-0.21,-38747.0,-1.69,-17558.0,-0.75,3805.0,0.04
不重分類至損益之項目：,-5095.0,-0.21,-38747.0,-1.69,-17558.0,-0.75,-36077.0,-0.37
國外營運機構財務報表換算之兌換差額,144513.0,5.87,-23849.0,-1.04,90280.0,3.85,761.0,0.01
後續可能重分類至損益之項目：,144513.0,5.87,-23849.0,-1.04,90280.0,3.85,-33033.0,-0.34
其他綜合損益（淨額）,139418.0,5.67,-62596.0,-2.74,72722.0,3.1,141265.0,1.45
本期綜合損益總額,357548.0,14.53,142634.0,6.23,245529.0,10.47,141265.0,1.45
淨利（損）歸屬於：,,,,,,,108232.0,1.11
母公司業主（淨利∕損）,218130.0,8.86,205230.0,8.97,172807.0,7.37,922706.0,9.48
母公司業主（綜合損益）,357548.0,14.53,142634.0,6.23,245529.0,10.47,,
基本每股盈餘,,,,,,,814474.0,8.37
繼續營業單位淨利（淨損）,1.35,,1.27,,1.07,,922706.0,9.48
基本每股盈餘,1.35,,1.27,,1.07,,,
稀釋每股盈餘,,,,,,,5.03,
繼續營業單位淨利（淨損）,1.34,,1.27,,1.07,,5.03,
稀釋每股盈餘,1.34,,1.27,,1.07,,,
