會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,362307.0,100.0,317895.0,100.0,244181.0,100.0,1168598.0,100.0
銷貨收入淨額,362307.0,100.0,317895.0,100.0,244181.0,100.0,1168598.0,100.0
營業收入合計,362307.0,100.0,277822.0,87.39,217813.0,89.2,1168598.0,100.0
銷貨成本,308586.0,85.17,277822.0,87.39,217813.0,89.2,1032615.0,88.36
營業成本合計,308586.0,85.17,40073.0,12.61,26368.0,10.8,1032615.0,88.36
營業毛利（毛損）,53721.0,14.83,40073.0,12.61,26368.0,10.8,135983.0,11.64
營業毛利（毛損）淨額,53721.0,14.83,,,,,135983.0,11.64
營業費用,,,10085.0,3.17,9078.0,3.72,,
推銷費用,11182.0,3.09,9454.0,2.97,8608.0,3.53,38486.0,3.29
管理費用,9299.0,2.57,112.0,0.04,-84.0,-0.03,34678.0,2.97
預期信用減損損失（利益）,0.0,0.0,19651.0,6.18,17602.0,7.21,58.0,0.0
營業費用合計,20481.0,5.65,20422.0,6.42,8766.0,3.59,73222.0,6.27
營業利益（損失）,33240.0,9.17,,,,,62761.0,5.37
營業外收入及支出,,,60.0,0.02,46.0,0.02,,
利息收入,40.0,0.01,186.0,0.06,231.0,0.09,483.0,0.04
其他收入,183.0,0.05,1915.0,0.6,8198.0,3.36,1007.0,0.09
其他利益及損失淨額,3196.0,0.88,3102.0,0.98,3924.0,1.61,8410.0,0.72
財務成本淨額,1969.0,0.54,-941.0,-0.3,4551.0,1.86,13635.0,1.17
營業外收入及支出合計,1450.0,0.4,19481.0,6.13,13317.0,5.45,-3735.0,-0.32
稅前淨利（淨損）,34690.0,9.57,3994.0,1.26,2760.0,1.13,59026.0,5.05
所得稅費用（利益）合計,7036.0,1.94,15487.0,4.87,10557.0,4.32,11807.0,1.01
繼續營業單位本期淨利（淨損）,27654.0,7.63,15487.0,4.87,10557.0,4.32,47219.0,4.04
本期淨利（淨損）,27654.0,7.63,15487.0,4.87,10557.0,4.32,47219.0,4.04
其他綜合損益(淨額),,,,,,,,
確定福利計畫之再衡量數,0.0,0.0,0.16,,0.11,,8325.0,0.71
不重分類至損益之項目：,0.0,0.0,0.16,,0.11,,8325.0,0.71
其他綜合損益（淨額）,0.0,0.0,,,,,8325.0,0.71
本期綜合損益總額,27654.0,7.63,0.16,,0.11,,55544.0,4.75
基本每股盈餘,,,0.16,,0.11,,,
繼續營業單位淨利（淨損）,0.28,,,,,,0.48,
基本每股盈餘,0.28,,,,,,0.48,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.28,,,,,,0.48,
稀釋每股盈餘,0.28,,,,,,0.48,
