會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,40070411.0,100.0,41486120.0,100.0,51076797.0,100.0,181414449.0,100.0
營業成本合計,37975575.0,94.77,38961012.0,93.91,47968131.0,93.91,170704835.0,94.1
營業毛利（毛損）,2094836.0,5.23,2525108.0,6.09,3108666.0,6.09,10709614.0,5.9
營業毛利（毛損）淨額,2094836.0,5.23,2525108.0,6.09,3108666.0,6.09,10709614.0,5.9
營業費用,,,,,,,,
推銷費用,403002.0,1.01,360305.0,0.87,552795.0,1.08,1840404.0,1.01
管理費用,883065.0,2.2,815478.0,1.97,864545.0,1.69,3184222.0,1.76
研究發展費用,680827.0,1.7,699722.0,1.69,803447.0,1.57,2845050.0,1.57
預期信用減損損失（利益）,6067.0,0.02,-3994.0,-0.01,13539.0,0.03,12312.0,0.01
營業費用合計,1972961.0,4.92,1871511.0,4.51,2234326.0,4.37,7881988.0,4.34
營業利益（損失）,121875.0,0.3,653597.0,1.58,874340.0,1.71,2827626.0,1.56
營業外收入及支出,,,,,,,,
利息收入,24551.0,0.06,35697.0,0.09,38905.0,0.08,157083.0,0.09
其他收入,329925.0,0.82,53700.0,0.13,51841.0,0.1,466573.0,0.26
其他利益及損失淨額,331718.0,0.83,-138936.0,-0.33,76350.0,0.15,-347172.0,-0.19
財務成本淨額,240488.0,0.6,324186.0,0.78,446483.0,0.87,1602267.0,0.88
採用權益法認列之關聯企業及合資損益之份額淨額,17135.0,0.04,52668.0,0.13,84615.0,0.17,132331.0,0.07
營業外收入及支出合計,462841.0,1.16,-321057.0,-0.77,-194772.0,-0.38,-1193452.0,-0.66
稅前淨利（淨損）,584716.0,1.46,332540.0,0.8,679568.0,1.33,1634174.0,0.9
所得稅費用（利益）合計,181887.0,0.45,185727.0,0.45,210173.0,0.41,681682.0,0.38
繼續營業單位本期淨利（淨損）,402829.0,1.01,146813.0,0.35,469395.0,0.92,952492.0,0.53
本期淨利（淨損）,402829.0,1.01,146813.0,0.35,469395.0,0.92,952492.0,0.53
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,101923.0,0.25,-317902.0,-0.77,-171497.0,-0.34,53876.0,0.03
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,3864.0,0.01,-32288.0,-0.08,-62816.0,-0.12,-227027.0,-0.13
與不重分類之項目相關之所得稅,-1759.0,0.0,-3652.0,-0.01,-4454.0,-0.01,-82946.0,-0.05
不重分類至損益之項目：,107546.0,0.27,-346538.0,-0.84,-229859.0,-0.45,-6449.0,0.0
國外營運機構財務報表換算之兌換差額,1461694.0,3.65,-133365.0,-0.32,1133710.0,2.22,-249648.0,-0.14
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,62187.0,0.16,49906.0,0.12,109309.0,0.21,1859814.0,1.03
可能重分類至損益之其他項目,-624.0,0.0,-723.0,0.0,-1341.0,0.0,161814.0,0.09
與可能重分類之項目相關之所得稅,181501.0,0.45,17891.0,0.04,179815.0,0.35,-2001.0,0.0
後續可能重分類至損益之項目：,1341756.0,3.35,-102073.0,-0.25,1061863.0,2.08,281223.0,0.16
其他綜合損益（淨額）,1449302.0,3.62,-448611.0,-1.08,832004.0,1.63,1738404.0,0.96
本期綜合損益總額,1852131.0,4.62,-301798.0,-0.73,1301399.0,2.55,1488756.0,0.82
淨利（損）歸屬於：,,,,,,,2441248.0,1.35
母公司業主（淨利∕損）,333756.0,0.83,253903.0,0.61,433789.0,0.85,,
非控制權益（淨利∕損）,69073.0,0.17,-107090.0,-0.26,35606.0,0.07,1012463.0,0.56
母公司業主（綜合損益）,1192573.0,2.98,-21906.0,-0.05,945136.0,1.85,-59971.0,-0.03
非控制權益（綜合損益）,659558.0,1.65,-279892.0,-0.67,356263.0,0.7,1906176.0,1.05
基本每股盈餘,,,,,,,535072.0,0.29
繼續營業單位淨利（淨損）,0.23,,0.17,,0.3,,,
停業單位淨利（淨損）,0.0,,0.0,,0.0,,0.69,
基本每股盈餘,0.23,,0.17,,0.3,,0.0,
稀釋每股盈餘,,,,,,,0.69,
繼續營業單位淨利（淨損）,0.23,,0.17,,0.3,,,
停業單位淨利（淨損）,0.0,,0.0,,0.0,,0.69,
稀釋每股盈餘,0.23,,0.17,,0.3,,0.0,
