會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,23546502.0,100.0,19100519.0,100.0,17850997.0,100.0,90469506.0,100.0
營業成本合計,21918360.0,93.09,17514902.0,91.7,16161592.0,90.54,83584939.0,92.39
營業毛利（毛損）,1628142.0,6.91,1585617.0,8.3,1689405.0,9.46,6884567.0,7.61
營業毛利（毛損）淨額,1628142.0,6.91,1585617.0,8.3,1689405.0,9.46,6884567.0,7.61
營業費用,,,,,,,,
推銷費用,171838.0,0.73,230948.0,1.21,263038.0,1.47,847810.0,0.94
管理費用,445899.0,1.89,364902.0,1.91,408762.0,2.29,1679715.0,1.86
研究發展費用,405552.0,1.72,376124.0,1.97,501772.0,2.81,1504998.0,1.66
營業費用合計,1023289.0,4.35,971974.0,5.09,1173572.0,6.57,4032523.0,4.46
營業利益（損失）,604853.0,2.57,613643.0,3.21,515833.0,2.89,2852044.0,3.15
營業外收入及支出,,,,,,,,
利息收入,394591.0,1.68,680495.0,3.56,414712.0,2.32,2030662.0,2.24
其他收入,124703.0,0.53,788957.0,4.13,589588.0,3.3,1750375.0,1.93
其他利益及損失淨額,-31733.0,-0.13,329356.0,1.72,367660.0,2.06,310468.0,0.34
財務成本淨額,45082.0,0.19,44645.0,0.23,68781.0,0.39,209473.0,0.23
採用權益法認列之關聯企業及合資損益之份額淨額,-52346.0,-0.22,-40127.0,-0.21,-22593.0,-0.13,-144965.0,-0.16
營業外收入及支出合計,390133.0,1.66,1714036.0,8.97,1280586.0,7.17,3737067.0,4.13
稅前淨利（淨損）,994986.0,4.23,2327679.0,12.19,1796419.0,10.06,6589111.0,7.28
所得稅費用（利益）合計,156579.0,0.66,1292945.0,6.77,242033.0,1.36,2390946.0,2.64
繼續營業單位本期淨利（淨損）,838407.0,3.56,1034734.0,5.42,1554386.0,8.71,4198165.0,4.64
本期淨利（淨損）,838407.0,3.56,1034734.0,5.42,1554386.0,8.71,4198165.0,4.64
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-9188515.0,-39.02,-5667438.0,-29.67,-2940974.0,-16.48,-123539.0,-0.14
不重分類至損益之項目：,-9188515.0,-39.02,-5667438.0,-29.67,-2940974.0,-16.48,-15886869.0,-17.56
國外營運機構財務報表換算之兌換差額,3834483.0,16.28,365614.0,1.91,3493680.0,19.57,-24708.0,-0.03
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,150089.0,0.64,187243.0,0.98,318307.0,1.78,-15985700.0,-17.67
後續可能重分類至損益之項目：,3984572.0,16.92,552857.0,2.89,3811987.0,21.35,5833340.0,6.45
其他綜合損益（淨額）,-5203943.0,-22.1,-5114581.0,-26.78,871013.0,4.88,444685.0,0.49
本期綜合損益總額,-4365536.0,-18.54,-4079847.0,-21.36,2425399.0,13.59,6278025.0,6.94
淨利（損）歸屬於：,,,,,,,-9707675.0,-10.73
母公司業主（淨利∕損）,845137.0,3.59,1041555.0,5.45,1553616.0,8.7,-5509510.0,-6.09
非控制權益（淨利∕損）,-6730.0,-0.03,-6821.0,-0.04,770.0,0.0,,
母公司業主（綜合損益）,-4354414.0,-18.49,-4074978.0,-21.33,2478924.0,13.89,4266446.0,4.72
非控制權益（綜合損益）,-11122.0,-0.05,-4869.0,-0.03,-53525.0,-0.3,-68281.0,-0.08
基本每股盈餘,,,,,,,-5430952.0,-6.0
繼續營業單位淨利（淨損）,0.6,,0.74,,1.1,,-78558.0,-0.09
基本每股盈餘,0.6,,0.74,,1.1,,,
稀釋每股盈餘,,,,,,,3.02,
繼續營業單位淨利（淨損）,0.6,,0.74,,1.1,,3.02,
稀釋每股盈餘,0.6,,0.74,,1.1,,,
