會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,2412233.0,100.0,2323801.0,100.0,2230065.0,100.0,8891702.0,100.0
銷貨收入淨額,2412233.0,100.0,2323801.0,100.0,2230065.0,100.0,8891702.0,100.0
營業收入合計,2412233.0,100.0,2323801.0,100.0,2230065.0,100.0,8891702.0,100.0
銷貨成本,1863414.0,77.25,1795260.0,77.26,1744384.0,78.22,6896531.0,77.56
營業成本合計,1863414.0,77.25,1795260.0,77.26,1744384.0,78.22,6896531.0,77.56
營業毛利（毛損）,548819.0,22.75,528541.0,22.74,485681.0,21.78,1995171.0,22.44
營業毛利（毛損）淨額,548819.0,22.75,528541.0,22.74,485681.0,21.78,1995171.0,22.44
營業費用,,,,,,,,
推銷費用,250722.0,10.39,244782.0,10.53,223112.0,10.0,929839.0,10.46
管理費用,81040.0,3.36,89116.0,3.83,82664.0,3.71,323399.0,3.64
研究發展費用,85734.0,3.55,92203.0,3.97,98366.0,4.41,368250.0,4.14
預期信用減損損失（利益）,-1292.0,-0.05,-2922.0,-0.13,-2221.0,-0.1,-7073.0,-0.08
營業費用合計,416204.0,17.25,423179.0,18.21,401921.0,18.02,1614415.0,18.16
其他收益及費損淨額,,,105362.0,4.53,83760.0,3.76,380756.0,4.28
其他收益及費損淨額,0.0,0.0,,,,,,
營業利益（損失）,132615.0,5.5,1295.0,0.06,1441.0,0.06,5157.0,0.06
營業外收入及支出,,,38458.0,1.65,8740.0,0.39,47198.0,0.53
利息收入,585.0,0.02,18400.0,0.79,39532.0,1.77,114324.0,1.29
其他利益及損失淨額,28344.0,1.18,15341.0,0.66,19821.0,0.89,71084.0,0.8
財務成本淨額,11797.0,0.49,5093.0,0.22,3065.0,0.14,7483.0,0.08
採用權益法認列之關聯企業及合資損益之份額淨額,1583.0,0.07,47905.0,2.06,32957.0,1.48,103078.0,1.16
營業外收入及支出合計,18715.0,0.78,153267.0,6.6,116717.0,5.23,483834.0,5.44
稅前淨利（淨損）,151330.0,6.27,27797.0,1.2,25927.0,1.16,91294.0,1.03
所得稅費用（利益）合計,26457.0,1.1,125470.0,5.4,90790.0,4.07,392540.0,4.41
繼續營業單位本期淨利（淨損）,124873.0,5.18,125470.0,5.4,90790.0,4.07,392540.0,4.41
本期淨利（淨損）,124873.0,5.18,,,,,,
其他綜合損益(淨額),,,-346795.0,-14.92,-81517.0,-3.66,91523.0,1.03
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-168113.0,-6.97,0.0,0.0,0.0,0.0,-577674.0,-6.5
與不重分類之項目相關之所得稅,0.0,0.0,-346795.0,-14.92,-81517.0,-3.66,18304.0,0.21
不重分類至損益之項目：,-168113.0,-6.97,-273.0,-0.01,39783.0,1.78,-504455.0,-5.67
國外營運機構財務報表換算之兌換差額,48964.0,2.03,-1582.0,-0.07,-2089.0,-0.09,79066.0,0.89
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,594.0,0.02,0.0,0.0,0.0,0.0,-1976.0,-0.02
與可能重分類之項目相關之所得稅,0.0,0.0,-1855.0,-0.08,37694.0,1.69,0.0,0.0
後續可能重分類至損益之項目：,49558.0,2.05,-348650.0,-15.0,-43823.0,-1.97,77090.0,0.87
其他綜合損益（淨額）,-118555.0,-4.91,-223180.0,-9.6,46967.0,2.11,-427365.0,-4.81
本期綜合損益總額,6318.0,0.26,,,,,-34825.0,-0.39
淨利（損）歸屬於：,,,117263.0,5.05,84158.0,3.77,,
母公司業主（淨利∕損）,119949.0,4.97,8207.0,0.35,6632.0,0.3,374432.0,4.21
非控制權益（淨利∕損）,4924.0,0.2,-236069.0,-10.16,33897.0,1.52,18108.0,0.2
母公司業主（綜合損益）,-2876.0,-0.12,12889.0,0.55,13070.0,0.59,-77192.0,-0.87
非控制權益（綜合損益）,9194.0,0.38,,,,,42367.0,0.48
基本每股盈餘,,,0.21,,0.15,,,
繼續營業單位淨利（淨損）,0.22,,0.21,,0.15,,0.68,
基本每股盈餘,0.22,,,,,,0.68,
稀釋每股盈餘,,,0.21,,0.15,,,
繼續營業單位淨利（淨損）,0.22,,0.21,,0.15,,0.68,
稀釋每股盈餘,0.22,,,,,,0.68,
