會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,76769087.0,11.13,76087618.0,10.97,86894663.0,12.76,89444513.0,13.44
透過損益按公允價值衡量之金融資產－流動,1431901.0,0.21,1489609.0,0.21,1600384.0,0.23,1562720.0,0.23
透過其他綜合損益按公允價值衡量之金融資產－流動,42496518.0,6.16,42481869.0,6.12,35238991.0,5.17,35494677.0,5.34
應收票據淨額,6588400.0,0.95,3598931.0,0.52,4332088.0,0.64,3503958.0,0.53
應收帳款淨額,54532983.0,7.9,51762613.0,7.46,46727032.0,6.86,45547738.0,6.85
應收帳款－關係人淨額,2663093.0,0.39,2001490.0,0.29,2184142.0,0.32,1531649.0,0.23
其他應收款淨額,7262032.0,1.05,24801611.0,3.58,7897795.0,1.16,4511631.0,0.68
其他應收款－關係人淨額,3095207.0,0.45,2528986.0,0.36,2230342.0,0.33,2685961.0,0.4
存貨,59073712.0,8.56,60748033.0,8.76,57108432.0,8.38,52985302.0,7.96
其他流動資產,7298942.0,1.06,6565353.0,0.95,5807816.0,0.85,5945505.0,0.89
流動資產合計,261211875.0,37.86,272066113.0,39.22,250021685.0,36.7,243213654.0,36.56
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,687709.0,0.1,714235.0,0.1,353404.0,0.05,759912.0,0.11
透過其他綜合損益按公允價值衡量之金融資產－非流動,26423154.0,3.83,23496181.0,3.39,20506518.0,3.01,16106851.0,2.42
採用權益法之投資,187498075.0,27.18,179020519.0,25.81,177739971.0,26.09,171148248.0,25.72
不動產、廠房及設備,194704332.0,28.22,198231807.0,28.58,205821135.0,30.21,211967022.0,31.86
使用權資產,934381.0,0.14,896028.0,0.13,1047057.0,0.15,1024075.0,0.15
無形資產,1878667.0,0.27,1829202.0,0.26,1779738.0,0.26,1730271.0,0.26
遞延所得稅資產,3620004.0,0.52,3744181.0,0.54,3816504.0,0.56,3632469.0,0.55
其他非流動資產,12957270.0,1.88,13697768.0,1.97,20140207.0,2.96,15733654.0,2.36
非流動資產合計,428703592.0,62.14,421629921.0,60.78,431204534.0,63.3,422102502.0,63.44
資產總額,689915467.0,100.0,693696034.0,100.0,681226219.0,100.0,665316156.0,100.0
流動負債,,,,,,,,
短期借款,15677792.0,2.27,14304834.0,2.06,40975235.0,6.01,38775000.0,5.83
應付短期票券,22095058.0,3.2,16840953.0,2.43,30926904.0,4.54,35449361.0,5.33
應付帳款,16221539.0,2.35,15009853.0,2.16,14768641.0,2.17,14484851.0,2.18
應付帳款－關係人,10157884.0,1.47,9221027.0,1.33,6095309.0,0.89,5509673.0,0.83
其他應付款,32187052.0,4.67,94775757.0,13.66,32466399.0,4.77,32253802.0,4.85
租賃負債－流動,88194.0,0.01,82100.0,0.01,125781.0,0.02,134521.0,0.02
其他流動負債,15591478.0,2.26,14484419.0,2.09,19674777.0,2.89,43956029.0,6.61
流動負債合計,112018997.0,16.24,164718943.0,23.75,145033046.0,21.29,170563237.0,25.64
非流動負債,,,,,,,,
應付公司債,62513626.0,9.06,61668155.0,8.89,57547074.0,8.45,52751979.0,7.93
長期借款,22368202.0,3.24,23046739.0,3.32,32234701.0,4.73,5500000.0,0.83
遞延所得稅負債,20346724.0,2.95,18943660.0,2.73,19250560.0,2.83,19198940.0,2.89
租賃負債－非流動,198215.0,0.03,183905.0,0.03,292398.0,0.04,275945.0,0.04
其他非流動負債,18626530.0,2.7,22853438.0,3.29,25099054.0,3.68,22924625.0,3.45
非流動負債合計,124053297.0,17.98,126695897.0,18.26,134423787.0,19.73,100651489.0,15.13
負債總額,236072294.0,34.22,291414840.0,42.01,279456833.0,41.02,271214726.0,40.76
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,79308216.0,11.5,79308216.0,11.43,79308216.0,11.64,79308216.0,11.92
股本合計,79308216.0,11.5,79308216.0,11.43,79308216.0,11.64,79308216.0,11.92
資本公積,,,,,,,,
資本公積合計,26658102.0,3.86,26653116.0,3.84,26690791.0,3.92,27692943.0,4.16
保留盈餘,,,,,,,,
保留盈餘合計,288501252.0,41.82,243372434.0,35.08,246749665.0,36.22,247505467.0,37.2
其他權益,,,,,,,,
其他權益合計,43317841.0,6.28,37558356.0,5.41,31763890.0,4.66,20597964.0,3.1
歸屬於母公司業主之權益合計,437785411.0,63.45,386892122.0,55.77,384512562.0,56.44,375104590.0,56.38
非控制權益,16057762.0,2.33,15389072.0,2.22,17256824.0,2.53,18996840.0,2.86
權益總額,453843173.0,65.78,402281194.0,57.99,401769386.0,58.98,394101430.0,59.24
負債及權益總計,689915467.0,100.0,693696034.0,100.0,681226219.0,100.0,665316156.0,100.0
待註銷股本股數（單位：股）,0.0,,0.0,,0.0,,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,0.0,,0.0,
