會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,102092039.0,100.0,94732119.0,100.0,82588422.0,100.0,355183300.0,100.0
營業成本合計,82524774.0,80.83,78837818.0,83.22,74128147.0,89.76,301276564.0,84.82
營業毛利（毛損）,19567265.0,19.17,15894301.0,16.78,8460275.0,10.24,53906736.0,15.18
已實現銷貨（損）益,-19480.0,-0.02,0.0,0.0,12370.0,0.01,1665.0,0.0
營業毛利（毛損）淨額,19547785.0,19.15,23863.0,0.03,0.0,0.0,53908401.0,15.18
營業費用,,,15918164.0,16.8,8447905.0,10.23,,
推銷費用,3673657.0,3.6,,,,,12147990.0,3.42
管理費用,2407721.0,2.36,3400361.0,3.59,2931293.0,3.55,9716604.0,2.74
預期信用減損損失（利益）,-484.0,0.0,2360100.0,2.49,2375961.0,2.88,13967.0,0.0
營業費用合計,6080894.0,5.96,-11060.0,-0.01,-41379.0,-0.05,21878561.0,6.16
營業利益（損失）,13466891.0,13.19,5749401.0,6.07,5265875.0,6.38,32029840.0,9.02
營業外收入及支出,,,10168763.0,10.73,3182030.0,3.85,,
利息收入,278630.0,0.27,,,,,1615935.0,0.45
其他收入,669344.0,0.66,285641.0,0.3,488929.0,0.59,7496443.0,2.11
其他利益及損失淨額,1199835.0,1.18,1856926.0,1.96,3376631.0,4.09,3895914.0,1.1
財務成本淨額,377707.0,0.37,1948599.0,2.06,1330857.0,1.61,2306156.0,0.65
採用權益法認列之關聯企業及合資損益之份額淨額,4819959.0,4.72,383611.0,0.4,685467.0,0.83,4818856.0,1.36
營業外收入及支出合計,6590061.0,6.46,4828531.0,5.1,-1339019.0,-1.62,15520992.0,4.37
稅前淨利（淨損）,20056952.0,19.65,8536086.0,9.01,3171931.0,3.84,47550832.0,13.39
所得稅費用（利益）合計,3782903.0,3.71,18704849.0,19.74,6353961.0,7.69,9066113.0,2.55
繼續營業單位本期淨利（淨損）,16274049.0,15.94,2799559.0,2.96,1145853.0,1.39,38484719.0,10.84
本期淨利（淨損）,16274049.0,15.94,15905290.0,16.79,5208108.0,6.31,38484719.0,10.84
其他綜合損益(淨額),,,15905290.0,16.79,5208108.0,6.31,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,1073979.0,1.05,,,,,1710644.0,0.48
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-155150.0,-0.15,-2952804.0,-3.12,-10240482.0,-12.4,-16259718.0,-4.58
與不重分類之項目相關之所得稅,0.0,0.0,-3982393.0,-4.2,-2779122.0,-3.37,-8690004.0,-2.45
不重分類至損益之項目：,918829.0,0.9,0.0,0.0,0.0,0.0,341791.0,0.1
國外營運機構財務報表換算之兌換差額,7899898.0,7.74,-6935197.0,-7.32,-13019604.0,-15.76,-23580869.0,-6.64
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,4335.0,0.0,1086770.0,1.15,7291857.0,8.83,11058219.0,3.11
與可能重分類之項目相關之所得稅,0.0,0.0,4873.0,0.01,-18584.0,-0.02,-8717.0,0.0
後續可能重分類至損益之項目：,7904233.0,7.74,1091643.0,1.15,7273273.0,8.81,11049502.0,3.11
其他綜合損益（淨額）,8823062.0,8.64,-5843554.0,-6.17,-5746331.0,-6.96,-12531367.0,-3.53
本期綜合損益總額,25097111.0,24.58,10061736.0,10.62,-538223.0,-0.65,25953352.0,7.31
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,15042909.0,14.73,14352344.0,15.15,3374908.0,4.09,32108977.0,9.04
非控制權益（淨利∕損）,1231140.0,1.21,1552946.0,1.64,1833200.0,2.22,6375742.0,1.8
母公司業主（綜合損益）,23716256.0,23.23,8592859.0,9.07,-2419558.0,-2.93,19479433.0,5.48
非控制權益（綜合損益）,1380855.0,1.35,1468877.0,1.55,1881335.0,2.28,6473919.0,1.82
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,1.9,,1.81,,0.43,,4.05,
基本每股盈餘,1.9,,1.81,,0.43,,4.05,
