會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,800540.0,100.0,817897.0,100.0,709318.0,100.0,2957191.0,100.0
營業成本合計,689023.0,86.07,707454.0,86.5,632018.0,89.1,2571177.0,86.95
營業毛利（毛損）,111517.0,13.93,110443.0,13.5,77300.0,10.9,386014.0,13.05
營業毛利（毛損）淨額,111517.0,13.93,110443.0,13.5,77300.0,10.9,386014.0,13.05
營業費用,,,,,,,,
推銷費用,40623.0,5.07,40271.0,4.92,40140.0,5.66,157367.0,5.32
管理費用,34439.0,4.3,39649.0,4.85,39292.0,5.54,149807.0,5.07
研究發展費用,17025.0,2.13,18927.0,2.31,18738.0,2.64,71174.0,2.41
預期信用減損損失（利益）,37878.0,4.73,-1146.0,-0.14,-4857.0,-0.68,10959.0,0.37
營業費用合計,129965.0,16.23,97701.0,11.95,93313.0,13.16,389307.0,13.16
營業利益（損失）,-18448.0,-2.3,12742.0,1.56,-16013.0,-2.26,-3293.0,-0.11
營業外收入及支出,,,,,,,,
利息收入,75.0,0.01,244.0,0.03,113.0,0.02,1557.0,0.05
其他收入,4057.0,0.51,4168.0,0.51,4022.0,0.57,33723.0,1.14
其他利益及損失淨額,10771.0,1.35,11811.0,1.44,20919.0,2.95,38012.0,1.29
財務成本淨額,5906.0,0.74,7305.0,0.89,6643.0,0.94,26777.0,0.91
營業外收入及支出合計,8997.0,1.12,8918.0,1.09,18411.0,2.6,46515.0,1.57
稅前淨利（淨損）,-9451.0,-1.18,21660.0,2.65,2398.0,0.34,43222.0,1.46
所得稅費用（利益）合計,-1466.0,-0.18,4485.0,0.55,-1188.0,-0.17,8012.0,0.27
繼續營業單位本期淨利（淨損）,-7985.0,-1.0,17175.0,2.1,3586.0,0.51,35210.0,1.19
本期淨利（淨損）,-7985.0,-1.0,17175.0,2.1,3586.0,0.51,35210.0,1.19
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,32010.0,4.0,-2715.0,-0.33,21658.0,3.05,34709.0,1.17
與可能重分類之項目相關之所得稅,5638.0,0.7,-233.0,-0.03,4177.0,0.59,6638.0,0.22
後續可能重分類至損益之項目：,26372.0,3.29,-2482.0,-0.3,17481.0,2.46,28071.0,0.95
其他綜合損益（淨額）,26372.0,3.29,-2482.0,-0.3,17481.0,2.46,28071.0,0.95
本期綜合損益總額,18387.0,2.3,14693.0,1.8,21067.0,2.97,63281.0,2.14
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,-7985.0,-1.0,17175.0,2.1,3586.0,0.51,35210.0,1.19
母公司業主（綜合損益）,18387.0,2.3,14693.0,1.8,21067.0,2.97,63281.0,2.14
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,-0.08,,0.17,,0.04,,0.35,
基本每股盈餘,-0.08,,0.17,,0.04,,0.35,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,-0.08,,0.17,,0.04,,0.35,
稀釋每股盈餘,-0.08,,0.17,,0.04,,0.35,
