會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,2084482.0,86.91,2073836.0,85.9,1782103.0,82.6,7606459.0,85.12
勞務收入,300866.0,12.54,328061.0,13.59,359997.0,16.68,1184996.0,13.26
其他營業收入淨額,12988.0,0.54,12315.0,0.51,15537.0,0.72,144211.0,1.61
營業收入合計,2398336.0,100.0,2414212.0,100.0,2157637.0,100.0,8935666.0,100.0
銷貨成本,1696448.0,70.73,1698319.0,70.35,1493611.0,69.22,6243282.0,69.87
勞務成本,288128.0,12.01,308606.0,12.78,327903.0,15.2,1234800.0,13.82
其他營業成本,79.0,0.0,64.0,0.0,64.0,0.0,723.0,0.01
營業成本合計,1984655.0,82.75,2006989.0,83.13,1821578.0,84.42,7478805.0,83.7
營業毛利（毛損）,413681.0,17.25,407223.0,16.87,336059.0,15.58,1456861.0,16.3
營業毛利（毛損）淨額,413681.0,17.25,407223.0,16.87,336059.0,15.58,1456861.0,16.3
營業費用,,,,,,,,
推銷費用,105219.0,4.39,96391.0,3.99,100711.0,4.67,395457.0,4.43
管理費用,104119.0,4.34,91191.0,3.78,77724.0,3.6,389607.0,4.36
研究發展費用,26024.0,1.09,25280.0,1.05,27796.0,1.29,114755.0,1.28
預期信用減損損失（利益）,-10491.0,-0.44,11200.0,0.46,-9473.0,-0.44,-7255.0,-0.08
營業費用合計,224871.0,9.38,224062.0,9.28,196758.0,9.12,892564.0,9.99
營業利益（損失）,188810.0,7.87,183161.0,7.59,139301.0,6.46,564297.0,6.32
營業外收入及支出,,,,,,,,
利息收入,218.0,0.01,528.0,0.02,429.0,0.02,2640.0,0.03
其他收入,8012.0,0.33,29169.0,1.21,92312.0,4.28,141029.0,1.58
其他利益及損失淨額,4522.0,0.19,-5874.0,-0.24,14468.0,0.67,-6726.0,-0.08
財務成本淨額,2680.0,0.11,3740.0,0.15,6551.0,0.3,12804.0,0.14
採用權益法認列之關聯企業及合資損益之份額淨額,39989.0,1.67,75763.0,3.14,45089.0,2.09,193515.0,2.17
營業外收入及支出合計,50061.0,2.09,95846.0,3.97,145747.0,6.75,317654.0,3.55
稅前淨利（淨損）,238871.0,9.96,279007.0,11.56,285048.0,13.21,881951.0,9.87
所得稅費用（利益）合計,42172.0,1.76,70683.0,2.93,51589.0,2.39,166152.0,1.86
繼續營業單位本期淨利（淨損）,196699.0,8.2,208324.0,8.63,233459.0,10.82,715799.0,8.01
本期淨利（淨損）,196699.0,8.2,208324.0,8.63,233459.0,10.82,715799.0,8.01
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-43446.0,-1.81,-75189.0,-3.11,0.0,0.0,50818.0,0.57
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,0.0,0.0,0.0,0.0,-14055.0,-0.65,-72822.0,-0.81
不重分類至損益之項目：,-43446.0,-1.81,0.0,0.0,0.0,0.0,-1556.0,-0.02
國外營運機構財務報表換算之兌換差額,5068.0,0.21,-75189.0,-3.11,0.0,0.0,1087.0,0.01
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,103135.0,4.3,-1647.0,-0.07,-14055.0,-0.65,-24647.0,-0.28
後續可能重分類至損益之項目：,108203.0,4.51,-49795.0,-2.06,2726.0,0.13,2969.0,0.03
其他綜合損益（淨額）,64757.0,2.7,-51442.0,-2.13,28562.0,1.32,42873.0,0.48
本期綜合損益總額,261456.0,10.9,-126631.0,-5.25,31288.0,1.45,45842.0,0.51
淨利（損）歸屬於：,,,81693.0,3.38,17233.0,0.8,21195.0,0.24
母公司業主（淨利∕損）,181453.0,7.57,,,250692.0,11.62,736994.0,8.25
非控制權益（淨利∕損）,15246.0,0.64,194017.0,8.04,,,,
母公司業主（綜合損益）,244873.0,10.21,14307.0,0.59,216726.0,10.04,661241.0,7.4
非控制權益（綜合損益）,16583.0,0.69,68047.0,2.82,16733.0,0.78,54558.0,0.61
基本每股盈餘,,,13646.0,0.57,233595.0,10.83,681644.0,7.63
基本每股盈餘,0.5,,,,17097.0,0.79,55350.0,0.62
稀釋每股盈餘,,,0.53,,,,,
稀釋每股盈餘,0.5,,,,0.6,,1.82,
