會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1643451.0,,1639683.0,99.32,1790477.0,99.39,6588550.0,99.33
專櫃銷貨收入,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
分期付款銷貨收入,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
銷貨退回,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
銷貨折讓,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
銷貨收入淨額,1643451.0,,1639683.0,99.32,1790477.0,99.39,6588550.0,99.33
投資收入,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
租賃收入,10998.0,,11205.0,0.68,11010.0,0.61,44218.0,0.67
旅遊服務收入,0.0,,11205.0,0.68,11010.0,0.61,44218.0,0.67
營建工程收入,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
勞務收入,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
其他營業收入淨額,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
營業收入合計,1654449.0,,0.0,0.0,0.0,0.0,0.0,0.0
銷貨成本,1247445.0,,1650888.0,100.0,1801487.0,100.0,6632768.0,100.0
租賃成本,6355.0,,1259104.0,76.27,1362515.0,75.63,4977038.0,75.04
租賃成本,6355.0,,6212.0,0.38,6191.0,0.34,25009.0,0.38
營業成本合計,1253800.0,,6212.0,0.38,6191.0,0.34,25009.0,0.38
營業毛利（毛損）,400649.0,,1265316.0,76.64,1368706.0,75.98,5002047.0,75.41
未實現銷貨（損）益,0.0,,385572.0,23.36,432781.0,24.02,1630721.0,24.59
已實現銷貨（損）益,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
營業毛利（毛損）淨額,400649.0,,0.0,0.0,0.0,0.0,0.0,0.0
營業費用,,,385572.0,23.36,432781.0,24.02,1630721.0,24.59
推銷費用,164298.0,,,,,,,
管理費用,50173.0,,153806.0,9.32,182000.0,10.1,656584.0,9.9
研究發展費用,1501.0,,61549.0,3.73,66573.0,3.7,248111.0,3.74
營業費用合計,215972.0,,1723.0,0.1,1794.0,0.1,6780.0,0.1
營業利益（損失）,184677.0,,217078.0,13.15,250367.0,13.9,911475.0,13.74
營業外收入及支出,,,168494.0,10.21,182414.0,10.13,719246.0,10.84
其他收入,44200.0,,,,,,,
其他利益及損失淨額,66438.0,,4052.0,0.25,16333.0,0.91,22340.0,0.34
除列按攤銷後成本衡量金融資產淨損益,0.0,,1419.0,0.09,11538.0,0.64,-56725.0,-0.86
財務成本淨額,6057.0,,0.0,0.0,0.0,0.0,0.0,0.0
採用權益法認列之關聯企業及合資損益之份額淨額,-32372.0,,2783.0,0.17,2810.0,0.16,15027.0,0.23
營業外收入及支出合計,72209.0,,-14113.0,-0.85,-1739.0,-0.1,-63919.0,-0.96
稅前淨利（淨損）,256886.0,,-11425.0,-0.69,23322.0,1.29,-113331.0,-1.71
所得稅費用（利益）合計,53655.0,,157069.0,9.51,205736.0,11.42,605915.0,9.14
繼續營業單位本期淨利（淨損）,203231.0,,43858.0,2.66,50274.0,2.79,146177.0,2.2
停業單位損益,,,113211.0,6.86,155462.0,8.63,459738.0,6.93
停業單位損益合計,0.0,,,,,,,
本期淨利（淨損）,203231.0,,0.0,0.0,0.0,0.0,0.0,0.0
不重分類至損益之項目：,,,113211.0,6.86,155462.0,8.63,459738.0,6.93
確定福利計畫之再衡量數,-42.0,,,,,,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,0.0,,-149.0,-0.01,3.0,0.0,-35062.0,-0.53
後續可能重分類至損益之項目：,,,0.0,0.0,0.0,0.0,0.0,0.0
國外營運機構財務報表換算之兌換差額,7854.0,,0.0,0.0,,,,
備供出售金融資產未實現評價損益,6363.0,,0.0,0.0,17235.0,0.96,-83140.0,-1.25
採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-1115.0,,0.0,0.0,-21050.0,-1.17,-14157.0,-0.21
其他綜合損益（淨額）,13060.0,,0.0,0.0,6730.0,0.37,4301.0,0.06
本期綜合損益總額,216291.0,,0.0,0.0,2918.0,0.16,-128058.0,-1.93
母公司業主（淨利／損）,118298.0,,0.0,0.0,158380.0,8.79,331680.0,5.0
非控制權益（淨利／損）,84933.0,,,,111976.0,6.22,266646.0,4.02
母公司業主（綜合損益）,130152.0,,-116142.0,-7.04,43486.0,2.41,193092.0,2.91
非控制權益（綜合損益）,86139.0,,1165.0,0.07,124038.0,6.89,188977.0,2.85
基本每股盈餘,,,-1681.0,-0.1,34342.0,1.91,142703.0,2.15
基本每股盈餘,0.5,,-116807.0,-7.08,,,,
