會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,332189.0,100.0,329026.0,100.0,365267.0,100.0,1419910.0,100.0
營業成本合計,246737.0,74.28,239980.0,72.94,276464.0,75.69,1025664.0,72.23
營業毛利（毛損）,85452.0,25.72,89046.0,27.06,88803.0,24.31,394246.0,27.77
營業毛利（毛損）淨額,85452.0,25.72,89046.0,27.06,88803.0,24.31,394246.0,27.77
營業費用,,,,,,,,
推銷費用,15985.0,4.81,10011.0,3.04,15921.0,4.36,63381.0,4.46
管理費用,52004.0,15.65,33442.0,10.16,45060.0,12.34,183686.0,12.94
研究發展費用,10258.0,3.09,11922.0,3.62,8718.0,2.39,39085.0,2.75
預期信用減損損失（利益）,0.0,0.0,1033.0,0.31,61.0,0.02,-4974.0,-0.35
營業費用合計,78247.0,23.55,56408.0,17.14,69760.0,19.1,281178.0,19.8
營業利益（損失）,7205.0,2.17,32638.0,9.92,19043.0,5.21,113068.0,7.96
營業外收入及支出,,,,,,,,
利息收入,1490.0,0.45,878.0,0.27,499.0,0.14,3476.0,0.24
其他收入,5016.0,1.51,-771.0,-0.23,5314.0,1.45,13302.0,0.94
其他利益及損失淨額,873.0,0.26,9976.0,3.03,2369.0,0.65,2969.0,0.21
財務成本淨額,2388.0,0.72,2753.0,0.84,3115.0,0.85,10999.0,0.77
營業外收入及支出合計,4991.0,1.5,7330.0,2.23,5067.0,1.39,8748.0,0.62
稅前淨利（淨損）,12196.0,3.67,39968.0,12.15,24110.0,6.6,121816.0,8.58
所得稅費用（利益）合計,5896.0,1.77,16751.0,5.09,12418.0,3.4,50236.0,3.54
繼續營業單位本期淨利（淨損）,6300.0,1.9,23217.0,7.06,11692.0,3.2,71580.0,5.04
本期淨利（淨損）,6300.0,1.9,23217.0,7.06,11692.0,3.2,71580.0,5.04
其他綜合損益(淨額),,,,,,,,
確定福利計畫之再衡量數,-5250.0,-1.58,5437.0,1.65,-10.0,0.0,2917.0,0.21
與不重分類之項目相關之所得稅,-1313.0,-0.4,1359.0,0.41,-2.0,0.0,642.0,0.05
不重分類至損益之項目：,-3937.0,-1.19,4078.0,1.24,-8.0,0.0,2275.0,0.16
國外營運機構財務報表換算之兌換差額,25848.0,7.78,-12648.0,-3.84,36686.0,10.04,37057.0,2.61
後續可能重分類至損益之項目：,25848.0,7.78,-12648.0,-3.84,36686.0,10.04,197.0,0.01
其他綜合損益（淨額）,21911.0,6.6,-8570.0,-2.6,36678.0,10.04,36860.0,2.6
本期綜合損益總額,28211.0,8.49,14647.0,4.45,48370.0,13.24,39135.0,2.76
淨利（損）歸屬於：,,,,,,,110715.0,7.8
母公司業主（淨利∕損）,6737.0,2.03,22506.0,6.84,13835.0,3.79,,
非控制權益（淨利∕損）,-437.0,-0.13,711.0,0.22,-2143.0,-0.59,74862.0,5.27
母公司業主（綜合損益）,24010.0,7.23,12378.0,3.76,54248.0,14.85,-3282.0,-0.23
非控制權益（綜合損益）,4201.0,1.26,2269.0,0.69,-5878.0,-1.61,112494.0,7.92
基本每股盈餘,,,,,,,-1779.0,-0.13
繼續營業單位淨利（淨損）,0.15,,0.49,,0.3,,,
基本每股盈餘,0.15,,0.49,,0.3,,1.64,
稀釋每股盈餘,,,,,,,1.64,
繼續營業單位淨利（淨損）,0.15,,0.49,,0.3,,,
稀釋每股盈餘,0.15,,0.49,,0.3,,1.63,
