會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1581257.0,9.39,1751548.0,10.09,1746991.0,10.1,2125242.0,12.84
透過損益按公允價值衡量之金融資產－流動,265.0,0.0,13762.0,0.08,20388.0,0.12,10225.0,0.06
按攤銷後成本衡量之金融資產－流動,112272.0,0.67,165453.0,0.95,172291.0,1.0,149273.0,0.9
應收票據淨額,147264.0,0.87,159482.0,0.92,140655.0,0.81,148162.0,0.9
應收帳款淨額,3110147.0,18.48,3323329.0,19.15,3417349.0,19.75,3211866.0,19.41
其他應收款淨額,131693.0,0.78,140510.0,0.81,0.0,0.0,124753.0,0.75
本期所得稅資產,58.0,0.0,75.0,0.0,94936.0,0.55,2446.0,0.01
存貨,3295234.0,19.57,3134752.0,18.06,166.0,0.0,3383091.0,20.44
預付款項,621829.0,3.69,875491.0,5.05,3311891.0,19.14,405622.0,2.45
其他流動資產,8269.0,0.05,8526.0,0.05,651824.0,3.77,20068.0,0.12
流動資產合計,9008288.0,53.51,9572928.0,55.17,747423.0,4.32,9580748.0,57.89
非流動資產,,,,,7293.0,0.04,,
按攤銷後成本衡量之金融資產－非流動,100000.0,0.59,100000.0,0.58,10311207.0,59.6,100000.0,0.6
採用權益法之投資,50244.0,0.3,45943.0,0.26,,,51594.0,0.31
不動產、廠房及設備,6298171.0,37.41,6234582.0,35.93,100000.0,0.58,5548342.0,33.53
使用權資產,985221.0,5.85,1046093.0,6.03,53482.0,0.31,978440.0,5.91
遞延所得稅資產,185638.0,1.1,157347.0,0.91,5576356.0,32.23,117414.0,0.71
其他非流動資產,206554.0,1.23,195811.0,1.13,916574.0,5.3,172751.0,1.04
非流動資產合計,7825828.0,46.49,7779776.0,44.83,160282.0,0.93,6968541.0,42.11
資產總額,16834116.0,100.0,17352704.0,100.0,183424.0,1.06,16549289.0,100.0
流動負債,,,,,6990118.0,40.4,,
短期借款,1803501.0,10.71,2448857.0,14.11,17301325.0,100.0,1198222.0,7.24
透過損益按公允價值衡量之金融負債－流動,133746.0,0.79,14861.0,0.09,,,6699.0,0.04
合約負債－流動,402748.0,2.39,213781.0,1.23,2043007.0,11.81,531183.0,3.21
應付票據,87375.0,0.52,202725.0,1.17,4526.0,0.03,91857.0,0.56
應付帳款,2261675.0,13.44,2463779.0,14.2,136613.0,0.79,2095743.0,12.66
其他應付款,1953943.0,11.61,1392620.0,8.03,192409.0,1.11,1374546.0,8.31
本期所得稅負債,325363.0,1.93,199620.0,1.15,2287455.0,13.22,367259.0,2.22
租賃負債－流動,223279.0,1.33,220234.0,1.27,1511277.0,8.74,213942.0,1.29
其他流動負債,105122.0,0.62,109820.0,0.63,288682.0,1.67,345257.0,2.09
流動負債合計,7296752.0,43.35,7266297.0,41.87,2292.0,0.01,6224708.0,37.61
非流動負債,,,,,200255.0,1.16,,
長期借款,460000.0,2.73,595000.0,3.43,345481.0,2.0,0.0,0.0
遞延所得稅負債,250330.0,1.49,236650.0,1.36,7011997.0,40.53,235252.0,1.42
租賃負債－非流動,705726.0,4.19,769041.0,4.43,,,776863.0,4.69
其他非流動負債,802583.0,4.77,802067.0,4.62,230000.0,1.33,657790.0,3.97
非流動負債合計,2218639.0,13.18,2402758.0,13.85,263148.0,1.52,1669905.0,10.09
負債總額,9515391.0,56.52,9669055.0,55.72,730799.0,4.22,7894613.0,47.7
歸屬於母公司業主之權益,,,,,824348.0,4.76,,
股本,,,,,2048295.0,11.84,,
普通股股本,4204926.0,24.98,4204926.0,24.23,9060292.0,52.37,4204926.0,25.41
股本合計,4204926.0,24.98,4204926.0,24.23,,,4204926.0,25.41
資本公積,,,,,,,,
資本公積－發行溢價,394097.0,2.34,394097.0,2.27,4204926.0,24.3,394097.0,2.38
資本公積－庫藏股票交易,51819.0,0.31,51819.0,0.3,4204926.0,24.3,51819.0,0.31
資本公積－實際取得或處分子公司股權價格與帳面價值差額,3430.0,0.02,3430.0,0.02,,,3430.0,0.02
資本公積－其他,13408.0,0.08,13433.0,0.08,394097.0,2.28,13433.0,0.08
資本公積合計,462754.0,2.75,462779.0,2.67,51819.0,0.3,462779.0,2.8
保留盈餘,,,,,3430.0,0.02,,
法定盈餘公積,877587.0,5.21,971579.0,5.6,13433.0,0.08,971579.0,5.87
特別盈餘公積,289799.0,1.72,301308.0,1.74,462779.0,2.67,301308.0,1.82
未分配盈餘（或待彌補虧損）,1638602.0,9.73,1944967.0,11.21,,,2839199.0,17.16
保留盈餘合計,2805988.0,16.67,3217854.0,18.54,971579.0,5.62,4112086.0,24.85
其他權益,,,,,301308.0,1.74,,
其他權益合計,-210687.0,-1.25,-253438.0,-1.46,2474387.0,14.3,-180313.0,-1.09
歸屬於母公司業主之權益合計,7262981.0,43.14,7632121.0,43.98,3747274.0,21.66,8599478.0,51.96
非控制權益,55744.0,0.33,51528.0,0.3,,,55198.0,0.33
權益總額,7318725.0,43.48,7683649.0,44.28,-228056.0,-1.32,8654676.0,52.3
負債及權益總計,16834116.0,100.0,17352704.0,100.0,8186923.0,47.32,16549289.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,54110.0,0.31,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,8241033.0,47.63,0.0,
