會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,4398002.0,100.0,4935863.0,100.0,6660577.0,100.0,22067242.0,100.0
營業成本合計,2214106.0,50.34,2033420.0,41.2,3163206.0,47.49,10710148.0,48.53
營業毛利（毛損）,2183896.0,49.66,2902443.0,58.8,3497371.0,52.51,11357094.0,51.47
已實現銷貨（損）益,113.0,0.0,0.0,0.0,90.0,0.0,61.0,0.0
營業毛利（毛損）淨額,2184009.0,49.66,42.0,0.0,0.0,0.0,11357155.0,51.47
營業費用,,,2902485.0,58.8,3497281.0,52.51,,
推銷費用,625470.0,14.22,,,,,2947968.0,13.36
管理費用,319618.0,7.27,722210.0,14.63,816463.0,12.26,1445580.0,6.55
研究發展費用,400237.0,9.1,364691.0,7.39,374807.0,5.63,1917411.0,8.69
預期信用減損損失（利益）,1184.0,0.03,443477.0,8.98,524065.0,7.87,6940.0,0.03
營業費用合計,1346509.0,30.62,6081.0,0.12,657.0,0.01,6317899.0,28.63
營業利益（損失）,837500.0,19.04,1536459.0,31.13,1715992.0,25.76,5039256.0,22.84
營業外收入及支出,,,1366026.0,27.68,1781289.0,26.74,,
利息收入,4016.0,0.09,,,,,35643.0,0.16
其他收入,27813.0,0.63,6491.0,0.13,7588.0,0.11,183891.0,0.83
其他利益及損失淨額,57076.0,1.3,37440.0,0.76,83634.0,1.26,744301.0,3.37
財務成本淨額,9607.0,0.22,532708.0,10.79,264044.0,3.96,55068.0,0.25
採用權益法認列之關聯企業及合資損益之份額淨額,87553.0,1.99,10436.0,0.21,16993.0,0.26,493445.0,2.24
營業外收入及支出合計,166851.0,3.79,129306.0,2.62,136649.0,2.05,1402212.0,6.35
稅前淨利（淨損）,1004351.0,22.84,695509.0,14.09,474922.0,7.13,6441468.0,29.19
所得稅費用（利益）合計,146497.0,3.33,2061535.0,41.77,2256211.0,33.87,1219910.0,5.53
繼續營業單位本期淨利（淨損）,857854.0,19.51,375814.0,7.61,491552.0,7.38,5221558.0,23.66
本期淨利（淨損）,857854.0,19.51,1685721.0,34.15,1764659.0,26.49,5221558.0,23.66
其他綜合損益(淨額),,,1685721.0,34.15,1764659.0,26.49,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,134300.0,3.05,,,,,-8432.0,-0.04
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,2823.0,0.06,-69799.0,-1.41,-140747.0,-2.11,-51766.0,-0.23
不重分類至損益之項目：,137123.0,3.12,0.0,0.0,0.0,0.0,4351.0,0.02
國外營運機構財務報表換算之兌換差額,145331.0,3.3,-69799.0,-1.41,-140747.0,-2.11,-55847.0,-0.25
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,6069.0,0.14,18668.0,0.38,151893.0,2.28,222069.0,1.01
後續可能重分類至損益之項目：,151400.0,3.44,212610.0,4.31,217699.0,3.27,323550.0,1.47
其他綜合損益（淨額）,288523.0,6.56,231278.0,4.69,369592.0,5.55,545619.0,2.47
本期綜合損益總額,1146377.0,26.07,161479.0,3.27,228845.0,3.44,489772.0,2.22
淨利（損）歸屬於：,,,1847200.0,37.42,1993504.0,29.93,5711330.0,25.88
母公司業主（淨利∕損）,851688.0,19.37,,,,,,
非控制權益（淨利∕損）,6166.0,0.14,1660767.0,33.65,1731108.0,25.99,5105824.0,23.14
母公司業主（綜合損益）,1131192.0,25.72,24954.0,0.51,33551.0,0.5,115734.0,0.52
非控制權益（綜合損益）,15185.0,0.35,1814503.0,36.76,1941857.0,29.15,5563563.0,25.21
基本每股盈餘,,,32697.0,0.66,51647.0,0.78,147767.0,0.67
繼續營業單位淨利（淨損）,2.03,,,,,,,
基本每股盈餘,2.03,,3.95,,4.11,,12.14,
稀釋每股盈餘,,,3.95,,4.11,,12.14,
繼續營業單位淨利（淨損）,2.02,,,,,,,
稀釋每股盈餘,2.02,,3.92,,4.07,,12.0,
