會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1239184.0,,1765691.0,100.0,1670566.0,100.0,6388338.0,100.0
營業成本合計,1027988.0,,1392621.0,78.87,1407802.0,84.27,5138589.0,80.44
營業毛利（毛損）,211196.0,,373070.0,21.13,262764.0,15.73,1249749.0,19.56
營業毛利（毛損）淨額,211196.0,,373070.0,21.13,262764.0,15.73,1249749.0,19.56
營業費用,,,,,,,,
推銷費用,29924.0,,27453.0,1.55,30805.0,1.84,121029.0,1.89
管理費用,53333.0,,53083.0,3.01,50983.0,3.05,217455.0,3.4
營業費用合計,83257.0,,4.0,0.0,0.0,0.0,126.0,0.0
營業利益（損失）,127939.0,,80540.0,4.56,81788.0,4.9,338610.0,5.3
營業外收入及支出,,,292530.0,16.57,180976.0,10.83,911139.0,14.26
利息收入,5666.0,,,,,,,
其他收入,5486.0,,7514.0,0.43,11829.0,0.71,41584.0,0.65
其他利益及損失淨額,8318.0,,6060.0,0.34,12127.0,0.73,29418.0,0.46
財務成本淨額,142.0,,-27869.0,-1.58,48735.0,2.92,11483.0,0.18
營業外收入及支出合計,19328.0,,151.0,0.01,278.0,0.02,870.0,0.01
稅前淨利（淨損）,147267.0,,-14446.0,-0.82,72413.0,4.33,81615.0,1.28
所得稅費用（利益）合計,36942.0,,278084.0,15.75,253389.0,15.17,992754.0,15.54
繼續營業單位本期淨利（淨損）,110325.0,,274151.0,15.53,5012.0,0.3,475016.0,7.44
本期淨利（淨損）,110325.0,,3933.0,0.22,248377.0,14.87,517738.0,8.1
其他綜合損益(淨額),,,3933.0,0.22,248377.0,14.87,517738.0,8.1
國外營運機構財務報表換算之兌換差額,200204.0,,,,,,,
後續可能重分類至損益之項目：,200204.0,,-69563.0,-3.94,37565.0,2.25,503.0,0.01
其他綜合損益（淨額）,200204.0,,-69563.0,-3.94,37565.0,2.25,101.0,0.0
本期綜合損益總額,310529.0,,-69563.0,-3.94,37565.0,2.25,402.0,0.01
淨利（損）歸屬於：,,,-65630.0,-3.72,285942.0,17.12,96675.0,1.51
母公司業主（淨利∕損）,88509.0,,,,,,96675.0,1.51
非控制權益（淨利∕損）,21816.0,,-21611.0,-1.22,215342.0,12.89,97077.0,1.52
母公司業主（綜合損益）,221644.0,,25544.0,1.45,33035.0,1.98,614815.0,9.62
非控制權益（綜合損益）,88885.0,,-67893.0,-3.85,240324.0,14.39,,
基本每股盈餘,,,2263.0,0.13,45618.0,2.73,399166.0,6.25
繼續營業單位淨利（淨損）,0.26,,,,,,118572.0,1.86
基本每股盈餘,0.26,,-0.06,,0.63,,463300.0,7.25
稀釋每股盈餘,,,-0.06,,0.63,,151515.0,2.37
繼續營業單位淨利（淨損）,0.26,,,,,,,
稀釋每股盈餘,0.26,,-0.06,,0.63,,1.17,
