會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,7382270.0,100.0,8139102.0,100.0,5622465.0,100.0,25027795.0,100.0
營業成本合計,7343526.0,99.48,7901576.0,97.08,6328377.0,112.56,26261243.0,104.93
營業毛利（毛損）,38744.0,0.52,237526.0,2.92,-705912.0,-12.56,-1233448.0,-4.93
營業毛利（毛損）淨額,38744.0,0.52,237526.0,2.92,-705912.0,-12.56,-1233448.0,-4.93
營業費用,,,,,,,,
推銷費用,265104.0,3.59,347715.0,4.27,320556.0,5.7,1218873.0,4.87
管理費用,201200.0,2.73,232438.0,2.86,217540.0,3.87,979322.0,3.91
研究發展費用,77148.0,1.05,99880.0,1.23,111187.0,1.98,411946.0,1.65
營業費用合計,543452.0,7.36,680033.0,8.36,649283.0,11.55,2251.0,0.01
營業利益（損失）,-504708.0,-6.84,-442507.0,-5.44,-1355195.0,-24.1,2612392.0,10.44
營業外收入及支出,,,,,,,-3845840.0,-15.37
利息收入,34202.0,0.46,61965.0,0.76,59325.0,1.06,,
其他收入,28499.0,0.39,68627.0,0.84,2859052.0,50.85,256587.0,1.03
其他利益及損失淨額,153773.0,2.08,-114731.0,-1.41,138940.0,2.47,3254105.0,13.0
財務成本淨額,85493.0,1.16,101217.0,1.24,121776.0,2.17,1372386.0,5.48
採用權益法認列之關聯企業及合資損益之份額淨額,45631.0,0.62,64358.0,0.79,43597.0,0.78,455640.0,1.82
營業外收入及支出合計,176612.0,2.39,-20998.0,-0.26,2979138.0,52.99,141773.0,0.57
稅前淨利（淨損）,-328096.0,-4.44,-463505.0,-5.69,1623943.0,28.88,4569211.0,18.26
所得稅費用（利益）合計,4492.0,0.06,-850.0,-0.01,5226.0,0.09,723371.0,2.89
繼續營業單位本期淨利（淨損）,-332588.0,-4.51,-462655.0,-5.68,1618717.0,28.79,517974.0,2.07
本期淨利（淨損）,-332588.0,-4.51,-462655.0,-5.68,1618717.0,28.79,205397.0,0.82
其他綜合損益(淨額),,,,,,,205397.0,0.82
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,241551.0,3.27,-383134.0,-4.71,-119168.0,-2.12,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,5349.0,0.07,-12603.0,-0.15,21463.0,0.38,81962.0,0.33
不重分類至損益之項目：,246900.0,3.34,-395737.0,-4.86,-97705.0,-1.74,-234022.0,-0.94
國外營運機構財務報表換算之兌換差額,455088.0,6.16,-22731.0,-0.28,303239.0,5.39,-33990.0,-0.14
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-4070.0,-0.06,-2486.0,-0.03,8083.0,0.14,-186050.0,-0.74
後續可能重分類至損益之項目：,451018.0,6.11,-25217.0,-0.31,311322.0,5.54,467450.0,1.87
其他綜合損益（淨額）,697918.0,9.45,-420954.0,-5.17,213617.0,3.8,-29772.0,-0.12
本期綜合損益總額,365330.0,4.95,-883609.0,-10.86,1832334.0,32.59,437678.0,1.75
淨利（損）歸屬於：,,,,,,,251628.0,1.01
母公司業主（淨利∕損）,-331340.0,-4.49,-455219.0,-5.59,1629896.0,28.99,457025.0,1.83
非控制權益（淨利∕損）,-1248.0,-0.02,-7436.0,-0.09,-11179.0,-0.2,,
母公司業主（綜合損益）,366415.0,4.96,-876163.0,-10.76,1843799.0,32.79,233114.0,0.93
非控制權益（綜合損益）,-1085.0,-0.01,-7446.0,-0.09,-11465.0,-0.2,-27717.0,-0.11
基本每股盈餘,,,,,,,485019.0,1.94
基本每股盈餘,-0.09,,-0.12,,0.43,,-27994.0,-0.11
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,-0.09,,-0.12,,0.43,,0.06,
