會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,11080971.0,13.2,11650381.0,14.04,11998427.0,14.95,11498415.0,14.79
透過損益按公允價值衡量之金融資產－流動,5359993.0,6.38,4095051.0,4.94,2570270.0,3.2,2724497.0,3.5
透過其他綜合損益按公允價值衡量之金融資產－流動,121800.0,0.15,102161.0,0.12,94747.0,0.12,97183.0,0.13
按攤銷後成本衡量之金融資產－流動,363282.0,0.43,363373.0,0.44,380888.0,0.47,439929.0,0.57
應收票據淨額,628657.0,0.75,637869.0,0.77,513470.0,0.64,544546.0,0.7
應收帳款淨額,7058701.0,8.41,7081297.0,8.54,6841505.0,8.53,7395035.0,9.51
其他應收款淨額,430169.0,0.51,351565.0,0.42,401174.0,0.5,259201.0,0.33
本期所得稅資產,16482.0,0.02,9316.0,0.01,37404.0,0.05,18802.0,0.02
存貨,8135069.0,9.69,9338542.0,11.26,8003721.0,9.98,7199654.0,9.26
預付款項,1020594.0,1.22,1062595.0,1.28,1295906.0,1.62,1220781.0,1.57
其他流動資產,258971.0,0.31,240367.0,0.29,234167.0,0.29,216907.0,0.28
流動資產合計,34474689.0,41.06,34932517.0,42.11,32371679.0,40.35,31614950.0,40.67
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,2437646.0,2.9,2290486.0,2.76,2251059.0,2.81,2060835.0,2.65
按攤銷後成本衡量之金融資產－非流動,362952.0,0.43,358915.0,0.43,359285.0,0.45,358679.0,0.46
採用權益法之投資,18921105.0,22.53,17057321.0,20.56,15481017.0,19.29,13611385.0,17.51
不動產、廠房及設備,24719667.0,29.44,25165639.0,30.33,25310012.0,31.54,25520104.0,32.83
使用權資產,737876.0,0.88,714169.0,0.86,1671095.0,2.08,1634654.0,2.1
投資性不動產淨額,709760.0,0.85,633629.0,0.76,637426.0,0.79,624562.0,0.8
無形資產,313060.0,0.37,311433.0,0.38,311187.0,0.39,318485.0,0.41
遞延所得稅資產,598398.0,0.71,867882.0,1.05,1140034.0,1.42,1341378.0,1.73
其他非流動資產,689446.0,0.82,628513.0,0.76,703820.0,0.88,656537.0,0.84
非流動資產合計,49489910.0,58.94,48027987.0,57.89,47864935.0,59.65,46126619.0,59.33
資產總額,83964599.0,100.0,82960504.0,100.0,80236614.0,100.0,77741569.0,100.0
流動負債,,,,,,,,
短期借款,1416690.0,1.69,1639241.0,1.98,2559190.0,3.19,2400326.0,3.09
應付短期票券,149956.0,0.18,50000.0,0.06,405776.0,0.51,290613.0,0.37
透過損益按公允價值衡量之金融負債－流動,43994.0,0.05,11377.0,0.01,19060.0,0.02,27839.0,0.04
應付帳款,3484947.0,4.15,4147951.0,5.0,3172473.0,3.95,3349040.0,4.31
其他應付款,1899862.0,2.26,7307342.0,8.81,2352180.0,2.93,2262374.0,2.91
本期所得稅負債,2923073.0,3.48,1006498.0,1.21,1320165.0,1.65,1647045.0,2.12
租賃負債－流動,72708.0,0.09,68648.0,0.08,104566.0,0.13,102435.0,0.13
其他流動負債,3065015.0,3.65,2953658.0,3.56,2621013.0,3.27,696185.0,0.9
流動負債合計,13056245.0,15.55,17184715.0,20.71,12554423.0,15.65,10775857.0,13.86
非流動負債,,,,,,,,
應付公司債,5990385.0,7.13,5990998.0,7.22,5991613.0,7.47,5992228.0,7.71
長期借款,4283148.0,5.1,4922997.0,5.93,6270623.0,7.82,6366223.0,8.19
負債準備－非流動,136375.0,0.16,136375.0,0.16,136375.0,0.17,136375.0,0.18
遞延所得稅負債,1438710.0,1.71,1429113.0,1.72,1460879.0,1.82,1395175.0,1.79
租賃負債－非流動,386031.0,0.46,370270.0,0.45,1282511.0,1.6,1262591.0,1.62
其他非流動負債,1163557.0,1.39,1149231.0,1.39,1155978.0,1.44,888235.0,1.14
非流動負債合計,13398206.0,15.96,13998984.0,16.87,16297979.0,20.31,16040827.0,20.63
負債總額,26454451.0,31.51,31183699.0,37.59,28852402.0,35.96,26816684.0,34.49
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,11887635.0,14.16,11887635.0,14.33,11887635.0,14.82,11887635.0,15.29
股本合計,11887635.0,14.16,11887635.0,14.33,11887635.0,14.82,11887635.0,15.29
資本公積,,,,,,,,
資本公積合計,366184.0,0.44,450510.0,0.54,446542.0,0.56,449960.0,0.58
保留盈餘,,,,,,,,
法定盈餘公積,3343086.0,3.98,3872190.0,4.67,3872190.0,4.83,3872190.0,4.98
特別盈餘公積,375127.0,0.45,375127.0,0.45,375127.0,0.47,375127.0,0.48
未分配盈餘（或待彌補虧損）,10415973.0,12.41,7615155.0,9.18,7799222.0,9.72,8377890.0,10.78
保留盈餘合計,14134186.0,16.83,11862472.0,14.3,12046539.0,15.01,12625207.0,16.24
其他權益,,,,,,,,
其他權益－其他,605114.0,0.72,83443.0,0.1,282238.0,0.35,8896.0,0.01
其他權益合計,605114.0,0.72,83443.0,0.1,-475606.0,-0.59,8896.0,0.01
庫藏股票,-475606.0,-0.57,-475606.0,-0.57,24187348.0,30.15,-475606.0,-0.61
歸屬於母公司業主之權益合計,26517513.0,31.58,23808454.0,28.7,27196864.0,33.9,24496092.0,31.51
非控制權益,30992635.0,36.91,27968351.0,33.71,51384212.0,64.04,26428793.0,34.0
權益總額,57510148.0,68.49,51776805.0,62.41,80236614.0,100.0,50924885.0,65.51
負債及權益總計,83964599.0,100.0,82960504.0,100.0,0.0,,77741569.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,116465574.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,116465574.0,,116465574.0,,,,116465574.0,
