會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,4535929.0,100.0,5015395.0,100.0,4688096.0,100.0,18083799.0,100.0
營業收入合計,4535929.0,100.0,5015395.0,100.0,4688096.0,100.0,18083799.0,100.0
銷貨成本,3925844.0,86.55,4463268.0,88.99,4329006.0,92.34,16323674.0,90.27
營業成本合計,3925844.0,86.55,4463268.0,88.99,4329006.0,92.34,16323674.0,90.27
營業毛利（毛損）,610085.0,13.45,552127.0,11.01,359090.0,7.66,1760125.0,9.73
營業毛利（毛損）淨額,610085.0,13.45,552127.0,11.01,359090.0,7.66,1760125.0,9.73
營業費用,,,,,,,,
推銷費用,335699.0,7.4,379132.0,7.56,376032.0,8.02,1332808.0,7.37
管理費用,55101.0,1.21,43977.0,0.88,43231.0,0.92,184317.0,1.02
研究發展費用,3885.0,0.09,3806.0,0.08,3707.0,0.08,15312.0,0.08
營業費用合計,394685.0,8.7,426915.0,8.51,815.0,0.02,2231.0,0.01
營業利益（損失）,215400.0,4.75,125212.0,2.5,423785.0,9.04,1534668.0,8.49
營業外收入及支出,,,,,-64695.0,-1.38,225457.0,1.25
利息收入,8232.0,0.18,11613.0,0.23,,,,
其他收入,14782.0,0.33,47321.0,0.94,10643.0,0.23,42437.0,0.23
其他利益及損失淨額,70131.0,1.55,45652.0,0.91,16137.0,0.34,90742.0,0.5
財務成本淨額,800.0,0.02,538.0,0.01,108108.0,2.31,189912.0,1.05
採用權益法認列之關聯企業及合資損益之份額淨額,12796.0,0.28,9217.0,0.18,2365.0,0.05,6835.0,0.04
營業外收入及支出合計,105141.0,2.32,113265.0,2.26,-20386.0,-0.43,2661.0,0.01
稅前淨利（淨損）,320541.0,7.07,238477.0,4.75,112137.0,2.39,318917.0,1.76
所得稅費用（利益）合計,61651.0,1.36,78939.0,1.57,47442.0,1.01,544374.0,3.01
繼續營業單位本期淨利（淨損）,258890.0,5.71,159538.0,3.18,11258.0,0.24,132296.0,0.73
本期淨利（淨損）,258890.0,5.71,159538.0,3.18,36184.0,0.77,412078.0,2.28
其他綜合損益(淨額),,,,,36184.0,0.77,412078.0,2.28
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-21910.0,-0.48,-114086.0,-2.27,,,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,1486.0,0.03,-35411.0,-0.71,-30213.0,-0.64,31140.0,0.17
不重分類至損益之項目：,-20424.0,-0.45,-1.0,0.0,-4212.0,-0.09,-142789.0,-0.79
國外營運機構財務報表換算之兌換差額,106635.0,2.35,-149496.0,-2.98,1.0,0.0,-26590.0,-0.15
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,3819.0,0.08,-55345.0,-1.1,-34426.0,-0.73,6228.0,0.03
與可能重分類之項目相關之所得稅,21785.0,0.48,-2187.0,-0.04,33106.0,0.71,-144467.0,-0.8
後續可能重分類至損益之項目：,88669.0,1.95,-11397.0,-0.23,891.0,0.02,39679.0,0.22
其他綜合損益（淨額）,68245.0,1.5,-46135.0,-0.92,6667.0,0.14,2511.0,0.01
本期綜合損益總額,327135.0,7.21,-195631.0,-3.9,27330.0,0.58,8199.0,0.05
淨利（損）歸屬於：,,,-36093.0,-0.72,-7096.0,-0.15,33991.0,0.19
母公司業主（淨利∕損）,258890.0,5.71,,,29088.0,0.62,-110476.0,-0.61
母公司業主（綜合損益）,327135.0,7.21,159538.0,3.18,,,301602.0,1.67
基本每股盈餘,,,-36093.0,-0.72,36184.0,0.77,,
基本每股盈餘,0.68,,,,29088.0,0.62,412078.0,2.28
稀釋每股盈餘,,,0.42,,,,301602.0,1.67
稀釋每股盈餘,0.68,,,,0.09,,,
