會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,5511918.0,99.73,6221149.0,99.99,6161203.0,99.96,23648721.0,99.99
銷貨退回,29639.0,0.54,33327.0,0.54,31102.0,0.5,131863.0,0.56
銷貨收入淨額,5482279.0,99.2,6187822.0,99.45,6130101.0,99.46,23516858.0,99.43
其他營業收入淨額,44488.0,0.8,33936.0,0.55,33298.0,0.54,134271.0,0.57
營業收入合計,5526767.0,100.0,6221758.0,100.0,6163399.0,100.0,23651129.0,100.0
銷貨成本,5038294.0,91.16,5373666.0,86.37,5408324.0,87.75,21010240.0,88.83
其他營業成本,34886.0,0.63,24533.0,0.39,21117.0,0.34,86345.0,0.37
營業成本合計,5073180.0,91.79,5398199.0,86.76,5429441.0,88.09,21096585.0,89.2
生物資產當期公允價值減出售成本之變動利益(損失),114.0,0.0,-1070.0,-0.02,-14.0,0.0,-2403.0,-0.01
營業毛利（毛損）,453701.0,8.21,822489.0,13.22,733944.0,11.91,2552141.0,10.79
營業毛利（毛損）淨額,453701.0,8.21,822489.0,13.22,733944.0,11.91,2552141.0,10.79
營業費用,,,,,,,,
推銷費用,487738.0,8.83,515565.0,8.29,490687.0,7.96,1834629.0,7.76
管理費用,82142.0,1.49,88069.0,1.42,89924.0,1.46,327441.0,1.38
研究發展費用,30657.0,0.55,41693.0,0.67,41482.0,0.67,149499.0,0.63
營業費用合計,600537.0,10.87,645327.0,10.37,622093.0,10.09,2311569.0,9.77
營業利益（損失）,-146836.0,-2.66,177162.0,2.85,111851.0,1.81,240572.0,1.02
營業外收入及支出,,,,,,,,
利息收入,4075.0,0.07,2486.0,0.04,4127.0,0.07,16923.0,0.07
其他收入,21997.0,0.4,19759.0,0.32,114733.0,1.86,206944.0,0.87
其他利益及損失淨額,52633.0,0.95,-24694.0,-0.4,63339.0,1.03,36962.0,0.16
財務成本淨額,23860.0,0.43,31467.0,0.51,40736.0,0.66,145485.0,0.62
採用權益法認列之關聯企業及合資損益之份額淨額,40742.0,0.74,41778.0,0.67,74414.0,1.21,188961.0,0.8
營業外收入及支出合計,95587.0,1.73,7862.0,0.13,215877.0,3.5,304305.0,1.29
稅前淨利（淨損）,-51249.0,-0.93,185024.0,2.97,327728.0,5.32,544877.0,2.3
所得稅費用（利益）合計,334.0,0.01,228.0,0.0,14926.0,0.24,5186.0,0.02
繼續營業單位本期淨利（淨損）,-51583.0,-0.93,184796.0,2.97,312802.0,5.08,539691.0,2.28
本期淨利（淨損）,-51583.0,-0.93,184796.0,2.97,312802.0,5.08,539691.0,2.28
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,185441.0,3.36,-186164.0,-2.99,25158.0,0.41,58450.0,0.25
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,16026.0,0.29,-28806.0,-0.46,7962.0,0.13,-6372.0,-0.03
不重分類至損益之項目：,201467.0,3.65,-214970.0,-3.46,33120.0,0.54,5835.0,0.02
國外營運機構財務報表換算之兌換差額,265552.0,4.8,-37354.0,-0.6,174930.0,2.84,11690.0,0.05
避險工具之損益,0.0,0.0,0.0,0.0,0.0,0.0,46223.0,0.2
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,30834.0,0.56,2780.0,0.04,5137.0,0.08,262049.0,1.11
後續可能重分類至損益之項目：,296386.0,5.36,-34574.0,-0.56,180067.0,2.92,0.0,0.0
其他綜合損益（淨額）,497853.0,9.01,-249544.0,-4.01,213187.0,3.46,45126.0,0.19
本期綜合損益總額,446270.0,8.07,-64748.0,-1.04,525989.0,8.53,307175.0,1.3
淨利（損）歸屬於：,,,,,,,353398.0,1.49
母公司業主（淨利∕損）,-58056.0,-1.05,161339.0,2.59,287269.0,4.66,893089.0,3.78
非控制權益（淨利∕損）,6473.0,0.12,23457.0,0.38,25533.0,0.41,,
母公司業主（綜合損益）,355735.0,6.44,-47453.0,-0.76,478103.0,7.76,445934.0,1.89
非控制權益（綜合損益）,90535.0,1.64,-17295.0,-0.28,47886.0,0.78,93757.0,0.4
基本每股盈餘,,,,,,,765984.0,3.24
繼續營業單位淨利（淨損）,-0.05,,0.15,,0.26,,127105.0,0.54
基本每股盈餘,-0.05,,0.15,,0.26,,,
稀釋每股盈餘,,,,,,,0.41,
繼續營業單位淨利（淨損）,0.0,,0.15,,0.26,,0.41,
稀釋每股盈餘,0.0,,0.15,,0.26,,,
