會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,4992562.0,100.0,5746607.0,100.0,6446515.0,100.0,22644215.0,100.0
營業成本合計,4421979.0,88.57,5254065.0,91.43,5961495.0,92.48,20582745.0,90.9
營業毛利（毛損）,570583.0,11.43,492542.0,8.57,485020.0,7.52,2061470.0,9.1
未實現銷貨（損）益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已實現銷貨（損）益,246.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0
營業毛利（毛損）淨額,570829.0,11.43,492542.0,8.57,485020.0,7.52,2061716.0,9.1
營業費用,,,,,,,,
推銷費用,138390.0,2.77,153266.0,2.67,190198.0,2.95,596741.0,2.64
管理費用,147180.0,2.95,117482.0,2.04,121961.0,1.89,577905.0,2.55
研究發展費用,14094.0,0.28,22955.0,0.4,23655.0,0.37,89625.0,0.4
預期信用減損損失（利益）,-120.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0
營業費用合計,299544.0,6.0,293703.0,5.11,335814.0,5.21,1264787.0,5.59
營業利益（損失）,271285.0,5.43,198839.0,3.46,149206.0,2.31,796929.0,3.52
營業外收入及支出,,,,,,,,
利息收入,23319.0,0.47,17460.0,0.3,26364.0,0.41,98699.0,0.44
其他收入,6839.0,0.14,6036.0,0.11,58734.0,0.91,76291.0,0.34
其他利益及損失淨額,37376.0,0.75,-25789.0,-0.45,9182.0,0.14,-3161.0,-0.01
財務成本淨額,21889.0,0.44,21535.0,0.37,23540.0,0.37,91888.0,0.41
採用權益法認列之關聯企業及合資損益之份額淨額,2505.0,0.05,10721.0,0.19,5291.0,0.08,23056.0,0.1
營業外收入及支出合計,48150.0,0.96,-13107.0,-0.23,76031.0,1.18,102997.0,0.45
稅前淨利（淨損）,319435.0,6.4,185732.0,3.23,225237.0,3.49,899926.0,3.97
所得稅費用（利益）合計,60815.0,1.22,75431.0,1.31,54771.0,0.85,257360.0,1.14
繼續營業單位本期淨利（淨損）,258620.0,5.18,110301.0,1.92,170466.0,2.64,642566.0,2.84
本期淨利（淨損）,258620.0,5.18,110301.0,1.92,170466.0,2.64,642566.0,2.84
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,164539.0,3.3,-194629.0,-3.39,-102742.0,-1.59,8293.0,0.04
不重分類至損益之項目：,164539.0,3.3,-194629.0,-3.39,-102742.0,-1.59,-868992.0,-3.84
國外營運機構財務報表換算之兌換差額,519470.0,10.4,-55770.0,-0.97,267068.0,4.14,570.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-189.0,0.0,-712.0,-0.01,-736.0,-0.01,-861269.0,-3.8
後續可能重分類至損益之項目：,519281.0,10.4,-56482.0,-0.98,266332.0,4.13,487251.0,2.15
其他綜合損益（淨額）,683820.0,13.7,-251111.0,-4.37,163590.0,2.54,0.0,0.0
本期綜合損益總額,942440.0,18.88,-140810.0,-2.45,334056.0,5.18,487251.0,2.15
淨利（損）歸屬於：,,,,,,,-374018.0,-1.65
母公司業主（淨利∕損）,171756.0,3.44,67072.0,1.17,115313.0,1.79,268548.0,1.19
非控制權益（淨利∕損）,86864.0,1.74,43229.0,0.75,55153.0,0.86,,
母公司業主（綜合損益）,701314.0,14.05,-126906.0,-2.21,247494.0,3.84,370225.0,1.63
非控制權益（綜合損益）,241126.0,4.83,-13904.0,-0.24,86562.0,1.34,272341.0,1.2
基本每股盈餘,,,,,,,-81252.0,-0.36
繼續營業單位淨利（淨損）,0.17,,0.07,,0.11,,349800.0,1.54
基本每股盈餘,0.17,,0.07,,0.11,,,
稀釋每股盈餘,,,,,,,0.37,
繼續營業單位淨利（淨損）,0.17,,0.07,,0.11,,0.37,
稀釋每股盈餘,0.17,,0.07,,0.11,,,
