會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,55420.0,100.0,76861.0,100.0,64795.0,100.0,249391.0,100.0
營業成本合計,42625.0,76.91,61842.0,80.46,36884.0,56.92,182848.0,73.32
營業毛利（毛損）,12795.0,23.09,15019.0,19.54,27911.0,43.08,66543.0,26.68
營業毛利（毛損）淨額,12795.0,23.09,15019.0,19.54,27911.0,43.08,66543.0,26.68
營業費用,,,,,,,,
推銷費用,570.0,1.03,608.0,0.79,551.0,0.85,1393.0,0.56
管理費用,27250.0,49.17,27716.0,36.06,30763.0,47.48,113446.0,45.49
預期信用減損損失（利益）,-115.0,-0.21,306.0,0.4,-273.0,-0.42,-187.0,-0.07
營業費用合計,27705.0,49.99,28630.0,37.25,31041.0,47.91,114652.0,45.97
營業利益（損失）,-14910.0,-26.9,-13611.0,-17.71,-3130.0,-4.83,-48109.0,-19.29
營業外收入及支出,,,,,,,,
利息收入,304.0,0.55,395.0,0.51,326.0,0.5,1682.0,0.67
其他收入,56.0,0.1,104210.0,135.58,129909.0,200.49,247240.0,99.14
其他利益及損失淨額,-19183.0,-34.61,-23073.0,-30.02,-37895.0,-58.48,-83273.0,-33.39
財務成本淨額,2077.0,3.75,2473.0,3.22,3328.0,5.14,10544.0,4.23
營業外收入及支出合計,-20900.0,-37.71,79059.0,102.86,89012.0,137.37,155105.0,62.19
稅前淨利（淨損）,-35810.0,-64.62,65448.0,85.15,85882.0,132.54,106996.0,42.9
所得稅費用（利益）合計,481.0,0.87,791.0,1.03,10615.0,16.38,10740.0,4.31
繼續營業單位本期淨利（淨損）,-36291.0,-65.48,64657.0,84.12,75267.0,116.16,96256.0,38.6
停業單位損益,,,,,,,,
停業單位損益合計,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
本期淨利（淨損）,-36291.0,-65.48,64657.0,84.12,75267.0,116.16,96256.0,38.6
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,230095.0,415.18,-12994.0,-16.91,-222780.0,-343.82,90045.0,36.11
與不重分類之項目相關之所得稅,27878.0,50.3,4667.0,6.07,-37869.0,-58.44,12855.0,5.15
不重分類至損益之項目：,202217.0,364.88,-17661.0,-22.98,-184911.0,-285.38,77190.0,30.95
國外營運機構財務報表換算之兌換差額,39628.0,71.5,46700.0,60.76,87521.0,135.07,125448.0,50.3
後續可能重分類至損益之項目：,39628.0,71.5,46700.0,60.76,87521.0,135.07,125448.0,50.3
其他綜合損益（淨額）,241845.0,436.39,29039.0,37.78,-97390.0,-150.3,202638.0,81.25
本期綜合損益總額,205554.0,370.9,93696.0,121.9,-22123.0,-34.14,298894.0,119.85
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,-34432.0,-62.13,65805.0,85.62,71383.0,110.17,94462.0,37.88
非控制權益（淨利∕損）,-1859.0,-3.35,-1148.0,-1.49,3884.0,5.99,1794.0,0.72
母公司業主（綜合損益）,207413.0,374.26,94844.0,123.4,-26007.0,-40.14,297100.0,119.13
非控制權益（綜合損益）,-1859.0,-3.35,-1148.0,-1.49,3884.0,5.99,1794.0,0.72
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,-0.19,,0.36,,0.38,,0.51,
停業單位淨利（淨損）,0.0,,0.0,,0.0,,0.0,
基本每股盈餘,-0.19,,0.36,,0.38,,0.51,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,-0.19,,0.36,,0.38,,0.51,
停業單位淨利（淨損）,0.0,,0.0,,0.0,,0.0,
稀釋每股盈餘,-0.19,,0.36,,0.38,,0.51,
