會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1505837.0,100.0,1580792.0,100.0,1505081.0,100.0,5868312.0,100.0
營業成本合計,1241955.0,82.48,1304786.0,82.54,1243936.0,82.65,4845194.0,82.57
營業毛利（毛損）,263882.0,17.52,276006.0,17.46,261145.0,17.35,1023118.0,17.43
營業毛利（毛損）淨額,263882.0,17.52,276006.0,17.46,261145.0,17.35,1023118.0,17.43
營業費用,,,,,,,,
推銷費用,65059.0,4.32,60929.0,3.85,60709.0,4.03,240700.0,4.1
管理費用,90803.0,6.03,89682.0,5.67,106631.0,7.08,398308.0,6.79
研究發展費用,18029.0,1.2,18235.0,1.15,13026.0,0.87,65437.0,1.12
預期信用減損損失（利益）,-2000.0,-0.13,238.0,0.02,10372.0,0.69,20015.0,0.34
營業費用合計,171891.0,11.41,169084.0,10.7,190738.0,12.67,724460.0,12.35
營業利益（損失）,91991.0,6.11,106922.0,6.76,70407.0,4.68,298658.0,5.09
營業外收入及支出,,,,,,,,
利息收入,22940.0,1.52,28982.0,1.83,44291.0,2.94,159224.0,2.71
其他收入,2743.0,0.18,47404.0,3.0,2132.0,0.14,56903.0,0.97
其他利益及損失淨額,133107.0,8.84,36053.0,2.28,67325.0,4.47,153105.0,2.61
財務成本淨額,14821.0,0.98,19148.0,1.21,23208.0,1.54,89629.0,1.53
採用權益法認列之關聯企業及合資損益之份額淨額,61544.0,4.09,67670.0,4.28,52335.0,3.48,213169.0,3.63
營業外收入及支出合計,205513.0,13.65,160961.0,10.18,142875.0,9.49,492772.0,8.4
稅前淨利（淨損）,297504.0,19.76,267883.0,16.95,213282.0,14.17,791430.0,13.49
所得稅費用（利益）合計,41512.0,2.76,94407.0,5.97,34971.0,2.32,177769.0,3.03
繼續營業單位本期淨利（淨損）,255992.0,17.0,173476.0,10.97,178311.0,11.85,613661.0,10.46
本期淨利（淨損）,255992.0,17.0,173476.0,10.97,178311.0,11.85,613661.0,10.46
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-103613.0,-6.88,-137759.0,-8.71,-31791.0,-2.11,10431.0,0.18
不重分類至損益之項目：,-103613.0,-6.88,-317.0,-0.02,-909.0,-0.06,-287292.0,-4.9
國外營運機構財務報表換算之兌換差額,410107.0,27.23,-138076.0,-8.73,-32700.0,-2.17,2526.0,0.04
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,2943.0,0.2,63524.0,4.02,393476.0,26.14,2086.0,0.04
與可能重分類之項目相關之所得稅,44301.0,2.94,3548.0,0.22,7000.0,0.47,-276421.0,-4.71
後續可能重分類至損益之項目：,368749.0,24.49,-8213.0,-0.52,144.0,0.01,618950.0,10.55
其他綜合損益（淨額）,265136.0,17.61,75285.0,4.76,400332.0,26.6,9877.0,0.17
本期綜合損益總額,521128.0,34.61,-62791.0,-3.97,367632.0,24.43,114677.0,1.95
淨利（損）歸屬於：,,,110685.0,7.0,545943.0,36.27,514150.0,8.76
母公司業主（淨利∕損）,255992.0,17.0,,,,,237729.0,4.05
共同控制下前手權益（淨利∕損）,0.0,0.0,172043.0,10.88,178232.0,11.84,851390.0,14.51
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,0.0,0.0,,
母公司業主（綜合損益）,520992.0,34.6,1433.0,0.09,79.0,0.01,612123.0,10.43
共同控制下前手權益（綜合損益）,0.0,0.0,109304.0,6.91,545825.0,36.27,0.0,0.0
非控制權益（綜合損益）,136.0,0.01,0.0,0.0,0.0,0.0,1538.0,0.03
基本每股盈餘,,,1381.0,0.09,118.0,0.01,849726.0,14.48
基本每股盈餘,1.88,,,,,,0.0,0.0
稀釋每股盈餘,,,1.27,,1.58,,1664.0,0.03
稀釋每股盈餘,1.88,,,,,,,
