會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,58372.0,85961.0,156822.0,199575.0
本期稅前淨利（淨損）,58372.0,85961.0,156822.0,199575.0
折舊費用,18106.0,35525.0,52514.0,69623.0
攤銷費用,5756.0,11791.0,18052.0,24477.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,920.0,3768.0,3768.0,0.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,1184.0,2214.0,3860.0,4590.0
利息費用,-27.0,-78.0,-141.0,5398.0
利息收入,657.0,-446.0,-575.0,-577.0
股利收入,1500.0,0.0,0.0,-575.0
股份基礎給付酬勞成本,-18532.0,657.0,855.0,0.0
不動產、廠房及設備轉列費用數,465.0,3000.0,4500.0,855.0
非金融資產減損損失,10029.0,-9735.0,-32256.0,6000.0
非金融資產減損迴轉利益,-5528.0,1520.0,50577.0,24887.0
未實現外幣兌換損失（利益）,-3421.0,48216.0,4951.0,-40308.0
收益費損項目合計,-20870.0,3428.0,-3264.0,94370.0
應收帳款（增加）減少,-21675.0,-555.0,-68640.0,-1380.0
其他應收款（增加）減少,-51494.0,-41466.0,-14826.0,3885.0
存貨（增加）減少,-1209.0,-10865.0,-81779.0,-116667.0
其他流動資產（增加）減少,3465.0,-49458.0,-64764.0,-9167.0
與營業活動相關之資產之淨變動合計,-38332.0,-23660.0,16054.0,-123329.0
合約負債增加（減少）,-12896.0,9722.0,-20845.0,-64017.0
應付票據增加（減少）,502.0,7343.0,-2065.0,4492.0
應付帳款增加（減少）,178.0,-2277.0,1017.0,-59508.0
其他應付款增加（減少）,-48292.0,-59.0,-149.0,1353.0
負債準備增加（減少）,-99786.0,355.0,533.0,1151.0
其他流動負債增加（減少）,-89757.0,-8576.0,-70219.0,137.0
淨確定福利負債增加(減少),-31385.0,-58034.0,-151998.0,710.0
與營業活動相關之負債之淨變動合計,28.0,-9818.0,-101421.0,-115682.0
與營業活動相關之資產及負債之淨變動合計,-1184.0,76143.0,55401.0,-239011.0
調整項目合計,0.0,79.0,142.0,-144641.0
營運產生之現金流入（流出）,-32541.0,446.0,575.0,54934.0
收取之利息,,-2214.0,-3860.0,547.0
收取之股利,400.0,-9215.0,-24011.0,575.0
支付之利息,-14100.0,65239.0,28247.0,-5398.0
退還（支付）之所得稅,155.0,,,-24042.0
營業活動之淨現金流入（流出）,-152.0,-1705.0,-1705.0,26616.0
投資活動之現金流量,-912.0,1001.0,1001.0,
取得透過損益按公允價值衡量之金融資產,-14609.0,-14570.0,-30577.0,-1705.0
處分透過損益按公允價值衡量之金融資產,,79.0,0.0,1001.0
取得不動產、廠房及設備,260988.0,-3094.0,60.0,-36126.0
存出保證金增加,-410988.0,-5798.0,-3803.0,-7.0
取得無形資產,33.0,-24087.0,0.0,-4074.0
預付設備款減少,-2091.0,,86.0,-455.0
投資活動之淨現金流入（流出）,-152058.0,362450.0,-34938.0,-41366.0
籌資活動之現金流量,8673.0,-512450.0,,
短期借款增加,-190535.0,0.0,753570.0,964610.0
短期借款減少,555334.0,19.0,-803570.0,-1064610.0
償還公司債,364799.0,-3783.0,0.0,0.0
存入保證金減少,364799.0,0.0,26.0,13.0
