會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,521954.0,100.0,608105.0,100.0,605478.0,100.0,2244176.0,100.0
營業成本合計,389649.0,74.65,474478.0,78.03,452439.0,74.72,1667337.0,74.3
營業毛利（毛損）,132305.0,25.35,133627.0,21.97,153039.0,25.28,576839.0,25.7
營業毛利（毛損）淨額,132305.0,25.35,133627.0,21.97,153039.0,25.28,576839.0,25.7
營業費用,,,,,,,,
推銷費用,27401.0,5.25,27763.0,4.57,28720.0,4.74,116054.0,5.17
管理費用,30077.0,5.76,29204.0,4.8,31005.0,5.12,118777.0,5.29
研究發展費用,35087.0,6.72,43124.0,7.09,40711.0,6.72,165448.0,7.37
營業費用合計,92565.0,17.73,100091.0,16.46,100436.0,16.59,0.0,0.0
營業利益（損失）,39740.0,7.61,33536.0,5.51,52603.0,8.69,400279.0,17.84
營業外收入及支出,,,,,,,176560.0,7.87
利息收入,27.0,0.01,51.0,0.01,63.0,0.01,,
其他收入,335.0,0.06,797.0,0.13,464.0,0.08,577.0,0.03
其他利益及損失淨額,19454.0,3.73,-5765.0,-0.95,19377.0,3.2,2600.0,0.12
財務成本淨額,1184.0,0.23,1030.0,0.17,1646.0,0.27,25236.0,1.12
營業外收入及支出合計,18632.0,3.57,-5947.0,-0.98,18258.0,3.02,5398.0,0.24
稅前淨利（淨損）,58372.0,11.18,27589.0,4.54,70861.0,11.7,23015.0,1.03
所得稅費用（利益）合計,12885.0,2.47,-1502.0,-0.25,6857.0,1.13,199575.0,8.89
繼續營業單位本期淨利（淨損）,45487.0,8.71,29091.0,4.78,64004.0,10.57,18124.0,0.81
本期淨利（淨損）,45487.0,8.71,29091.0,4.78,64004.0,10.57,181451.0,8.09
其他綜合損益(淨額),,,,,,,181451.0,8.09
國外營運機構財務報表換算之兌換差額,2436.0,0.47,2818.0,0.46,5031.0,0.83,,
後續可能重分類至損益之項目：,2436.0,0.47,2818.0,0.46,5031.0,0.83,5753.0,0.26
其他綜合損益（淨額）,2436.0,0.47,2818.0,0.46,5031.0,0.83,5753.0,0.26
本期綜合損益總額,47923.0,9.18,31909.0,5.25,69035.0,11.4,7068.0,0.31
淨利（損）歸屬於：,,,,,,,7068.0,0.31
母公司業主（淨利∕損）,45592.0,8.73,29061.0,4.78,64001.0,10.57,12821.0,0.57
非控制權益（淨利∕損）,-105.0,-0.02,30.0,0.0,3.0,0.0,194272.0,8.66
母公司業主（綜合損益）,48002.0,9.2,31846.0,5.24,68976.0,11.39,,
非控制權益（綜合損益）,-79.0,-0.02,63.0,0.01,59.0,0.01,181785.0,8.1
基本每股盈餘,,,,,,,-334.0,-0.01
基本每股盈餘,0.46,,0.29,,0.64,,194527.0,8.67
稀釋每股盈餘,,,,,,,-255.0,-0.01
稀釋每股盈餘,0.45,,0.29,,0.64,,,
