會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,115211993.0,100.0,133637840.0,100.0,105340451.0,100.0,449567488.0,100.0
營業成本合計,98434022.0,85.44,117331973.0,87.8,103155756.0,97.93,417665025.0,92.9
營業毛利（毛損）,16777971.0,14.56,16305867.0,12.2,2184695.0,2.07,31902463.0,7.1
營業毛利（毛損）淨額,16777971.0,14.56,16305867.0,12.2,2184695.0,2.07,31902463.0,7.1
營業費用,,,,,,,,
推銷費用,1127257.0,0.98,1203439.0,0.9,1076304.0,1.02,4535448.0,1.01
管理費用,1642708.0,1.43,1721331.0,1.29,1643326.0,1.56,6942993.0,1.54
研究發展費用,533215.0,0.46,613509.0,0.46,467292.0,0.44,2155001.0,0.48
預期信用減損損失（利益）,-242.0,0.0,2956.0,0.0,-6306.0,-0.01,3668.0,0.0
營業費用合計,3302938.0,2.87,3541235.0,2.65,3180616.0,3.02,13637110.0,3.03
營業利益（損失）,13475033.0,11.7,12764632.0,9.55,-995921.0,-0.95,18265353.0,4.06
營業外收入及支出,,,,,,,,
利息收入,53597.0,0.05,73772.0,0.06,109072.0,0.1,469573.0,0.1
其他收入,1042814.0,0.91,1011523.0,0.76,776821.0,0.74,3398133.0,0.76
其他利益及損失淨額,109668.0,0.1,416816.0,0.31,1810393.0,1.72,2040211.0,0.45
財務成本淨額,417383.0,0.36,497558.0,0.37,680685.0,0.65,2493407.0,0.55
採用權益法認列之關聯企業及合資損益之份額淨額,238403.0,0.21,630712.0,0.47,526611.0,0.5,1578733.0,0.35
營業外收入及支出合計,1027099.0,0.89,1635265.0,1.22,2542212.0,2.41,4993243.0,1.11
稅前淨利（淨損）,14502132.0,12.59,14399897.0,10.78,1546291.0,1.47,23258596.0,5.17
所得稅費用（利益）合計,2793696.0,2.42,3371517.0,2.52,294175.0,0.28,5263537.0,1.17
繼續營業單位本期淨利（淨損）,11708436.0,10.16,11028380.0,8.25,1252116.0,1.19,17995059.0,4.0
本期淨利（淨損）,11708436.0,10.16,11028380.0,8.25,1252116.0,1.19,17995059.0,4.0
其他綜合損益(淨額),,,,,,,,
確定福利計畫之再衡量數,0.0,0.0,0.0,0.0,0.0,0.0,2130361.0,0.47
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,1142716.0,0.99,-2013830.0,-1.51,-1259588.0,-1.2,-5476493.0,-1.22
避險工具之損益－不重分類至損益,870509.0,0.76,-10061.0,-0.01,236104.0,0.22,1012013.0,0.23
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-20315.0,-0.02,-3711.0,0.0,15043.0,0.01,-19497.0,0.0
與不重分類之項目相關之所得稅,96647.0,0.08,-191313.0,-0.14,54715.0,0.05,-1089780.0,-0.24
不重分類至損益之項目：,1896263.0,1.65,-1836289.0,-1.37,-1063156.0,-1.01,-1263836.0,-0.28
國外營運機構財務報表換算之兌換差額,2246789.0,1.95,-162293.0,-0.12,2406700.0,2.28,3636755.0,0.81
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-435.0,0.0,235.0,0.0,66.0,0.0,5.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-247933.0,-0.22,58902.0,0.04,10876.0,0.01,58485.0,0.01
與可能重分類之項目相關之所得稅,31222.0,0.03,586538.0,0.44,448601.0,0.43,450815.0,0.1
後續可能重分類至損益之項目：,1967199.0,1.71,42525.0,0.03,66523.0,0.06,102446.0,0.02
其他綜合損益（淨額）,3863462.0,3.35,440857.0,0.33,2799720.0,2.66,4043614.0,0.9
本期綜合損益總額,15571898.0,13.52,-1395432.0,-1.04,1736564.0,1.65,2779778.0,0.62
淨利（損）歸屬於：,,,9632948.0,7.21,2988680.0,2.84,20774837.0,4.62
母公司業主（淨利∕損）,10771049.0,9.35,,,,,,
非控制權益（淨利∕損）,937387.0,0.81,10084219.0,7.55,1938596.0,1.84,17783775.0,3.96
母公司業主（綜合損益）,13949260.0,12.11,944161.0,0.71,-686480.0,-0.65,211284.0,0.05
非控制權益（綜合損益）,1622638.0,1.41,8416465.0,6.3,2631590.0,2.5,18802851.0,4.18
基本每股盈餘,,,1216483.0,0.91,357090.0,0.34,1971986.0,0.44
基本每股盈餘,0.7,,,,,,,
稀釋每股盈餘,,,0.65,,0.12,,1.15,
稀釋每股盈餘,0.69,,,,,,,
