會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,130765.0,6.78,141545.0,7.27,201819.0,10.66,265304.0,14.02
透過損益按公允價值衡量之金融資產－流動,74226.0,3.85,82945.0,4.26,28387.0,1.5,10493.0,0.55
透過其他綜合損益按公允價值衡量之金融資產－流動,41252.0,2.14,40917.0,2.1,37452.0,1.98,31997.0,1.69
按攤銷後成本衡量之金融資產－流動,329440.0,17.07,336799.0,17.29,333051.0,17.6,295081.0,15.59
應收票據淨額,31879.0,1.65,41777.0,2.14,37815.0,2.0,26464.0,1.4
應收票據－關係人淨額,61.0,0.0,120.0,0.01,0.0,0.0,2220.0,0.12
應收帳款淨額,152783.0,7.92,145294.0,7.46,132065.0,6.98,153546.0,8.11
應收帳款－關係人淨額,18074.0,0.94,16610.0,0.85,16503.0,0.87,11996.0,0.63
其他應收款淨額,1825.0,0.09,15468.0,0.79,7077.0,0.37,2320.0,0.12
存貨,195991.0,10.16,203344.0,10.44,193863.0,10.24,192213.0,10.15
預付款項,12334.0,0.64,13298.0,0.68,12033.0,0.64,5106.0,0.27
其他流動資產,1568.0,0.08,139.0,0.01,635.0,0.03,1397.0,0.07
流動資產合計,990198.0,51.32,1038256.0,53.29,1000700.0,52.87,998137.0,52.73
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,505319.0,26.19,482117.0,24.75,463096.0,24.47,467152.0,24.68
採用權益法之投資,15771.0,0.82,14725.0,0.76,15323.0,0.81,16896.0,0.89
不動產、廠房及設備,89892.0,4.66,88983.0,4.57,93281.0,4.93,92095.0,4.87
使用權資產,194781.0,10.1,191024.0,9.8,187412.0,9.9,183801.0,9.71
無形資產,2931.0,0.15,2476.0,0.13,3030.0,0.16,2644.0,0.14
遞延所得稅資產,115981.0,6.01,115981.0,5.95,115981.0,6.13,115981.0,6.13
其他非流動資產,14583.0,0.76,14685.0,0.75,13898.0,0.73,16240.0,0.86
非流動資產合計,939258.0,48.68,909991.0,46.71,892021.0,47.13,894809.0,47.27
資產總額,1929456.0,100.0,1948247.0,100.0,1892721.0,100.0,1892946.0,100.0
流動負債,,,,,,,,
短期借款,483094.0,25.04,485230.0,24.91,715000.0,37.78,755000.0,39.88
