會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,796849.0,100.0,854979.0,100.0,651973.0,100.0,3008554.0,100.0
營業成本合計,722178.0,90.63,750990.0,87.84,607517.0,93.18,2752806.0,91.5
營業毛利（毛損）,74671.0,9.37,103989.0,12.16,44456.0,6.82,255748.0,8.5
營業毛利（毛損）淨額,74671.0,9.37,103989.0,12.16,44456.0,6.82,255748.0,8.5
營業費用,,,,,,,,
推銷費用,20149.0,2.53,23921.0,2.8,18402.0,2.82,79042.0,2.63
管理費用,25925.0,3.25,25502.0,2.98,24659.0,3.78,97345.0,3.24
研究發展費用,12131.0,1.52,12346.0,1.44,12879.0,1.98,49847.0,1.66
預期信用減損損失（利益）,-1757.0,-0.22,855.0,0.1,7485.0,1.15,-3048.0,-0.1
營業費用合計,56448.0,7.08,62624.0,7.32,63425.0,9.73,223186.0,7.42
營業利益（損失）,18223.0,2.29,41365.0,4.84,-18969.0,-2.91,32562.0,1.08
營業外收入及支出,,,,,,,,
利息收入,16.0,0.0,95.0,0.01,94.0,0.01,1296.0,0.04
其他收入,772.0,0.1,10395.0,1.22,1372.0,0.21,13043.0,0.43
其他利益及損失淨額,12157.0,1.53,15195.0,1.78,35000.0,5.37,47464.0,1.58
財務成本淨額,3113.0,0.39,4004.0,0.47,4547.0,0.7,17130.0,0.57
採用權益法認列之關聯企業及合資損益之份額淨額,-102.0,-0.01,328.0,0.04,-1760.0,-0.27,-5763.0,-0.19
營業外收入及支出合計,9730.0,1.22,22009.0,2.57,30159.0,4.63,38910.0,1.29
稅前淨利（淨損）,27953.0,3.51,63374.0,7.41,11190.0,1.72,71472.0,2.38
所得稅費用（利益）合計,2306.0,0.29,10983.0,1.28,4089.0,0.63,10142.0,0.34
繼續營業單位本期淨利（淨損）,25647.0,3.22,52391.0,6.13,7101.0,1.09,61330.0,2.04
本期淨利（淨損）,25647.0,3.22,52391.0,6.13,7101.0,1.09,61330.0,2.04
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,750.0,0.09,-5971.0,-0.7,1091.0,0.17,9261.0,0.31
不重分類至損益之項目：,750.0,0.09,-5971.0,-0.7,1091.0,0.17,-2893.0,-0.1
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,335.0,0.04,363.0,0.04,449.0,0.07,1852.0,0.06
與可能重分類之項目相關之所得稅,67.0,0.01,72.0,0.01,90.0,0.01,4516.0,0.15
後續可能重分類至損益之項目：,268.0,0.03,291.0,0.03,359.0,0.06,915.0,0.03
其他綜合損益（淨額）,1018.0,0.13,-5680.0,-0.66,1450.0,0.22,183.0,0.01
本期綜合損益總額,26665.0,3.35,46711.0,5.46,8551.0,1.31,732.0,0.02
淨利（損）歸屬於：,,,,,,,5248.0,0.17
母公司業主（淨利∕損）,25647.0,3.22,52391.0,6.13,7101.0,1.09,66578.0,2.21
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,0.0,0.0,,
母公司業主（綜合損益）,26665.0,3.35,46711.0,5.46,8551.0,1.31,61330.0,2.04
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
基本每股盈餘,,,,,,,66578.0,2.21
基本每股盈餘,0.14,,0.28,,0.04,,0.0,0.0
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.14,,0.28,,0.04,,0.33,
