會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,6846.0,-108981.0,-128343.0,-157269.0
本期稅前淨利（淨損）,6846.0,-108981.0,-128343.0,-157269.0
折舊費用,4718.0,9517.0,15456.0,21106.0
攤銷費用,316.0,637.0,957.0,1275.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-16.0,-26.0,8755.0,9943.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-14142.0,29396.0,26897.0,46417.0
利息費用,122.0,508.0,604.0,1175.0
利息收入,-76.0,-1085.0,-2688.0,-6816.0
股利收入,0.0,-120.0,-120.0,-120.0
處分及報廢不動產、廠房及設備損失（利益）,-9078.0,-2339.0,-5136.0,-4770.0
處分投資性不動產損失（利益）,4241.0,5589.0,5683.0,5679.0
處分投資損失（利益）,6035.0,42077.0,0.0,0.0
非金融資產減損損失,2828.0,-5462.0,50408.0,0.0
收益費損項目合計,-1687.0,5310.0,15445.0,73889.0
應收帳款（增加）減少,-681.0,33468.0,21456.0,5268.0
其他應收款（增加）減少,10736.0,-1792.0,46472.0,6933.0
存貨（增加）減少,-26.0,-382.0,-1426.0,63210.0
預付款項（增加）減少,-7931.0,31142.0,-620.0,2716.0
其他流動資產（增加）減少,-8612.0,-55.0,81327.0,-6535.0
其他營業資產（增加）減少,0.0,-18421.0,20.0,-2379.0
與營業活動相關之資產之淨變動合計,43513.0,-2908.0,-34755.0,69213.0
應付帳款增加（減少）,26944.0,0.0,2413.0,-15800.0
其他應付款增加（減少）,37680.0,44797.0,0.0,9120.0
負債準備增加（減少）,28602.0,23413.0,21283.0,6053.0
其他流動負債增加（減少）,35448.0,54555.0,-11039.0,13584.0
與營業活動相關之負債之淨變動合計,76.0,96632.0,70288.0,12957.0
與營業活動相關之資產及負債之淨變動合計,-122.0,-12349.0,120696.0,82170.0
調整項目合計,35402.0,397.0,-7647.0,156059.0
營運產生之現金流入（流出）,,120.0,755.0,-1210.0
收取之利息,-2892.0,-547.0,120.0,4799.0
收取之股利,0.0,-12379.0,-658.0,120.0
支付之利息,-2892.0,,0.0,-2013.0
退還（支付）之所得稅,,-293693.0,-7430.0,-251.0
營業活動之淨現金流入（流出）,0.0,-3156.0,,1445.0
投資活動之現金流量,0.0,3802.0,-313720.0,
取得按攤銷後成本衡量之金融資產,0.0,-109.0,-6334.0,-917806.0
處分子公司,-550.0,-293156.0,23298.0,654682.0
取得不動產、廠房及設備,0.0,,-1110.0,-6442.0
處分不動產、廠房及設備,-550.0,120000.0,-2381.0,23283.0
取得投資性不動產,-2104.0,-120000.0,-300247.0,-3974.0
其他非流動資產增加,29856.0,0.0,,0.0
投資活動之淨現金流入（流出）,528907.0,-1135.0,120000.0,-250257.0
籌資活動之現金流量,558763.0,-1135.0,-190000.0,
短期借款增加,558763.0,29282.0,0.0,120000.0
