會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,31441.0,57917.0,122412.0,143959.0
本期稅前淨利（淨損）,31441.0,57917.0,122412.0,143959.0
折舊費用,6206.0,12196.0,17956.0,23819.0
攤銷費用,51.0,94.0,134.0,173.0
呆帳費用提列（轉列收入）數,-140.0,370.0,138.0,1358.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-608.0,-5405.0,1827.0,2341.0
利息費用,388.0,431.0,480.0,538.0
利息收入,-1220.0,-2638.0,-3820.0,-5288.0
採用權益法認列之關聯企業及合資損失（利益）之份額,3057.0,-4054.0,-63706.0,-68410.0
處分投資損失（利益）,0.0,3694.0,2106.0,6290.0
未實現外幣兌換損失（利益）,449.0,0.0,-57896.0,-57896.0
收益費損項目合計,8183.0,0.0,-3747.0,-3747.0
持有供交易之金融資產（增加）減少,24236.0,-481.0,-1542.0,1751.0
應收票據（增加）減少,84982.0,1020.0,210.0,0.0
應收帳款（增加）減少,28939.0,210.0,-107860.0,-1483.0
其他應收款（增加）減少,20.0,5437.0,90051.0,210.0
存貨（增加）減少,-55658.0,67858.0,130557.0,-100344.0
預付款項（增加）減少,-3230.0,91415.0,25697.0,54331.0
其他金融資產（增加）減少,-18151.0,21648.0,-641.0,28260.0
與營業活動相關之資產之淨變動合計,61138.0,-2298.0,-122830.0,8326.0
應付票據增加（減少）,898.0,-196757.0,5495.0,-15177.0
應付帳款增加（減少）,19615.0,10472.0,25871.0,-133853.0
其他應付款增加（減少）,-30936.0,40731.0,154200.0,11837.0
負債準備增加（減少）,-42.0,33069.0,-26913.0,37731.0
其他流動負債增加（減少）,-37435.0,56884.0,18492.0,-8545.0
與營業活動相關之負債之淨變動合計,-47900.0,-29624.0,38488.0,11439.0
與營業活動相關之資產及負債之淨變動合計,13238.0,-170.0,-36402.0,75406.0
調整項目合計,21421.0,-24381.0,-6335.0,-254.0
營運產生之現金流入（流出）,52862.0,2709.0,147865.0,14208.0
收取之利息,1266.0,35778.0,40005.0,100799.0
支付之利息,-388.0,41215.0,162417.0,92254.0
退還（支付）之所得稅,-126.0,99132.0,3925.0,-8090.0
營業活動之淨現金流入（流出）,53614.0,2745.0,71706.0,135869.0
投資活動之現金流量,,12054.0,-480.0,5261.0
取得備供出售金融資產,0.0,-431.0,-7086.0,76472.0
處分備供出售金融資產,0.0,-6881.0,230482.0,-538.0
採用權益法之被投資公司減資退回股款,52870.0,106619.0,,-7218.0
取得不動產、廠房及設備,-6045.0,,-15398.0,209846.0
存出保證金減少,0.0,-1400.0,16525.0,
投資活動之淨現金流入（流出）,46825.0,2323.0,0.0,-15378.0
籌資活動之現金流量,,0.0,0.0,16525.0
短期借款增加,0.0,0.0,7774.0,0.0
存入保證金增加,348.0,0.0,131026.0,0.0
存入保證金減少,0.0,118957.0,-10518.0,7774.0
籌資活動之淨現金流入（流出）,348.0,-6425.0,29.0,131026.0
本期現金及約當現金增加（減少）數,100787.0,0.0,67131.0,-21600.0
期初現金及約當現金餘額,314885.0,0.0,196569.0,28.0
期末現金及約當現金餘額,415672.0,113455.0,,67131.0
資產負債表帳列之現金及約當現金,415672.0,,-99585.0,185506.0
