會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,134358.0,304378.0,504414.0,554843.0
本期稅前淨利（淨損）,134358.0,304378.0,504414.0,554843.0
折舊費用,13015.0,26748.0,41131.0,56154.0
攤銷費用,87.0,132.0,178.0,222.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,0.0,0.0,0.0,0.0
利息費用,2077.0,4147.0,6202.0,8242.0
利息收入,-1237.0,-4670.0,-11416.0,-24220.0
股利收入,626.0,626.0,-473.0,-473.0
股份基礎給付酬勞成本,14568.0,26983.0,626.0,626.0
收益費損項目合計,-956.0,-31106.0,36248.0,40551.0
應收帳款（增加）減少,-3434.0,-2355.0,-22150.0,12011.0
應收帳款－關係人（增加）減少,-1420.0,360.0,-10373.0,-8808.0
其他應收款（增加）減少,-20830.0,-36483.0,1122.0,2797.0
存貨（增加）減少,5269.0,3031.0,-72421.0,-81425.0
預付款項（增加）減少,-21371.0,-66553.0,1362.0,3714.0
與營業活動相關之資產之淨變動合計,-2503.0,-3727.0,-102460.0,-71711.0
合約負債增加（減少）,696.0,16376.0,-4340.0,-8513.0
應付帳款增加（減少）,8033.0,20.0,18472.0,-5505.0
其他應付款增加（減少）,-1448.0,45560.0,18444.0,25012.0
其他流動負債增加（減少）,-2742.0,-1052.0,-2352.0,-1592.0
淨確定福利負債增加(減少),2036.0,-5484.0,-8227.0,-10970.0
與營業活動相關之負債之淨變動合計,-19335.0,51693.0,21997.0,-1568.0
與營業活動相關之資產及負債之淨變動合計,-4767.0,-14860.0,-80463.0,-73279.0
調整項目合計,129591.0,12123.0,-44215.0,-32728.0
營運產生之現金流入（流出）,807.0,316501.0,460199.0,522115.0
收取之利息,-54.0,2877.0,7168.0,21796.0
收取之股利,130344.0,266.0,473.0,473.0
退還（支付）之所得稅,,319644.0,-68.0,-1395.0
營業活動之淨現金流入（流出）,-410040.0,,467772.0,542989.0
投資活動之現金流量,418968.0,-550724.0,,
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,0.0,1209470.0,3938.0,3938.0
取得按攤銷後成本衡量之金融資產,-14215.0,0.0,-584713.0,-1137708.0
處分按攤銷後成本衡量之金融資產,1666.0,-38876.0,1797341.0,2301647.0
處分透過損益按公允價值衡量之金融資產,-3621.0,1666.0,0.0,0.0
取得不動產、廠房及設備,,0.0,-85554.0,-129606.0
存出保證金減少,-59612.0,621536.0,1665.0,1665.0
取得無形資產,-2570.0,,0.0,0.0
投資活動之淨現金流入（流出）,-2077.0,0.0,1132677.0,1039936.0
籌資活動之現金流量,-64259.0,-77692.0,,
存入保證金增加,62464.0,-5186.0,0.0,0.0
存入保證金減少,478819.0,-4147.0,-138518.0,-190036.0
租賃本金償還,541283.0,-87025.0,-7797.0,-10623.0
發放現金股利,541283.0,854155.0,-78078.0,-78078.0
