會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,138906.0,412138.0,517029.0,
本期稅前淨利（淨損）,138906.0,412138.0,517029.0,
折舊費用,74411.0,149201.0,228657.0,
攤銷費用,1759.0,3556.0,5373.0,
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,434.0,3763.0,12464.0,
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,9596.0,5420.0,23962.0,
利息費用,255.0,499.0,1548.0,
利息收入,-8752.0,-23319.0,-37865.0,
處分及報廢不動產、廠房及設備損失（利益）,45.0,-9192.0,-13253.0,
收益費損項目合計,77748.0,5731.0,3557.0,
應收票據（增加）減少,188491.0,-118.0,224443.0,
應收帳款（增加）減少,46907.0,135541.0,247614.0,
其他應收款（增加）減少,-27.0,262110.0,144295.0,
存貨（增加）減少,12394.0,-23158.0,-2310.0,
預付款項（增加）減少,-87301.0,-10208.0,-77520.0,
其他流動資產（增加）減少,-166.0,-9897.0,-42308.0,
與營業活動相關之資產之淨變動合計,160298.0,-63447.0,-661.0,
合約負債增加（減少）,-5602.0,-220.0,269110.0,
應付票據增加（減少）,71744.0,155180.0,-15753.0,
應付票據－關係人增加（減少）,-551.0,-8864.0,-13455.0,
應付帳款增加（減少）,-187991.0,103358.0,-30.0,
其他應付款增加（減少）,-57606.0,124.0,-332583.0,
其他流動負債增加（減少）,-1040.0,-324203.0,-88390.0,
淨確定福利負債增加(減少),-292.0,-45034.0,-926.0,
與營業活動相關之負債之淨變動合計,-181338.0,-984.0,-789.0,
與營業活動相關之資產及負債之淨變動合計,-21040.0,-543.0,-451926.0,
調整項目合計,56708.0,-276146.0,-182816.0,
營運產生之現金流入（流出）,195614.0,-120966.0,41627.0,
支付之利息,-255.0,14575.0,558656.0,
退還（支付）之所得稅,-52247.0,426713.0,-1548.0,
營業活動之淨現金流入（流出）,143112.0,-499.0,-224730.0,
投資活動之現金流量,,-126178.0,332378.0,
取得按攤銷後成本衡量之金融資產,-36745.0,300036.0,,
處分按攤銷後成本衡量之金融資產,36105.0,,-186904.0,
取得透過損益按公允價值衡量之金融資產,-43770.0,-113451.0,274415.0,
處分透過損益按公允價值衡量之金融資產,218376.0,196457.0,-223870.0,
取得不動產、廠房及設備,-57193.0,-43770.0,444207.0,
處分不動產、廠房及設備,0.0,308165.0,-157476.0,
存出保證金增加,-18.0,-95958.0,3156.0,
取得投資性不動產,-1056.0,754.0,-9139.0,
其他非流動資產增加,-1050.0,0.0,-1222.0,
其他非流動資產減少,0.0,-26.0,0.0,
收取之利息,10471.0,-1222.0,1297.0,
投資活動之淨現金流入（流出）,125120.0,623.0,39847.0,
籌資活動之現金流量,,25017.0,13253.0,
短期借款增加,0.0,9192.0,197564.0,
存入保證金增加,0.0,285781.0,,
存入保證金減少,-9034.0,,0.0,
租賃本金償還,-765.0,0.0,-10369.0,
其他籌資活動,27.0,-10793.0,-17582.0,
籌資活動之淨現金流入（流出）,-9772.0,-2004.0,-409391.0,
匯率變動對現金及約當現金之影響,28644.0,-78742.0,-78742.0,
本期現金及約當現金增加（減少）數,287104.0,27.0,27.0,
期初現金及約當現金餘額,2930678.0,-91512.0,-516057.0,
期末現金及約當現金餘額,3217782.0,42480.0,81871.0,
資產負債表帳列之現金及約當現金,3217782.0,536785.0,95756.0,
