會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,100942.0,100.0,92803.0,100.0,104489.0,100.0,393947.0,100.0
營業成本合計,108625.0,107.61,96600.0,104.09,104585.0,100.09,405814.0,103.01
營業毛利（毛損）,-7683.0,-7.61,-3797.0,-4.09,-96.0,-0.09,-11867.0,-3.01
營業毛利（毛損）淨額,-7683.0,-7.61,-3797.0,-4.09,-96.0,-0.09,-11867.0,-3.01
營業費用,,,,,,,,
推銷費用,7913.0,7.84,4565.0,4.92,7711.0,7.38,23836.0,6.05
管理費用,9946.0,9.85,7303.0,7.87,6787.0,6.5,32126.0,8.15
預期信用減損損失（利益）,-59.0,-0.06,-353.0,-0.38,0.0,0.0,-412.0,-0.1
營業費用合計,17800.0,17.63,11515.0,12.41,14498.0,13.88,55550.0,14.1
營業利益（損失）,-25483.0,-25.25,-15312.0,-16.5,-14594.0,-13.97,-67417.0,-17.11
營業外收入及支出,,,,,,,,
利息收入,136.0,0.13,133.0,0.14,141.0,0.13,532.0,0.14
其他收入,909.0,0.9,980.0,1.06,916.0,0.88,3752.0,0.95
其他利益及損失淨額,80.0,0.08,-104.0,-0.11,-6.0,-0.01,-36.0,-0.01
財務成本淨額,2674.0,2.65,3098.0,3.34,3356.0,3.21,12642.0,3.21
營業外收入及支出合計,-1549.0,-1.53,-2089.0,-2.25,-2305.0,-2.21,-8394.0,-2.13
稅前淨利（淨損）,-27032.0,-26.78,-17401.0,-18.75,-16899.0,-16.17,-75811.0,-19.24
所得稅費用（利益）合計,-275.0,-0.27,207.0,0.22,-62.0,-0.06,-2.0,0.0
繼續營業單位本期淨利（淨損）,-26757.0,-26.51,-17608.0,-18.97,-16837.0,-16.11,-75809.0,-19.24
本期淨利（淨損）,-26757.0,-26.51,-17608.0,-18.97,,,-75809.0,-19.24
其他綜合損益(淨額),,,,,0.0,0.0,,
國外營運機構財務報表換算之兌換差額,-26.0,-0.03,9.0,0.01,-16837.0,-16.11,-12.0,0.0
後續可能重分類至損益之項目：,-26.0,-0.03,9.0,0.01,,,-12.0,0.0
其他綜合損益（淨額）,-26.0,-0.03,9.0,0.01,4.0,0.0,-12.0,0.0
本期綜合損益總額,-26783.0,-26.53,-17599.0,-18.96,4.0,0.0,-75821.0,-19.25
淨利（損）歸屬於：,,,,,4.0,0.0,,
母公司業主（淨利∕損）,-26757.0,-26.51,-17608.0,-18.97,-16833.0,-16.11,-75809.0,-19.24
母公司業主（綜合損益）,-26783.0,-26.53,-17599.0,-18.96,,,-75821.0,-19.25
基本每股盈餘,,,,,-16837.0,-16.11,,
基本每股盈餘,-0.47,,-0.31,,-16833.0,-16.11,-1.34,
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,-0.47,,-0.31,,-0.3,,-1.34,
