會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1340613.0,100.0,1562825.0,100.0,1120251.0,100.0,5249928.0,100.0
營業成本合計,1102491.0,82.24,1234564.0,79.0,873120.0,77.94,4166414.0,79.36
營業毛利（毛損）,238122.0,17.76,328261.0,21.0,247131.0,22.06,1083514.0,20.64
營業毛利（毛損）淨額,238122.0,17.76,328261.0,21.0,247131.0,22.06,1083514.0,20.64
營業費用,,,,,,,,
推銷費用,85918.0,6.41,82043.0,5.25,85696.0,7.65,343415.0,6.54
管理費用,84233.0,6.28,91017.0,5.82,93485.0,8.35,360311.0,6.86
研究發展費用,25278.0,1.89,28563.0,1.83,29980.0,2.68,114261.0,2.18
預期信用減損損失（利益）,1109.0,0.08,-357.0,-0.02,-822.0,-0.07,999.0,0.02
營業費用合計,196538.0,14.66,201266.0,12.88,208339.0,18.6,818986.0,15.6
營業利益（損失）,41584.0,3.1,126995.0,8.13,38792.0,3.46,264528.0,5.04
營業外收入及支出,,,,,,,,
利息收入,27648.0,2.06,29793.0,1.91,32797.0,2.93,133435.0,2.54
其他收入,15016.0,1.12,27788.0,1.78,39689.0,3.54,98157.0,1.87
其他利益及損失淨額,65216.0,4.86,45012.0,2.88,168830.0,15.07,172384.0,3.28
財務成本淨額,3417.0,0.25,4261.0,0.27,4868.0,0.43,16932.0,0.32
採用權益法認列之關聯企業及合資損益之份額淨額,-43.0,0.0,11881.0,0.76,-4728.0,-0.42,4265.0,0.08
營業外收入及支出合計,104420.0,7.79,110213.0,7.05,231720.0,20.68,391309.0,7.45
稅前淨利（淨損）,146004.0,10.89,237208.0,15.18,270512.0,24.15,655837.0,12.49
所得稅費用（利益）合計,39616.0,2.96,59184.0,3.79,70174.0,6.26,179894.0,3.43
繼續營業單位本期淨利（淨損）,106388.0,7.94,178024.0,11.39,200338.0,17.88,475943.0,9.07
本期淨利（淨損）,106388.0,7.94,178024.0,11.39,200338.0,17.88,475943.0,9.07
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,34917.0,2.6,6887.0,0.44,299.0,0.03,6760.0,0.13
後續可能重分類至損益之項目：,34917.0,2.6,6887.0,0.44,299.0,0.03,1177.0,0.02
其他綜合損益（淨額）,34917.0,2.6,6887.0,0.44,299.0,0.03,5583.0,0.11
本期綜合損益總額,141305.0,10.54,184911.0,11.83,200637.0,17.91,21155.0,0.4
淨利（損）歸屬於：,,,,,,,21155.0,0.4
母公司業主（淨利∕損）,104671.0,7.81,173489.0,11.1,190163.0,16.98,26738.0,0.51
非控制權益（淨利∕損）,1717.0,0.13,4535.0,0.29,10175.0,0.91,502681.0,9.58
母公司業主（綜合損益）,138027.0,10.3,178273.0,11.41,190856.0,17.04,,
非控制權益（綜合損益）,3278.0,0.24,6638.0,0.42,9781.0,0.87,458232.0,8.73
基本每股盈餘,,,,,,,17711.0,0.34
繼續營業單位淨利（淨損）,0.61,,1.01,,1.11,,493115.0,9.39
基本每股盈餘,0.61,,1.01,,1.11,,9566.0,0.18
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.61,,1.01,,1.11,,2.67,
稀釋每股盈餘,0.61,,1.01,,1.11,,2.67,
