會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,5021107.0,9.85,5335584.0,10.56,5417091.0,10.68,6218881.0,12.4
透過損益按公允價值衡量之金融資產－流動,67598.0,0.13,68148.0,0.13,69259.0,0.14,75338.0,0.15
按攤銷後成本衡量之金融資產－流動,463410.0,0.91,213000.0,0.42,213000.0,0.42,213000.0,0.42
應收票據淨額,176956.0,0.35,199315.0,0.39,165588.0,0.33,242728.0,0.48
應收帳款淨額,1837233.0,3.61,1611846.0,3.19,1329105.0,2.62,1201742.0,2.4
其他應收款淨額,129859.0,0.25,210059.0,0.42,217136.0,0.43,161521.0,0.32
其他應收款－關係人淨額,930383.0,1.83,31005.0,0.06,60209.0,0.12,125950.0,0.25
本期所得稅資產,75413.0,0.15,6763929.0,13.39,7240933.0,14.27,5926765.0,11.81
存貨,5769186.0,11.32,166398.0,0.33,114065.0,0.22,169348.0,0.34
預付款項,185364.0,0.36,14599284.0,28.89,14826386.0,29.23,14335273.0,28.57
流動資產合計,14656509.0,28.76,,,,,,
非流動資產,,,299594.0,0.59,300013.0,0.59,289546.0,0.58
透過損益按公允價值衡量之金融資產－非流動,285749.0,0.56,4637465.0,9.18,4334300.0,8.54,4284374.0,8.54
透過其他綜合損益按公允價值衡量之金融資產－非流動,5030303.0,9.87,4005078.0,7.93,4105353.0,8.09,4214625.0,8.4
採用權益法之投資,3878238.0,7.61,20892213.0,41.35,20855436.0,41.11,20577892.0,41.02
不動產、廠房及設備,21023301.0,41.26,459526.0,0.91,473449.0,0.93,456029.0,0.91
使用權資產,456362.0,0.9,4980030.0,9.86,4972820.0,9.8,4965609.0,9.9
投資性不動產淨額,4987162.0,9.79,386.0,0.0,505.0,0.0,886.0,0.0
無形資產,381.0,0.0,33071.0,0.07,76264.0,0.15,45632.0,0.09
遞延所得稅資產,46641.0,0.09,618800.0,1.22,784096.0,1.55,997344.0,1.99
其他非流動資產,591032.0,1.16,35926163.0,71.11,35902236.0,70.77,35831937.0,71.43
非流動資產合計,36299169.0,71.24,50525447.0,100.0,50728622.0,100.0,50167210.0,100.0
資產總額,50955678.0,100.0,,,,,,
流動負債,,,4838116.0,9.58,5586728.0,11.01,5766122.0,11.49
短期借款,4755858.0,9.33,100000.0,0.2,50000.0,0.1,350000.0,0.7
應付短期票券,390000.0,0.77,435944.0,0.86,339809.0,0.67,302702.0,0.6
合約負債－流動,616149.0,1.21,9840.0,0.02,8604.0,0.02,60508.0,0.12
應付票據,8760.0,0.02,1754331.0,3.47,1937634.0,3.82,1921832.0,3.83
應付帳款,2049449.0,4.02,2424386.0,4.8,1243994.0,2.45,1038103.0,2.07
