會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,13897288.0,100.0,14543585.0,100.0,14816154.0,100.0,58315216.0,100.0
營業成本合計,10853308.0,78.1,11203105.0,77.03,11476037.0,77.46,45129917.0,77.39
營業毛利（毛損）,3043980.0,21.9,3340480.0,22.97,3340117.0,22.54,13185299.0,22.61
未實現銷貨（損）益,8354.0,0.06,-401.0,0.0,0.0,0.0,9351.0,0.02
已實現銷貨（損）益,8354.0,0.06,0.0,0.0,0.0,0.0,8354.0,0.01
營業毛利（毛損）淨額,3043980.0,21.9,3340881.0,22.97,3340117.0,22.54,13184302.0,22.61
營業費用,,,,,,,,
推銷費用,1036464.0,7.46,1107295.0,7.61,1070979.0,7.23,4412306.0,7.57
管理費用,581866.0,4.19,654470.0,4.5,668063.0,4.51,2496464.0,4.28
研究發展費用,266548.0,1.92,282828.0,1.94,285107.0,1.92,1144263.0,1.96
預期信用減損損失（利益）,8456.0,0.06,9181.0,0.06,1510.0,0.01,57615.0,0.1
營業費用合計,1893334.0,13.62,2053774.0,14.12,2025659.0,13.67,8110648.0,13.91
營業利益（損失）,1150646.0,8.28,1287107.0,8.85,1314458.0,8.87,5073654.0,8.7
營業外收入及支出,,,,,,,,
利息收入,31836.0,0.23,36903.0,0.25,63527.0,0.43,233077.0,0.4
其他收入,81856.0,0.59,796235.0,5.47,412837.0,2.79,1544357.0,2.65
其他利益及損失淨額,-509954.0,-3.67,-503293.0,-3.46,-265161.0,-1.79,-1415579.0,-2.43
財務成本淨額,52206.0,0.38,50042.0,0.34,56834.0,0.38,203963.0,0.35
採用權益法認列之關聯企業及合資損益之份額淨額,97614.0,0.7,796.0,0.01,80069.0,0.54,190279.0,0.33
營業外收入及支出合計,-350854.0,-2.52,280599.0,1.93,234438.0,1.58,348171.0,0.6
稅前淨利（淨損）,799792.0,5.76,1567706.0,10.78,1548896.0,10.45,5421825.0,9.3
所得稅費用（利益）合計,345733.0,2.49,396481.0,2.73,307026.0,2.07,1429815.0,2.45
繼續營業單位本期淨利（淨損）,454059.0,3.27,1171225.0,8.05,1241870.0,8.38,3992010.0,6.85
本期淨利（淨損）,454059.0,3.27,1171225.0,8.05,1241870.0,8.38,3992010.0,6.85
其他綜合損益(淨額),,,,,,,,
確定福利計畫之再衡量數,-325.0,0.0,0.0,0.0,0.0,0.0,94741.0,0.16
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-12137762.0,-87.34,-2102435.0,-14.46,-1607675.0,-10.85,-11822766.0,-20.27
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-1967.0,-0.01,43.0,0.0,1099.0,0.01,-12277.0,-0.02
不重分類至損益之項目：,-12140054.0,-87.36,0.0,0.0,0.0,0.0,2982.0,0.01
國外營運機構財務報表換算之兌換差額,1035413.0,7.45,-2102392.0,-14.46,-1606576.0,-10.84,-11743284.0,-20.14
與可能重分類之項目相關之所得稅,174889.0,1.26,153379.0,1.05,1080118.0,7.29,1916975.0,3.29
後續可能重分類至損益之項目：,860524.0,6.19,47631.0,0.33,187853.0,1.27,311456.0,0.53
其他綜合損益（淨額）,-11279530.0,-81.16,105748.0,0.73,892265.0,6.02,1605519.0,2.75
本期綜合損益總額,-10825471.0,-77.9,-1996644.0,-13.73,-714311.0,-4.82,-10137765.0,-17.38
淨利（損）歸屬於：,,,-825419.0,-5.68,527559.0,3.56,-6145755.0,-10.54
母公司業主（淨利∕損）,348439.0,2.51,,,,,,
非控制權益（淨利∕損）,105620.0,0.76,1020677.0,7.02,1083094.0,7.31,3457667.0,5.93
母公司業主（綜合損益）,-10633201.0,-76.51,150548.0,1.04,158776.0,1.07,534343.0,0.92
非控制權益（綜合損益）,-192270.0,-1.38,-974399.0,-6.7,348731.0,2.35,-6347756.0,-10.89
基本每股盈餘,,,148980.0,1.02,178828.0,1.21,202001.0,0.35
繼續營業單位淨利（淨損）,0.17,,,,,,,
基本每股盈餘,0.17,,0.48,,0.51,,1.64,
稀釋每股盈餘,,,0.48,,0.51,,1.64,
繼續營業單位淨利（淨損）,0.17,,,,,,,
稀釋每股盈餘,0.17,,0.48,,0.51,,1.64,
