會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,875999.0,,1130525.0,100.0,1019178.0,100.0,4346147.0,100.0
營業成本合計,807187.0,,924153.0,81.75,1019178.0,100.0,4346147.0,100.0
營業毛利（毛損）,68812.0,,206372.0,18.25,883120.0,86.65,3685954.0,84.81
營業毛利（毛損）淨額,68812.0,,206372.0,18.25,136058.0,13.35,660193.0,15.19
營業費用,,,,,136058.0,13.35,660193.0,15.19
推銷費用,41576.0,,43917.0,3.88,,,,
管理費用,53652.0,,45167.0,4.0,37141.0,3.64,162557.0,3.74
營業費用合計,95228.0,,89084.0,7.88,46953.0,4.61,200941.0,4.62
營業利益（損失）,-26416.0,,117288.0,10.37,84094.0,8.25,363498.0,8.36
營業外收入及支出,,,,,51964.0,5.1,296695.0,6.83
其他收入,5711.0,,6710.0,0.59,,,,
其他利益及損失淨額,1086.0,,-31021.0,-2.74,19058.0,1.87,37541.0,0.86
財務成本淨額,6863.0,,7163.0,0.63,-23768.0,-2.33,-94142.0,-2.17
採用權益法認列之關聯企業及合資損益之份額淨額,-96.0,,-178.0,-0.02,7310.0,0.72,30050.0,0.69
營業外收入及支出合計,-162.0,,-31652.0,-2.8,-267.0,-0.03,-667.0,-0.02
稅前淨利（淨損）,-26578.0,,85636.0,7.57,-12287.0,-1.21,-87318.0,-2.01
所得稅費用（利益）合計,6626.0,,8472.0,0.75,39677.0,3.89,209377.0,4.82
繼續營業單位本期淨利（淨損）,-33204.0,,77164.0,6.83,7170.0,0.7,31706.0,0.73
停業單位損益,,,77164.0,6.83,32507.0,3.19,177671.0,4.09
停業單位損益合計,0.0,,,,32507.0,3.19,177671.0,4.09
本期淨利（淨損）,-33204.0,,-60844.0,-5.38,,,,
後續可能重分類至損益之項目：,,,-13278.0,-1.17,-72882.0,-7.15,-9191.0,-0.21
國外營運機構財務報表換算之兌換差額,-10053.0,,243.0,0.02,26253.0,2.58,-1563.0,-0.04
備供出售金融資產未實現評價損益,9118.0,,-74365.0,-6.58,269.0,0.03,,
與可能重分類之項目相關之所得稅,-12.0,,2799.0,0.25,-46898.0,-4.6,-183555.0,-4.22
其他綜合損益（淨額）,-923.0,,64650.0,5.72,-14391.0,-1.41,30869.0,0.71
本期綜合損益總額,-34127.0,,12514.0,1.11,30526.0,3.0,684.0,0.02
母公司業主（淨利／損）,-11582.0,,10564.0,0.93,1981.0,0.19,-160998.0,-3.7
非控制權益（淨利／損）,-21622.0,,-7765.0,-0.69,7920.0,0.78,16673.0,0.38
母公司業主（綜合損益）,-9154.0,,,,-22311.0,-2.19,161017.0,3.7
非控制權益（綜合損益）,-24973.0,,0.17,,,,16654.0,0.38
基本每股盈餘,,,,,0.08,,61653.0,1.42
基本每股盈餘,-0.03,,0.17,,,,-44980.0,-1.03
稀釋每股盈餘,,,,,0.08,,,
稀釋每股盈餘,-0.03,,,,,,0.42,
