會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,4372012.0,,4941992.0,100.0,5541869.0,100.0,19817862.0,100.0
營業成本合計,3095304.0,,3486714.0,70.55,3895818.0,70.3,14035011.0,70.82
營業毛利（毛損）,1276708.0,,1455278.0,29.45,1646051.0,29.7,5782851.0,29.18
營業毛利（毛損）淨額,1276708.0,,1455278.0,29.45,1646051.0,29.7,5782851.0,29.18
營業費用,,,,,,,,
推銷費用,913685.0,,987384.0,19.98,1124786.0,20.3,4020500.0,20.29
管理費用,209102.0,,217878.0,4.41,208740.0,3.77,889936.0,4.49
研究發展費用,57867.0,,55803.0,1.13,55522.0,1.0,225589.0,1.14
預期信用減損損失（利益）,119.0,,-4.0,0.0,2585.0,0.05,2944.0,0.01
營業費用合計,1180773.0,,1261061.0,25.52,1391633.0,25.11,5138969.0,25.93
營業利益（損失）,95935.0,,194217.0,3.93,254418.0,4.59,643882.0,3.25
營業外收入及支出,,,,,,,,
利息收入,5815.0,,5469.0,0.11,6510.0,0.12,25653.0,0.13
其他收入,73106.0,,32593.0,0.66,43199.0,0.78,203113.0,1.02
其他利益及損失淨額,-29846.0,,-49253.0,-1.0,9516.0,0.17,-102257.0,-0.52
財務成本淨額,28404.0,,30505.0,0.62,29303.0,0.53,115937.0,0.59
採用權益法認列之關聯企業及合資損益之份額淨額,9.0,,104.0,0.0,53.0,0.0,-63468.0,-0.32
營業外收入及支出合計,20680.0,,-41592.0,-0.84,29975.0,0.54,374.0,0.0
稅前淨利（淨損）,116615.0,,152625.0,3.09,284393.0,5.13,74414.0,0.38
所得稅費用（利益）合計,32007.0,,53240.0,1.08,81652.0,1.47,718296.0,3.62
繼續營業單位本期淨利（淨損）,84608.0,,99385.0,2.01,202741.0,3.66,210470.0,1.06
本期淨利（淨損）,84608.0,,99385.0,2.01,202741.0,3.66,507826.0,2.56
其他綜合損益(淨額),,,,,,,507826.0,2.56
國外營運機構財務報表換算之兌換差額,-19609.0,,-30393.0,-0.61,-12727.0,-0.23,,
與可能重分類之項目相關之所得稅,-292.0,,-389.0,-0.01,-234.0,0.0,-9417.0,-0.05
後續可能重分類至損益之項目：,-19317.0,,-30004.0,-0.61,-12493.0,-0.23,-9417.0,-0.05
其他綜合損益（淨額）,-19317.0,,-30004.0,-0.61,-12493.0,-0.23,-33314.0,-0.17
本期綜合損益總額,65291.0,,69381.0,1.4,190248.0,3.43,-255.0,0.0
淨利（損）歸屬於：,,,,,,,-33059.0,-0.17
母公司業主（淨利∕損）,84450.0,,99150.0,2.01,202489.0,3.65,-42476.0,-0.21
非控制權益（淨利∕損）,158.0,,235.0,0.0,252.0,0.0,465350.0,2.35
母公司業主（綜合損益）,65148.0,,69167.0,1.4,190008.0,3.43,,
非控制權益（綜合損益）,143.0,,214.0,0.0,240.0,0.0,507002.0,2.56
基本每股盈餘,,,,,,,824.0,0.0
繼續營業單位淨利（淨損）,0.17,,0.2,,0.4,,464487.0,2.34
基本每股盈餘,0.17,,0.2,,0.4,,863.0,0.0
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.17,,0.2,,0.4,,1.0,
稀釋每股盈餘,0.17,,0.2,,0.4,,1.0,
