會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1184629960.0,30.43,1223110472.0,31.02,1200621633.0,27.36,1062326324.0,25.7
透過損益按公允價值衡量之金融資產－流動,6156336.0,0.16,8972234.0,0.23,12884260.0,0.29,4664142.0,0.11
透過其他綜合損益按公允價值衡量之金融資產－流動,135191.0,0.0,177607.0,0.0,178943.0,0.0,44069.0,0.0
按攤銷後成本衡量之金融資產－流動,62174507.0,1.6,38315416.0,0.97,26450027.0,0.6,17696967.0,0.43
避險之金融資產－流動,716456.0,0.02,147879.0,0.0,84963.0,0.0,0.0,0.0
應收帳款淨額,856704700.0,22.0,914383069.0,23.19,1245474293.0,28.38,1060980085.0,25.66
應收帳款－關係人淨額,23719390.0,0.61,22946914.0,0.58,23641556.0,0.54,37710086.0,0.91
其他應收款淨額,60690767.0,1.56,51013746.0,1.29,51398623.0,1.17,56002627.0,1.35
其他應收款－關係人淨額,5071157.0,0.13,5142038.0,0.13,2360071.0,0.05,1719679.0,0.04
存貨,754529704.0,19.38,750872484.0,19.04,880547988.0,20.06,939022052.0,22.71
預付款項,20894884.0,0.54,18554821.0,0.47,20737216.0,0.47,17280096.0,0.42
其他流動資產,8752619.0,0.22,9500611.0,0.24,3303500.0,0.08,3059394.0,0.07
流動資產合計,2984175671.0,76.65,3043137291.0,77.17,3467683073.0,79.01,3200505521.0,77.42
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,83731481.0,2.15,79959192.0,2.03,89233917.0,2.03,88397440.0,2.14
透過其他綜合損益按公允價值衡量之金融資產－非流動,109664125.0,2.82,101680606.0,2.58,90064295.0,2.05,84586400.0,2.05
按攤銷後成本衡量之金融資產－非流動,19432030.0,0.5,13554381.0,0.34,12633573.0,0.29,12913993.0,0.31
採用權益法之投資,197609614.0,5.08,233223580.0,5.91,238244089.0,5.43,239489049.0,5.79
不動產、廠房及設備,318854106.0,8.19,325892707.0,8.26,347308594.0,7.91,362404684.0,8.77
使用權資產,40965857.0,1.05,40576048.0,1.03,40328392.0,0.92,40405796.0,0.98
投資性不動產淨額,10758498.0,0.28,10371189.0,0.26,10698675.0,0.24,10438085.0,0.25
無形資產,47453586.0,1.22,45823149.0,1.16,46929131.0,1.07,46660039.0,1.13
遞延所得稅資產,20424679.0,0.52,21679966.0,0.55,19695143.0,0.45,20761532.0,0.5
其他非流動資產,60386516.0,1.55,27326334.0,0.69,26090252.0,0.59,27411741.0,0.66
非流動資產合計,909280492.0,23.35,900087152.0,22.83,921226061.0,20.99,933468759.0,22.58
資產總額,3893456163.0,100.0,3943224443.0,100.0,4388909134.0,100.0,4133974280.0,100.0
流動負債,,,,,,,,
短期借款,665565587.0,17.09,709689241.0,18.0,728317675.0,16.59,582610083.0,14.09
應付短期票券,7130489.0,0.18,27422321.0,0.7,25815252.0,0.59,31491497.0,0.76
透過損益按公允價值衡量之金融負債－流動,1342589.0,0.03,536411.0,0.01,1966877.0,0.04,3595029.0,0.09
應付帳款,872446561.0,22.41,705586.0,0.02,117321.0,0.0,1050264198.0,25.41
應付帳款－關係人,15997012.0,0.41,810857717.0,20.56,1193794959.0,27.2,18676748.0,0.45
其他應付款,258616049.0,6.64,12616877.0,0.32,15099348.0,0.34,246735591.0,5.97
本期所得稅負債,26191031.0,0.67,277130705.0,7.03,233192181.0,5.31,24602394.0,0.6
負債準備－流動,3233896.0,0.08,20268244.0,0.51,22843190.0,0.52,3891380.0,0.09
租賃負債－流動,7359055.0,0.19,3522260.0,0.09,3866500.0,0.09,8333100.0,0.2
其他流動負債,109505165.0,2.81,8625620.0,0.22,6854394.0,0.16,143613499.0,3.47
流動負債合計,1967387434.0,50.53,128164138.0,3.25,136978791.0,3.12,2113813519.0,51.13
非流動負債,,,1999539120.0,50.71,2368846488.0,53.97,,
應付公司債,227533331.0,5.84,,,,,245282706.0,5.93
長期借款,50722463.0,1.3,230260706.0,5.84,239773303.0,5.46,55734601.0,1.35
負債準備－非流動,434333.0,0.01,65887451.0,1.67,70732959.0,1.61,459026.0,0.01
遞延所得稅負債,31950704.0,0.82,433892.0,0.01,459851.0,0.01,39123808.0,0.95
租賃負債－非流動,18261281.0,0.47,33381635.0,0.85,30624905.0,0.7,17461579.0,0.42
其他非流動負債,12078531.0,0.31,17116265.0,0.43,18312728.0,0.42,11568002.0,0.28
非流動負債合計,340980643.0,8.76,11565963.0,0.29,11283576.0,0.26,369629722.0,8.94
負債總額,2308368077.0,59.29,358645912.0,9.1,371187322.0,8.46,2483443241.0,60.07
歸屬於母公司業主之權益,,,2358185032.0,59.8,2740033810.0,62.43,,
股本,,,,,,,,
普通股股本,138629906.0,3.56,,,,,138629906.0,3.35
股本合計,138629906.0,3.56,138629906.0,3.52,138629906.0,3.16,138629906.0,3.35
資本公積,,,138629906.0,3.52,138629906.0,3.16,,
資本公積－發行溢價,88501031.0,2.27,,,,,89600284.0,2.17
資本公積-認列對子公司所有權權益變動數,105161093.0,2.7,88501031.0,2.24,88501031.0,2.02,98291471.0,2.38
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,7257255.0,0.19,103446130.0,2.62,99607991.0,2.27,5566393.0,0.13
資本公積－認股權,1435265.0,0.04,6331497.0,0.16,6258974.0,0.14,336012.0,0.01
資本公積合計,202354644.0,5.2,1435265.0,0.04,1435265.0,0.03,193794160.0,4.69
保留盈餘,,,199713923.0,5.06,195803261.0,4.46,,
法定盈餘公積,170755591.0,4.39,,,,,184894008.0,4.47
特別盈餘公積,87315126.0,2.24,184894008.0,4.69,184894008.0,4.21,89505893.0,2.17
未分配盈餘（或待彌補虧損）,829183459.0,21.3,89505893.0,2.27,89505893.0,2.04,925890351.0,22.4
保留盈餘合計,1087254176.0,27.93,846065842.0,21.46,884773164.0,20.16,1200290252.0,29.03
其他權益,,,1120465743.0,28.41,1159173065.0,26.41,,
國外營運機構財務報表換算之兌換差額,-88566628.0,-2.27,,,,,-96680590.0,-2.34
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,46407455.0,1.19,-103135542.0,-2.62,-66037964.0,-1.5,14526382.0,0.35
避險工具之損益,61571.0,0.0,35220052.0,0.89,21573950.0,0.49,0.0,0.0
其他權益合計,-42097602.0,-1.08,-112784.0,0.0,-129542.0,0.0,-82154208.0,-1.99
庫藏股票,-15194.0,0.0,-68028274.0,-1.73,-44593556.0,-1.02,-15194.0,0.0
歸屬於母公司業主之權益合計,1386125930.0,35.6,-15194.0,0.0,-15194.0,0.0,1450544916.0,35.09
非控制權益,198962156.0,5.11,1390766104.0,35.27,1448997482.0,33.01,199986123.0,4.84
權益總額,1585088086.0,40.71,194273307.0,4.93,199877842.0,4.55,1650531039.0,39.93
負債及權益總計,3893456163.0,100.0,1585039411.0,40.2,1648875324.0,37.57,4133974280.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,3943224443.0,100.0,4388909134.0,100.0,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,1483078.0,,0.0,,0.0,,0.0,
