會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,36927335.0,83864568.0,135060880.0,187511486.0
本期稅前淨利（淨損）,36927335.0,83864568.0,135060880.0,187511486.0
折舊費用,15932318.0,37372864.0,50578685.0,70607531.0
攤銷費用,1449456.0,3035543.0,4442123.0,5852777.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,206894.0,888230.0,2708329.0,4402403.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,6416784.0,10809222.0,6989766.0,7669137.0
利息費用,4828833.0,11844246.0,21835408.0,34337195.0
利息收入,-6996856.0,-17275280.0,-28876672.0,-43302946.0
股利收入,-316401.0,-1843665.0,-3431690.0,-5290039.0
股份基礎給付酬勞成本,384858.0,901917.0,1078983.0,1393774.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2399073.0,-5815679.0,-7586132.0,-5772788.0
處分及報廢不動產、廠房及設備損失（利益）,53118.0,-12865.0,-352799.0,-492276.0
處分投資損失（利益）,-1480776.0,-1514194.0,-2069094.0,-3375825.0
金融資產減損損失,18079155.0,38390339.0,291920.0,0.0
非金融資產減損損失,-881692.0,-2443570.0,45608827.0,1496302.0
其他項目,229663.0,1296449.0,1063462.0,-2414.0
收益費損項目合計,259895.0,289292.0,689446.0,67522831.0
強制透過損益按公允價值衡量之金融資產（增加）減少,268684302.0,227144320.0,399163.0,5788564.0
避險之金融資產（增加）減少,11740907.0,13368621.0,-92032836.0,838321.0
應收票據（增加）減少,-5727255.0,1274917.0,13426295.0,336839.0
應收帳款（增加）減少,-59620868.0,-61773319.0,5917535.0,80660413.0
應收帳款－關係人（增加）減少,-2831642.0,-488390.0,-178874413.0,-1801286.0
其他應收款（增加）減少,211853310.0,178668320.0,-2670785.0,2477999.0
存貨（增加）減少,3908979.0,5039901.0,-252082133.0,-251589201.0
預付款項（增加）減少,-182823336.0,-260485228.0,6054656.0,786329.0
與營業活動相關之資產之淨變動合計,-5025968.0,-8888705.0,138508989.0,-162502022.0
合約負債增加（減少）,-21521850.0,-8079509.0,-5924115.0,6054655.0
應付帳款增加（減少）,360996.0,648919.0,22342260.0,-22066325.0
應付帳款－關係人增加（減少）,6697238.0,27640600.0,1019118.0,-2974263.0
其他應付款增加（減少）,-10203.0,-17022.0,36183058.0,24438281.0
負債準備增加（減少）,-198414144.0,-244141044.0,-48331.0,1043172.0
其他流動負債增加（減少）,13439166.0,-65472724.0,198135635.0,42690806.0
淨確定福利負債增加(減少),31518321.0,-27082385.0,-53946498.0,-273472.0
與營業活動相關之負債之淨變動合計,68445656.0,56782183.0,-8337671.0,48912854.0
與營業活動相關之資產及負債之淨變動合計,-6793633.0,-24855621.0,126723209.0,-113589168.0
調整項目合計,61652023.0,31926562.0,-30179901.0,-46066337.0
營運產生之現金流入（流出）,,,96543308.0,141445149.0
退還（支付）之所得稅,-2048164.0,-3614225.0,,-31736783.0
營業活動之淨現金流入（流出）,164266.0,214066.0,-5232558.0,109708366.0
投資活動之現金流量,-9830025.0,-2361020.0,1302539.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,19285235.0,-2478980.0,-6467925.0
處分透過其他綜合損益按公允價值衡量之金融資產,-4158121.0,2877225.0,32846323.0,2974856.0
取得按攤銷後成本衡量之金融資產,0.0,-5138453.0,2878200.0,-2889416.0
處分按攤銷後成本衡量之金融資產,-1619735.0,0.0,-11563044.0,41708597.0
按攤銷後成本衡量之金融資產到期還本,-29170029.0,-44546851.0,0.0,2878200.0
取得透過損益按公允價值衡量之金融資產,-1505448.0,202583.0,-44658676.0,-11666925.0
處分透過損益按公允價值衡量之金融資產,1247648.0,214396.0,649101.0,3406275.0
取得採用權益法之投資,-17561459.0,1392865.0,214395.0,-48035635.0
處分採用權益法之投資,1163725.0,-45393921.0,1392865.0,1292170.0
對子公司之收購（扣除所取得之現金）,1152.0,2152156.0,-68178057.0,214395.0
處分子公司,0.0,130556.0,3405834.0,1392865.0
取得不動產、廠房及設備,623625.0,1166118.0,703187.0,-97935016.0
處分不動產、廠房及設備,-268578.0,-524506.0,711529.0,3692337.0
其他應收款減少,-44055.0,299630.0,-892339.0,703187.0
其他應收款－關係人減少,1997875.0,-78908.0,1598530.0,1383941.0
取得無形資產,-2972480.0,-3359.0,-175887.0,-3113741.0
處分無形資產,0.0,30526.0,-105.0,1598805.0
取得使用權資產,11878112.0,2746776.0,49282.0,-610993.0
取得投資性不動產,2089227.0,-2074010.0,7446994.0,-107.0
處分投資性不動產,932801.0,21698037.0,-1713920.0,280276.0
其他金融資產增加,-49079663.0,7527194.0,29959678.0,0.0
其他金融資產減少,,470126.0,13899037.0,7691100.0
其他非流動資產增加,103228802.0,-43327764.0,479420.0,-3318772.0
收取之利息,0.0,,-37356652.0,43009276.0
收取之股利,-16878500.0,150727006.0,,15467911.0
其他投資活動,-2800000.0,3481803.0,158531223.0,904633.0
投資活動之淨現金流入（流出）,1658244.0,0.0,1825705.0,-45439706.0
籌資活動之現金流量,-1747522.0,4500000.0,15100000.0,
短期借款增加,-2739976.0,-11400000.0,-17400000.0,23681641.0
應付短期票券增加,-267713.0,16777974.0,18180014.0,7545403.0
應付短期票券減少,-6526776.0,-3085031.0,-3698322.0,0.0
發行公司債,52582.0,-4732670.0,-7056745.0,23600000.0
償還公司債,73979141.0,-260744.0,-508320.0,-35128442.0
舉借長期借款,38661448.0,-11858021.0,-72087551.0,24673641.0
償還長期借款,125212949.0,-61933.0,-18412447.0,-5903302.0
租賃本金償還,1059417011.0,144088384.0,-13557927.0,-10311711.0
其他非流動負債增加,1184629960.0,31006279.0,60915630.0,0.0
其他非流動負債減少,1184629960.0,163693461.0,21102336.0,-375890.0
