會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1407553167.0,100.0,1509810592.0,100.0,1746604787.0,100.0,6626996750.0,100.0
營業成本合計,1322787489.0,93.98,1413182868.0,93.6,1638977070.0,93.84,6226911592.0,93.96
營業毛利（毛損）,84765678.0,6.02,96627724.0,6.4,107627717.0,6.16,400085158.0,6.04
營業毛利（毛損）淨額,84765678.0,6.02,96627724.0,6.4,107627717.0,6.16,400085158.0,6.04
營業費用,,,,,,,,
推銷費用,6688243.0,0.48,7144907.0,0.47,7865102.0,0.45,30373898.0,0.46
管理費用,16993517.0,1.21,19380727.0,1.28,21240053.0,1.22,81665346.0,1.23
研究發展費用,24414614.0,1.73,25765562.0,1.71,29973118.0,1.72,114258072.0,1.72
營業費用合計,48096374.0,3.42,52291196.0,3.46,59078273.0,3.38,226297316.0,3.41
營業利益（損失）,36669304.0,2.61,44336528.0,2.94,48549444.0,2.78,173787842.0,2.62
營業外收入及支出,,,,,,,,
利息收入,6996856.0,0.5,10278424.0,0.68,11601392.0,0.66,43302946.0,0.65
其他收入,1424640.0,0.1,2463304.0,0.16,2985046.0,0.17,11451380.0,0.17
其他利益及損失淨額,-5698956.0,-0.4,-6492267.0,-0.43,-3617014.0,-0.21,-12067275.0,-0.18
財務成本淨額,4863582.0,0.35,7065362.0,0.47,10093009.0,0.58,34736195.0,0.52
採用權益法認列之關聯企業及合資損益之份額淨額,2399073.0,0.17,3416606.0,0.23,1770453.0,0.1,5772788.0,0.09
營業外收入及支出合計,258031.0,0.02,2600705.0,0.17,2646868.0,0.15,13723644.0,0.21
稅前淨利（淨損）,36927335.0,2.62,46937233.0,3.11,51196312.0,2.93,187511486.0,2.83
所得稅費用（利益）合計,7317908.0,0.52,12273518.0,0.81,9503472.0,0.54,36439937.0,0.55
繼續營業單位本期淨利（淨損）,29609427.0,2.1,34663715.0,2.3,41692840.0,2.39,151071549.0,2.28
本期淨利（淨損）,29609427.0,2.1,34663715.0,2.3,41692840.0,2.39,151071549.0,2.28
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-8141762.0,-0.58,-10437433.0,-0.69,-15262339.0,-0.87,208286.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-2585398.0,-0.18,-1329631.0,-0.09,-721772.0,-0.04,-40378633.0,-0.61
與不重分類之項目相關之所得稅,-1039998.0,-0.07,77924.0,0.01,-2372643.0,-0.14,-4565722.0,-0.07
不重分類至損益之項目：,-9687162.0,-0.69,-11844988.0,-0.78,-13611468.0,-0.78,-3421415.0,-0.05
國外營運機構財務報表換算之兌換差額,63698111.0,4.53,-8396003.0,-0.56,44064098.0,2.52,-41314654.0,-0.62
避險工具之損益,-144313.0,-0.01,-243973.0,-0.02,-23411.0,0.0,59847080.0,0.9
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,95293.0,0.01,-7568622.0,-0.5,-1247160.0,-0.07,-230463.0,0.0
與可能重分類之項目相關之所得稅,-21647.0,0.0,-36596.0,0.0,-3510.0,0.0,-4881107.0,-0.07
後續可能重分類至損益之項目：,63670738.0,4.52,-16172002.0,-1.07,42797037.0,2.45,-34566.0,0.0
其他綜合損益（淨額）,53983576.0,3.84,-28016990.0,-1.86,29185569.0,1.67,54770076.0,0.83
本期綜合損益總額,83593003.0,5.94,6646725.0,0.44,70878409.0,4.06,13455422.0,0.2
淨利（損）歸屬於：,,,,,,,164526971.0,2.48
母公司業主（淨利∕損）,29450302.0,2.09,33293979.0,2.21,38759192.0,2.22,,
非控制權益（淨利∕損）,159125.0,0.01,1369736.0,0.09,2933648.0,0.17,141482714.0,2.13
母公司業主（綜合損益）,77486237.0,5.51,7390691.0,0.49,62155941.0,3.56,9588835.0,0.14
非控制權益（綜合損益）,6106766.0,0.43,-743966.0,-0.05,8722468.0,0.5,150682663.0,2.27
基本每股盈餘,,,,,,,13844308.0,0.21
繼續營業單位淨利（淨損）,2.12,,2.4,,2.8,,,
基本每股盈餘,2.12,,2.4,,2.8,,10.21,
稀釋每股盈餘,,,,,,,10.21,
繼續營業單位淨利（淨損）,2.08,,2.36,,2.75,,,
稀釋每股盈餘,2.08,,2.36,,2.75,,10.06,
