會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,5227.0,100.0,778405.0,100.0,2459383.0,100.0,3939725.0,100.0
營業成本合計,3914.0,74.88,550780.0,70.76,1673612.0,68.05,2676245.0,67.93
營業毛利（毛損）,1313.0,25.12,227625.0,29.24,785771.0,31.95,1263480.0,32.07
營業毛利（毛損）淨額,1313.0,25.12,227625.0,29.24,785771.0,31.95,1263480.0,32.07
營業費用,,,,,,,,
推銷費用,919.0,17.58,36006.0,4.63,101950.0,4.15,170901.0,4.34
管理費用,37194.0,711.57,45983.0,5.91,57524.0,2.34,229591.0,5.83
營業費用合計,38113.0,729.16,81989.0,10.53,159474.0,6.48,400492.0,10.17
營業利益（損失）,-36800.0,-704.04,145636.0,18.71,626297.0,25.47,862988.0,21.9
營業外收入及支出,,,,,,,,
利息收入,1.0,0.02,497.0,0.06,11.0,0.0,2699.0,0.07
其他收入,3287.0,62.89,4349.0,0.56,4479.0,0.18,17375.0,0.44
其他利益及損失淨額,-781.0,-14.94,-1101.0,-0.14,-408.0,-0.02,-2265.0,-0.06
財務成本淨額,18750.0,358.71,26299.0,3.38,24260.0,0.99,87291.0,2.22
營業外收入及支出合計,-16243.0,-310.75,-22554.0,-2.9,-20178.0,-0.82,-69482.0,-1.76
稅前淨利（淨損）,-53043.0,-1014.79,123082.0,15.81,606119.0,24.65,793506.0,20.14
所得稅費用（利益）合計,-5987.0,-114.54,26480.0,3.4,118243.0,4.81,162865.0,4.13
繼續營業單位本期淨利（淨損）,-47056.0,-900.25,96602.0,12.41,487876.0,19.84,630641.0,16.01
本期淨利（淨損）,-47056.0,-900.25,96602.0,12.41,487876.0,19.84,630641.0,16.01
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-404.0,-7.73,0.0,0.0,-1214.0,-0.05,-1828.0,-0.05
不重分類至損益之項目：,-404.0,-7.73,0.0,0.0,-1214.0,-0.05,-1828.0,-0.05
其他綜合損益（淨額）,-404.0,-7.73,0.0,0.0,-1214.0,-0.05,-1828.0,-0.05
本期綜合損益總額,-47460.0,-907.98,96602.0,12.41,486662.0,19.79,628813.0,15.96
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,-47056.0,-900.25,96602.0,12.41,487876.0,19.84,630641.0,16.01
母公司業主（綜合損益）,-47460.0,-907.98,96602.0,12.41,486662.0,19.79,628813.0,15.96
基本每股盈餘,,,,,,,,
基本每股盈餘,-0.49,,1.0,,5.06,,6.54,
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,-0.49,,0.77,,3.73,,4.88,
