會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,42557415.0,100.0,50483370.0,100.0,43624654.0,100.0,180400719.0,100.0
營業成本合計,37064999.0,87.09,45219854.0,89.57,40497441.0,92.83,163054414.0,90.38
營業毛利（毛損）,5492416.0,12.91,5263516.0,10.43,3127213.0,7.17,17346305.0,9.62
營業毛利（毛損）淨額,5492416.0,12.91,5263516.0,10.43,3127213.0,7.17,17346305.0,9.62
營業費用,,,,,,,,
推銷費用,777427.0,1.83,772930.0,1.53,764540.0,1.75,2880008.0,1.6
管理費用,974075.0,2.29,1280688.0,2.54,989641.0,2.27,4748280.0,2.63
研究發展費用,50414.0,0.12,58764.0,0.12,46527.0,0.11,219303.0,0.12
營業費用合計,1801916.0,4.23,2112382.0,4.18,1800708.0,4.13,7847591.0,4.35
營業利益（損失）,3690500.0,8.67,3151134.0,6.24,1326505.0,3.04,9498714.0,5.27
營業外收入及支出,,,,,,,,
利息收入,20083.0,0.05,37221.0,0.07,73605.0,0.17,240793.0,0.13
其他收入,485908.0,1.14,674830.0,1.34,232295.0,0.53,1897113.0,1.05
其他利益及損失淨額,-662943.0,-1.56,1151232.0,2.28,9781308.0,22.42,8986068.0,4.98
財務成本淨額,129565.0,0.3,167609.0,0.33,272863.0,0.63,827715.0,0.46
採用權益法認列之關聯企業及合資損益之份額淨額,1150732.0,2.7,1664957.0,3.3,812096.0,1.86,3607040.0,2.0
營業外收入及支出合計,864215.0,2.03,3360631.0,6.66,10626441.0,24.36,13903299.0,7.71
稅前淨利（淨損）,4554715.0,10.7,6511765.0,12.9,11952946.0,27.4,23402013.0,12.97
所得稅費用（利益）合計,666531.0,1.57,1051025.0,2.08,2635075.0,6.04,4261937.0,2.36
繼續營業單位本期淨利（淨損）,3888184.0,9.14,5460740.0,10.82,9317871.0,21.36,19140076.0,10.61
本期淨利（淨損）,3888184.0,9.14,5460740.0,10.82,9317871.0,21.36,19140076.0,10.61
其他綜合損益(淨額),,,,,,,,
確定福利計畫之再衡量數,0.0,0.0,0.0,0.0,0.0,0.0,260538.0,0.14
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-892074.0,-2.1,-2834911.0,-5.62,-197495.0,-0.45,-4067542.0,-2.25
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-670565.0,-1.58,-1945264.0,-3.85,668202.0,1.53,-644358.0,-0.36
不重分類至損益之項目：,-1562639.0,-3.67,-4780175.0,-9.47,470707.0,1.08,-4451362.0,-2.47
國外營運機構財務報表換算之兌換差額,1911712.0,4.49,-177599.0,-0.35,1087583.0,2.49,1757704.0,0.97
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,268102.0,0.63,-105894.0,-0.21,181110.0,0.42,-105801.0,-0.06
後續可能重分類至損益之項目：,2179814.0,5.12,-283493.0,-0.56,1268693.0,2.91,180029.0,0.1
其他綜合損益（淨額）,617175.0,1.45,-5063668.0,-10.03,1739400.0,3.99,1831932.0,1.02
本期綜合損益總額,4505359.0,10.59,397072.0,0.79,11057271.0,25.35,-2619430.0,-1.45
淨利（損）歸屬於：,,,,,,,16520646.0,9.16
母公司業主（淨利∕損）,3834617.0,9.01,5455171.0,10.81,9458910.0,21.68,,
非控制權益（淨利∕損）,53567.0,0.13,5569.0,0.01,-141039.0,-0.32,19352097.0,10.73
母公司業主（綜合損益）,4443474.0,10.44,238731.0,0.47,11233344.0,25.75,-212021.0,-0.12
非控制權益（綜合損益）,61885.0,0.15,158341.0,0.31,-176073.0,-0.4,16639046.0,9.22
基本每股盈餘,,,,,,,-118400.0,-0.07
繼續營業單位淨利（淨損）,1.12,,1.59,,2.63,,,
基本每股盈餘,1.12,,1.59,,2.63,,5.45,
稀釋每股盈餘,,,,,,,5.45,
繼續營業單位淨利（淨損）,1.12,,1.59,,2.62,,,
稀釋每股盈餘,1.12,,1.59,,2.62,,5.44,
