會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1908572.0,,2092080.0,100.0,1872786.0,100.0,,
營業成本合計,1525149.0,,1658271.0,79.26,1526773.0,81.52,,
營業毛利（毛損）,383423.0,,433809.0,20.74,346013.0,18.48,,
營業毛利（毛損）淨額,383423.0,,433809.0,20.74,346013.0,18.48,,
營業費用,,,,,,,,
推銷費用,30895.0,,28209.0,1.35,32755.0,1.75,,
管理費用,88510.0,,89005.0,4.25,61594.0,3.29,,
研究發展費用,18020.0,,18481.0,0.88,16434.0,0.88,,
預期信用減損損失（利益）,-179.0,,-2256.0,-0.11,-789.0,-0.04,,
營業費用合計,137246.0,,133439.0,6.38,109994.0,5.87,,
營業利益（損失）,246177.0,,300370.0,14.36,236019.0,12.6,,
營業外收入及支出,,,,,,,,
利息收入,3765.0,,3385.0,0.16,3494.0,0.19,,
其他收入,27987.0,,62087.0,2.97,186408.0,9.95,,
其他利益及損失淨額,4141.0,,-841.0,-0.04,13473.0,0.72,,
財務成本淨額,11479.0,,9261.0,0.44,10593.0,0.57,,
採用權益法認列之關聯企業及合資損益之份額淨額,80495.0,,115169.0,5.5,108541.0,5.8,,
營業外收入及支出合計,104909.0,,170539.0,8.15,301323.0,16.09,,
稅前淨利（淨損）,351086.0,,470909.0,22.51,537342.0,28.69,,
所得稅費用（利益）合計,96504.0,,74332.0,3.55,51951.0,2.77,,
繼續營業單位本期淨利（淨損）,254582.0,,396577.0,18.96,485391.0,25.92,,
本期淨利（淨損）,254582.0,,396577.0,18.96,485391.0,25.92,,
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,295338.0,,0.0,0.0,0.0,0.0,,
不重分類至損益之其他項目,233.0,,481836.0,23.03,492948.0,26.32,,
不重分類至損益之項目：,295571.0,,-379.0,-0.02,406.0,0.02,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,347757.0,,481457.0,23.01,493354.0,26.34,,
後續可能重分類至損益之項目：,347757.0,,89357.0,4.27,-182864.0,-9.76,,
其他綜合損益（淨額）,643328.0,,89357.0,4.27,-182864.0,-9.76,,
本期綜合損益總額,897910.0,,570814.0,27.28,310490.0,16.58,,
淨利（損）歸屬於：,,,967391.0,46.24,795881.0,42.5,,
母公司業主（淨利∕損）,248142.0,,,,,,,
非控制權益（淨利∕損）,6440.0,,382968.0,18.31,474478.0,25.34,,
母公司業主（綜合損益）,891381.0,,13609.0,0.65,10913.0,0.58,,
非控制權益（綜合損益）,6529.0,,953689.0,45.59,785036.0,41.92,,
基本每股盈餘,,,13702.0,0.65,10845.0,0.58,,
繼續營業單位淨利（淨損）,0.37,,,,,,,
基本每股盈餘,0.37,,0.56,,0.69,,,
稀釋每股盈餘,,,0.56,,0.69,,,
繼續營業單位淨利（淨損）,0.37,,,,,,,
稀釋每股盈餘,0.37,,0.56,,0.69,,,
