會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,124204308.0,100.0,130531027.0,100.0,141761910.0,100.0,524831664.0,100.0
營業成本合計,83672518.0,67.37,88706573.0,67.96,96439784.0,68.03,357181700.0,68.06
營業毛利（毛損）,40531790.0,32.63,41824454.0,32.04,45322126.0,31.97,167649964.0,31.94
營業毛利（毛損）淨額,40531790.0,32.63,41824454.0,32.04,45322126.0,31.97,167649964.0,31.94
營業費用,,,,,,,,
推銷費用,26861853.0,21.63,28766337.0,22.04,29945080.0,21.12,114890621.0,21.89
管理費用,5523949.0,4.45,5705655.0,4.37,6152799.0,4.34,22803255.0,4.34
研究發展費用,203367.0,0.16,225974.0,0.17,219909.0,0.16,918838.0,0.18
預期信用減損損失（利益）,-13701.0,-0.01,6219.0,0.0,7292.0,0.01,20647.0,0.0
營業費用合計,32575468.0,26.23,34704185.0,26.59,36325080.0,25.62,138633361.0,26.41
營業利益（損失）,7956322.0,6.41,7120269.0,5.45,8997046.0,6.35,29016603.0,5.53
營業外收入及支出,,,,,,,,
利息收入,434738.0,0.35,530211.0,0.41,692044.0,0.49,2684555.0,0.51
其他收入,802821.0,0.65,1526072.0,1.17,1419354.0,1.0,5148385.0,0.98
其他利益及損失淨額,-304505.0,-0.25,-84265.0,-0.06,30018.0,0.02,-1077098.0,-0.21
財務成本淨額,530847.0,0.43,565960.0,0.43,654448.0,0.46,2494921.0,0.48
採用權益法認列之關聯企業及合資損益之份額淨額,179342.0,0.14,1099160.0,0.84,884576.0,0.62,2064294.0,0.39
營業外收入及支出合計,581549.0,0.47,2505218.0,1.92,2371544.0,1.67,6325215.0,1.21
稅前淨利（淨損）,8537871.0,6.87,9625487.0,7.37,11368590.0,8.02,35341818.0,6.73
所得稅費用（利益）合計,2095144.0,1.69,2163539.0,1.66,2903939.0,2.05,8815901.0,1.68
繼續營業單位本期淨利（淨損）,6442727.0,5.19,7461948.0,5.72,8464651.0,5.97,26525917.0,5.05
本期淨利（淨損）,6442727.0,5.19,7461948.0,5.72,8464651.0,5.97,26525917.0,5.05
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-98927.0,-0.08,-254487.0,-0.19,-100779.0,-0.07,2280236.0,0.43
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-85331.0,-0.07,-254359.0,-0.19,31125.0,0.02,12539.0,0.0
與不重分類之項目相關之所得稅,1358.0,0.0,-12824.0,-0.01,-2145.0,0.0,-113375.0,-0.02
不重分類至損益之項目：,-185616.0,-0.15,-496022.0,-0.38,-67509.0,-0.05,455016.0,0.09
國外營運機構財務報表換算之兌換差額,4747537.0,3.82,-603497.0,-0.46,3469219.0,2.45,1724384.0,0.33
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-49312.0,-0.04,-57612.0,-0.04,-23578.0,-0.02,6649453.0,1.27
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-103588.0,-0.08,-175154.0,-0.13,-127223.0,-0.09,-116379.0,-0.02
後續可能重分類至損益之項目：,4594637.0,3.7,-836263.0,-0.64,3318418.0,2.34,-347789.0,-0.07
其他綜合損益（淨額）,4409021.0,3.55,-1332285.0,-1.02,3250909.0,2.29,867.0,0.0
本期綜合損益總額,10851748.0,8.74,6129663.0,4.7,11715560.0,8.26,6184418.0,1.18
淨利（損）歸屬於：,,,,,,,7908802.0,1.51
母公司業主（淨利∕損）,4233600.0,3.41,4853047.0,3.72,5526345.0,3.9,34434719.0,6.56
非控制權益（淨利∕損）,2209127.0,1.78,2608901.0,2.0,2938306.0,2.07,,
母公司業主（綜合損益）,7707469.0,6.21,4594045.0,3.52,9084081.0,6.41,17168480.0,3.27
非控制權益（綜合損益）,3144279.0,2.53,1535618.0,1.18,2631479.0,1.86,9357437.0,1.78
基本每股盈餘,,,,,,,24561958.0,4.68
繼續營業單位淨利（淨損）,0.75,,0.85,,0.97,,9872761.0,1.88
基本每股盈餘,0.75,,0.85,,0.97,,,
稀釋每股盈餘,,,,,,,3.02,
繼續營業單位淨利（淨損）,0.74,,0.85,,0.97,,3.02,
稀釋每股盈餘,0.74,,0.85,,0.97,,,
