會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,619204.0,1598192.0,3442562.0,3586422.0
本期稅前淨利（淨損）,619204.0,1598192.0,3442562.0,3586422.0
折舊費用,1081998.0,2178547.0,3232066.0,4389569.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-29349.0,-29153.0,-22967.0,-22833.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,75175.0,-407580.0,-906038.0,-734828.0
利息費用,134167.0,328809.0,578578.0,862303.0
利息收入,-32317.0,-84954.0,-165594.0,-264015.0
股利收入,-10.0,-48406.0,-990379.0,-1028392.0
股份基礎給付酬勞成本,3130.0,6422.0,9131.0,43635.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-224322.0,-606507.0,-1289308.0,-1590502.0
處分及報廢不動產、廠房及設備損失（利益）,326.0,-4436.0,-2490.0,-41779.0
處分投資性不動產損失（利益）,7519.0,-133414.0,-133442.0,-140241.0
處分待出售非流動資產損失（利益）,42071.0,0.0,0.0,0.0
處分投資損失（利益）,-105.0,15630.0,18077.0,0.0
非金融資產減損損失,1058283.0,643195.0,1038379.0,61741.0
未實現外幣兌換損失（利益）,199263.0,950.0,922.0,730821.0
其他項目,574746.0,1859103.0,1366935.0,2712.0
收益費損項目合計,1092204.0,931885.0,3032290.0,2268191.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-2077.0,1763068.0,1948492.0,3165201.0
應收票據（增加）減少,703507.0,870845.0,841347.0,1857855.0
應收帳款（增加）減少,-55054.0,12146.0,16800.0,1565303.0
應收帳款－關係人（增加）減少,-145963.0,417412.0,265538.0,7173.0
存貨（增加）減少,62727.0,-35334.0,-64397.0,67013.0
生物資產（增加）減少,2429353.0,7427.0,-274310.0,-14660.0
預付款項（增加）減少,-150454.0,78424.0,477770.0,-643226.0
其他流動資產（增加）減少,44540.0,4045873.0,6243530.0,476107.0
與營業活動相關之資產之淨變動合計,-1131310.0,-175478.0,-244425.0,6480766.0
持有供交易之金融負債增加（減少）,-6330.0,22314.0,-42715.0,-312667.0
合約負債增加（減少）,-921593.0,-1558253.0,-2157607.0,-38639.0
應付帳款增加（減少）,29791.0,22912.0,55807.0,-2328224.0
應付帳款－關係人增加（減少）,8374.0,-671829.0,-520730.0,53858.0
其他應付款增加（減少）,-2126982.0,-122020.0,-302845.0,-386208.0
其他流動負債增加（減少）,302371.0,-74760.0,-88519.0,-359748.0
淨確定福利負債增加(減少),1360654.0,-2557114.0,-3301034.0,-144896.0
與營業活動相關之負債之淨變動合計,1979858.0,1488759.0,2942496.0,-3516524.0
與營業活動相關之資產及負債之淨變動合計,33815.0,3347862.0,4309431.0,2964242.0
調整項目合計,10.0,4946054.0,7751993.0,5232433.0
營運產生之現金流入（流出）,-151893.0,87790.0,167185.0,8818855.0
收取之利息,-102605.0,7547.0,1581326.0,252906.0
收取之股利,1759185.0,-323979.0,-572979.0,1620605.0
支付之利息,,-1273901.0,-1637344.0,-846467.0
退還（支付）之所得稅,-149706.0,3443511.0,7290181.0,-1696307.0
營業活動之淨現金流入（流出）,54512.0,,,8149592.0
投資活動之現金流量,0.0,-149706.0,-416527.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,116442.0,116452.0,-685109.0
處分透過其他綜合損益按公允價值衡量之金融資產,586449.0,0.0,0.0,117168.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,0.0,373359.0,803273.0,0.0
取得按攤銷後成本衡量之金融資產,-1069755.0,0.0,0.0,-155250.0
處分避險之金融資產,5244.0,-2336271.0,0.0,0.0
處分子公司,-311.0,12503.0,0.0,0.0
採用權益法之被投資公司減資退回股款,-43622.0,-311.0,-3031584.0,0.0
處分待出售非流動資產,-28066.0,190910.0,16354.0,0.0
取得不動產、廠房及設備,-645255.0,-305696.0,222983.0,-3936737.0
處分不動產、廠房及設備,,-47359.0,-492725.0,56195.0
取得投資性不動產,1805807.0,-2146129.0,-55247.0,-311.0
處分投資性不動產,2874826.0,,-2837021.0,224966.0
其他金融資產減少,-4134450.0,2757883.0,,-440888.0
其他非流動資產增加,-52489.0,219018.0,-670368.0,-85663.0
投資活動之淨現金流入（流出）,-42641.0,-2585681.0,1722061.0,-4905629.0
籌資活動之現金流量,15015.0,-106358.0,122546.0,
短期借款減少,-9.0,-48931.0,-167534.0,-1463821.0
應付短期票券減少,466059.0,-29304.0,-76860.0,-6573041.0
舉借長期借款,199194.0,-16.0,-2490557.0,9766929.0
租賃本金償還,1779183.0,206611.0,-439206.0,-227531.0
其他非流動負債減少,6534090.0,190102.0,-26.0,-22470.0
發放現金股利,8313273.0,1694095.0,-1999944.0,-2490557.0
非控制權益變動,8313273.0,6534090.0,432682.0,-353284.0
