會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,658296.0,87.85,622673.0,87.25,839493.0,90.05,2981065.0,89.01
租賃收入,91083.0,12.15,90968.0,12.75,92210.0,9.89,2981065.0,89.01
營業收入合計,749379.0,100.0,0.0,0.0,592.0,0.06,367621.0,10.98
銷貨成本,534592.0,71.34,713641.0,100.0,932295.0,100.0,603.0,0.02
租賃成本,27297.0,3.64,479292.0,67.16,655399.0,70.3,3349289.0,100.0
營業成本合計,561889.0,74.98,26688.0,3.74,34147.0,3.66,2326422.0,69.46
營業毛利（毛損）,187490.0,25.02,505980.0,70.9,689546.0,73.96,104829.0,3.13
營業毛利（毛損）淨額,187490.0,25.02,207661.0,29.1,242749.0,26.04,2431251.0,72.59
營業費用,,,207661.0,29.1,242749.0,26.04,918038.0,27.41
推銷費用,111645.0,14.9,,,,,918038.0,27.41
管理費用,54172.0,7.23,101912.0,14.28,102477.0,10.99,,
研究發展費用,6579.0,0.88,30380.0,4.26,31305.0,3.36,438524.0,13.09
預期信用減損損失（利益）,-683.0,-0.09,6802.0,0.95,7151.0,0.77,151271.0,4.52
營業費用合計,171713.0,22.91,-603.0,-0.08,-8.0,0.0,29687.0,0.89
其他收益及費損淨額,,,138491.0,19.41,140925.0,15.12,-1294.0,-0.04
其他收益及費損淨額,343.0,0.05,,,,,618188.0,18.46
營業利益（損失）,16120.0,2.15,0.0,0.0,0.0,0.0,,
營業外收入及支出,,,69170.0,9.69,101824.0,10.92,405.0,0.01
利息收入,51.0,0.01,,,,,300255.0,8.96
其他收入,1803.0,0.24,437.0,0.06,995.0,0.11,,
其他利益及損失淨額,1527737.0,203.87,171429.0,24.02,188941.0,20.27,6610.0,0.2
財務成本淨額,6901.0,0.92,45596.0,6.39,-4876.0,-0.52,365057.0,10.9
採用權益法認列之關聯企業及合資損益之份額淨額,18964.0,2.53,8132.0,1.14,9614.0,1.03,1554277.0,46.41
營業外收入及支出合計,1541654.0,205.72,12544.0,1.76,27326.0,2.93,36438.0,1.09
稅前淨利（淨損）,1557774.0,207.88,221874.0,31.09,202772.0,21.75,73760.0,2.2
所得稅費用（利益）合計,131880.0,17.6,291044.0,40.78,304596.0,32.67,1963266.0,58.62
繼續營業單位本期淨利（淨損）,1425894.0,190.28,8992.0,1.26,40623.0,4.36,2263521.0,67.58
本期淨利（淨損）,1425894.0,190.28,282052.0,39.52,263973.0,28.31,192535.0,5.75
其他綜合損益(淨額),,,282052.0,39.52,263973.0,28.31,2070986.0,61.83
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,569871.0,76.05,,,,,2070986.0,61.83
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-2186.0,-0.29,-396167.0,-55.51,-371288.0,-39.83,,
不重分類至損益之項目：,567685.0,75.75,-15701.0,-2.2,-30974.0,-3.32,4920.0,0.15
國外營運機構財務報表換算之兌換差額,379.0,0.05,-411868.0,-57.71,-402262.0,-43.15,-19367.0,-0.58
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,1175.0,0.16,-151.0,-0.02,67.0,0.01,-31133.0,-0.93
與可能重分類之項目相關之所得稅,76.0,0.01,1780.0,0.25,3370.0,0.36,-45580.0,-1.36
後續可能重分類至損益之項目：,1478.0,0.2,326.0,0.05,687.0,0.07,164.0,0.0
其他綜合損益（淨額）,569163.0,75.95,1303.0,0.18,2750.0,0.29,6556.0,0.2
本期綜合損益總額,1995057.0,266.23,-410565.0,-57.53,-399512.0,-42.85,1343.0,0.04
淨利（損）歸屬於：,,,-128513.0,-18.01,-135539.0,-14.54,5377.0,0.16
母公司業主（淨利∕損）,1425894.0,190.28,,,,,-40203.0,-1.2
非控制權益（淨利∕損）,0.0,0.0,282052.0,39.52,263973.0,28.31,2030783.0,60.63
母公司業主（綜合損益）,1995057.0,266.23,0.0,0.0,0.0,0.0,,
非控制權益（綜合損益）,0.0,0.0,-128513.0,-18.01,-135539.0,-14.54,2070986.0,61.83
基本每股盈餘,,,0.0,0.0,0.0,0.0,0.0,0.0
基本每股盈餘,4.77,,,,,,2030783.0,60.63
稀釋每股盈餘,,,0.94,,0.88,,0.0,0.0
稀釋每股盈餘,4.76,,,,,,,
